"","team_name","team_id","season","head_coach","division","conference","wins","losses","ties","win_perc"
"1","JWU (Providence)","22626","2025","Laura Leonetti","D-III","Great Northeast",0,0,0,0
"2","JWU (Providence)","22626","2024","Jon Ladino","D-III","Great Northeast",22,20,0,0.524
"3","JWU (Providence)","22626","2023","Jon Ladino","D-III","Great Northeast",29,13,0,0.69
"4","JWU (Providence)","22626","2022","Jon Ladino","D-III","Great Northeast",39,8,0,0.83
"5","JWU (Providence)","22626","2021","Kim Camara-Harvey","D-III","Great Northeast",18,9,0,0.667
"6","JWU (Providence)","22626","2020","Kim Camara-Harvey","D-III","Great Northeast",4,6,0,0.4
"7","JWU (Providence)","22626","2019","Kim Camara-Harvey","D-III","Great Northeast",21,20,0,0.512
"8","JWU (Providence)","22626","2018","Kim Camara-Harvey","D-III","Great Northeast",32,13,NA,0.711
"9","JWU (Providence)","22626","2017","Kim Camara-Harvey","D-III","Great Northeast",34,10,0,0.773
"10","JWU (Providence)","22626","2016","Kim Camara-Harvey","D-III","Great Northeast",32,12,0,0.727
"11","JWU (Providence)","22626","2015","Kim Camara-Harvey","D-III","Great Northeast",22,16,0,0.579
"12","JWU (Providence)","22626","2014","Virginia Cardozo","D-III","Great Northeast",28,11,0,0.718
"13","JWU (Providence)","22626","2013","Virginia Cardozo","D-III","Great Northeast",24,17,0,0.585
"14","JWU (Providence)","22626","2012","Virginia Cardozo","D-III","Great Northeast",28,16,0,0.636
"15","JWU (Providence)","22626","2011","Virginia Cardozo","D-III","Great Northeast",20,23,0,0.465
"16","JWU (Providence)","22626","2010","Laura Hutchison","D-III","Great Northeast",8,31,0,0.205
"17","JWU (Providence)","22626","2009","Laura Hutchison","D-III","Great Northeast",8,31,0,0.205
"18","JWU (Providence)","22626","2008","Laura Hutchison","D-III","Great Northeast",5,32,0,0.135
"19","JWU (Providence)","22626","2007","Laura Hutchison","D-III","Great Northeast",10,25,0,0.286
"20","JWU (Providence)","22626","2006","Lance Howlett","D-III","Great Northeast",10,26,0,0.278
"21","JWU (Providence)","22626","2005","Lance Howlett","D-III","Great Northeast",15,22,0,0.405
"22","JWU (Providence)","22626","2004","Lance Howlett","D-III","Great Northeast",13,25,0,0.342
"23","JWU (Providence)","22626","2003","","","-",NA,NA,NA,NA
"24","JWU (Providence)","22626","2002","","D-III","-",NA,NA,NA,NA
"25","JWU (Providence)","22626","2001","","D-III","-",NA,NA,NA,NA
"26","JWU (Providence)","22626","1900","","D-III","-",NA,NA,NA,NA
"27","JWU (Providence)","22626","1999","Betsy Gilmore","D-III","-",NA,NA,NA,NA
"28","JWU (Providence)","22626","1998","Karen Fontes","D-III","-",5,20,NA,0.2
"29","JWU (Providence)","22626","1997","","D-III","-",NA,NA,NA,NA
"30","JWU (Providence)","22626","1996","","D-III","-",NA,NA,NA,NA
"31","JWU (Providence)","22626","1995","","D-III","-",NA,NA,NA,NA
"32","JWU (Providence)","22626","1994","","D-III","-",NA,NA,NA,NA
"33","JWU (Providence)","22626","1993","","D-III","-",NA,NA,NA,NA
"34","JWU (Providence)","22626","1992","","D-III","-",NA,NA,NA,NA
"35","JWU (Providence)","22626","1991","","D-III","-",NA,NA,NA,NA
"36","JWU (Providence)","22626","1990","","D-III","-",NA,NA,NA,NA
"37","JWU (Providence)","22626","1981","","","-",NA,NA,NA,NA
"38","JWU (Providence)","22626","","","","",427,406,0,0.513
