"","team_name","team_id","season","head_coach","division","conference","wins","losses","ties","win_perc"
"1","Waldorf","506242","2021","Lexy Determan",NA,"-",11,33,0,0.25
"2","Waldorf","506242","2020","Lexy Determan",NA,"-",1,12,0,0.077
"3","Waldorf","506242","2019","Lexy Determan",NA,"-",15,32,0,0.319
"4","Waldorf","506242","2018","Lexy Determan",NA,"-",10,33,0,0.233
"5","Waldorf","506242","2017","Lexy Determan",NA,"-",15,29,0,0.341
"6","Waldorf","506242","2016","Lexy Determan",NA,"-",18,29,0,0.383
"7","Waldorf","506242","2015","",NA,"-",NA,NA,NA,NA
"8","Waldorf","506242","2014","",NA,"-",NA,NA,NA,NA
"9","Waldorf","506242","2013","",NA,"-",NA,NA,NA,NA
"10","Waldorf","506242","2012","",NA,"-",NA,NA,NA,NA
"11","Waldorf","506242","2011","",NA,"-",NA,NA,NA,NA
"12","Waldorf","506242","2010","",NA,"-",NA,NA,NA,NA
"13","Waldorf","506242","2009","",NA,"-",NA,NA,NA,NA
"14","Waldorf","506242","2008","",NA,"-",NA,NA,NA,NA
"15","Waldorf","506242","2007","",NA,"-",NA,NA,NA,NA
"16","Waldorf","506242","2006","",NA,"-",NA,NA,NA,NA
"17","Waldorf","506242","2005","",NA,"-",NA,NA,NA,NA
"18","Waldorf","506242","2004","",NA,"-",NA,NA,NA,NA
"19","Waldorf","506242","","",NA,"",70,168,0,0.294
