"","team_name","team_id","season","head_coach","division","conference","wins","losses","ties","win_perc"
"1","Embry-Riddle (FL)","9680","2025","Kelsi Dunne Diaz","D-II","Sunshine State",4,0,0,1
"2","Embry-Riddle (FL)","9680","2024","Kelsi Dunne Diaz","D-II","Sunshine State",33,19,0,0.635
"3","Embry-Riddle (FL)","9680","2023","Kelsi Dunne Diaz","D-II","Sunshine State",28,22,0,0.56
"4","Embry-Riddle (FL)","9680","2022","Kelsi Dunne Diaz","D-II","Sunshine State",28,18,0,0.609
"5","Embry-Riddle (FL)","9680","2021","Kelsi Dunne Diaz","D-II","Sunshine State",0,0,0,0
"6","Embry-Riddle (FL)","9680","2020","Kelsi Dunne Diaz","D-II","Sunshine State",18,6,0,0.75
"7","Embry-Riddle (FL)","9680","2019","Kelsi Dunne Diaz","D-II","Sunshine State",26,19,0,0.578
"8","Embry-Riddle (FL)","9680","2018","Kelsi Dunne Diaz","D-II","Sunshine State",33,15,NA,0.688
"9","Embry-Riddle (FL)","9680","2017","Kelsi Dunne Diaz","D-II","DII Independent",26,22,0,0.542
"10","Embry-Riddle (FL)","9680","2016","Kelsi Dunne Diaz","D-II","Sunshine State",35,13,0,0.729
"11","Embry-Riddle (FL)","9680","2015","Kelsi Dunne Diaz","","Sunshine State",25,21,0,0.543
"12","Embry-Riddle (FL)","9680","2014","Sarah Lockett","","-",23,18,0,0.561
"13","Embry-Riddle (FL)","9680","2013","Sarah Lockett","","-",16,25,0,0.39
"14","Embry-Riddle (FL)","9680","","","","",295,198,0,0.598
