"","team_name","team_id","season","head_coach","division","conference","wins","losses","ties","win_perc"
"1","John Jay","321","2025","Angie Nieves","D-III","CUNYAC",0,0,0,0
"2","John Jay","321","2024","Joe Burbridge","D-III","CUNYAC",32,14,0,0.696
"3","John Jay","321","2023","Erin Layton","D-III","CUNYAC",26,17,0,0.605
"4","John Jay","321","2022","Erin Layton","D-III","CUNYAC",17,21,0,0.447
"5","John Jay","321","2021","Erin Layton","D-III","CUNYAC",0,0,0,0
"6","John Jay","321","2020","Erin Layton","D-III","CUNYAC",1,9,0,0.1
"7","John Jay","321","2019","Erin Layton","D-III","CUNYAC",14,21,0,0.4
"8","John Jay","321","2018","Erin Layton","D-III","CUNYAC",8,22,NA,0.267
"9","John Jay","321","2017","Brian Keill","D-III","CUNYAC",6,22,1,0.224
"10","John Jay","321","2016","Brian Keill","D-III","CUNYAC",9,17,0,0.346
"11","John Jay","321","2015","Cat Alves","D-III","CUNYAC",14,21,0,0.4
"12","John Jay","321","2014","Marlenne Nunez","D-III","CUNYAC",9,27,0,0.25
"13","John Jay","321","2013","Marlenne Nunez","D-III","CUNYAC",9,19,1,0.328
"14","John Jay","321","2012","Marlenne Nunez","D-III","CUNYAC",11,26,0,0.297
"15","John Jay","321","2011","Marlenne Nunez","D-III","CUNYAC",11,22,0,0.333
"16","John Jay","321","2010","Laura Drazdowski","D-III","CUNYAC",13,21,0,0.382
"17","John Jay","321","2009","Laura Drazdowski","D-III","CUNYAC",13,21,0,0.382
"18","John Jay","321","2008","Laura Drazdowski","D-III","CUNYAC",12,23,0,0.343
"19","John Jay","321","2007","Patrick Malia","D-III","CUNYAC",7,19,0,0.269
"20","John Jay","321","2006","Patrick Malia","D-III","CUNYAC",3,33,0,0.083
"21","John Jay","321","2005","Patrick Malia","D-III","CUNYAC",10,28,0,0.263
"22","John Jay","321","2004","Patrick Malia","D-III","CUNYAC",14,15,0,0.483
"23","John Jay","321","2003","Patrick Malia","D-III","CUNYAC",17,10,1,0.625
"24","John Jay","321","2002","Patrick Malia","D-III","-",20,12,0,0.625
"25","John Jay","321","2001","Patrick Malia","D-III","-",16,15,NA,0.516
"26","John Jay","321","1900","Patrick Malia","D-III","-",23,15,NA,0.605
"27","John Jay","321","1999","Patrick Malia","D-III","-",17,18,NA,0.486
"28","John Jay","321","1998","Patrick Malia","D-III","-",16,14,NA,0.533
"29","John Jay","321","1997","Patrick Malia","D-III","-",16,13,NA,0.552
"30","John Jay","321","1996","Patrick Malia","D-III","-",9,17,NA,0.346
"31","John Jay","321","1995","Patrick Malia","D-III","-",9,17,NA,0.346
"32","John Jay","321","1994","Patrick Malia","D-III","-",10,16,NA,0.385
"33","John Jay","321","1993","Patrick Malia","D-III","-",7,13,NA,0.35
"34","John Jay","321","1992","Patrick Malia","D-III","-",9,14,NA,0.391
"35","John Jay","321","1991","","D-III","-",NA,NA,NA,NA
"36","John Jay","321","1990","","D-III","-",NA,NA,NA,NA
"37","John Jay","321","1983","","","-",NA,NA,NA,NA
"38","John Jay","321","","","","",408,592,3,0.408
