"","team_name","team_id","season","head_coach","division","conference","wins","losses","ties","win_perc"
"1","Merrimack","410","2025","Elaine Schwager","D-I","MAAC",0,0,0,0
"2","Merrimack","410","2024","Elaine Schwager","D-I","NEC",19,34,0,0.358
"3","Merrimack","410","2023","Elaine Schwager","D-I","NEC",18,30,0,0.375
"4","Merrimack","410","2022","Elaine Schwager","D-I","NEC",14,28,0,0.333
"5","Merrimack","410","2021","Elaine Schwager","D-I","NEC",6,18,0,0.25
"6","Merrimack","410","2020","Elaine Schwager","D-I","NEC",2,12,0,0.143
"7","Merrimack","410","2019","Elaine Schwager","D-II","NE10",25,23,0,0.521
"8","Merrimack","410","2018","Elaine Schwager","D-II","NE10",33,16,NA,0.673
"9","Merrimack","410","2017","Elaine Schwager","D-II","NE10",35,15,0,0.7
"10","Merrimack","410","2016","Elaine Schwager","D-II","NE10",24,26,0,0.48
"11","Merrimack","410","2015","Elaine Schwager","D-II","NE10",19,24,0,0.442
"12","Merrimack","410","2014","Jim Cardello","D-II","NE10",21,20,0,0.512
"13","Merrimack","410","2013","Jim Cardello","D-II","NE10",21,22,1,0.489
"14","Merrimack","410","2012","Jill Karwoski","D-II","NE10",19,23,0,0.452
"15","Merrimack","410","2011","Elaine Schwager","D-II","NE10",31,23,0,0.574
"16","Merrimack","410","2010","Elaine Schwager","D-II","NE10",17,26,0,0.395
"17","Merrimack","410","2009","Elaine Schwager","D-II","NE10",26,19,0,0.578
"18","Merrimack","410","2008","Elaine Schwager","D-II","NE10",9,27,0,0.25
"19","Merrimack","410","2007","Elaine Schwager","D-II","NE10",23,20,0,0.535
"20","Merrimack","410","2006","Elaine Schwager","D-II","NE10",17,27,0,0.386
"21","Merrimack","410","2005","Stacey Sullivan","D-II","NE10",20,22,0,0.476
"22","Merrimack","410","2004","Michele DeGregorio","D-II","NE10",35,18,NA,0.66
"23","Merrimack","410","2003","Michele DeGregorio","D-II","NE10",23,16,0,0.59
"24","Merrimack","410","2002","Michele DeGregorio","D-II","NE10",35,16,0,0.686
"25","Merrimack","410","2001","Michele DeGregorio","D-II","-",40,8,NA,0.833
"26","Merrimack","410","1900","Michele DeGregorio","D-II","-",39,13,NA,0.75
"27","Merrimack","410","1999","Michele DeGregorio","D-II","-",42,6,NA,0.875
"28","Merrimack","410","1998","Michele DeGregorio","D-II","-",40,6,NA,0.87
"29","Merrimack","410","1997","Michele DeGregorio","D-II","-",23,14,NA,0.622
"30","Merrimack","410","1996","Michele DeGregorio","D-II","-",33,9,NA,0.786
"31","Merrimack","410","1995","Michele DeGregorio","D-II","-",40,11,NA,0.784
"32","Merrimack","410","1994","Michele DeGregorio","D-II","-",45,4,NA,0.918
"33","Merrimack","410","1993","Michele DeGregorio","D-II","-",39,6,NA,0.867
"34","Merrimack","410","1992","Bob DeGregorio","D-II","-",34,12,NA,0.739
"35","Merrimack","410","1991","Bob DeGregorio","D-II","-",34,18,1,0.651
"36","Merrimack","410","1990","Bob DeGregorio","D-II","-",27,22,1,0.55
"37","Merrimack","410","1989","Bob DeGregorio","D-II","-",30,20,NA,0.6
"38","Merrimack","410","1988","Bob DeGregorio","D-II","-",37,10,NA,0.787
"39","Merrimack","410","1987","Bob DeGregorio","D-II","-",18,14,NA,0.563
"40","Merrimack","410","1986","Bob DeGregorio","D-II","-",20,11,NA,0.645
"41","Merrimack","410","1985","Bob DeGregorio","D-II","-",11,15,NA,0.423
"42","Merrimack","410","","","","",1044,704,3,0.597
