"","team_name","team_id","season","head_coach","division","conference","wins","losses","ties","win_perc"
"1","Chris. Newport","139","2025","Keith Parr","D-III","C2C",0,0,0,0
"2","Chris. Newport","139","2024","Keith Parr","D-III","C2C",34,7,0,0.829
"3","Chris. Newport","139","2023","Keith Parr","D-III","C2C",31,13,0,0.705
"4","Chris. Newport","139","2022","Keith Parr","D-III","C2C",47,1,0,0.979
"5","Chris. Newport","139","2021","Keith Parr","D-III","C2C",28,14,0,0.667
"6","Chris. Newport","139","2020","Keith Parr","D-III","C2C",12,1,0,0.923
"7","Chris. Newport","139","2019","Keith Parr","D-III","C2C",37,9,0,0.804
"8","Chris. Newport","139","2018","Keith Parr","D-III","C2C",37,10,NA,0.787
"9","Chris. Newport","139","2017","Keith Parr","D-III","C2C",32,10,0,0.762
"10","Chris. Newport","139","2016","Keith Parr","D-III","C2C",35,9,0,0.795
"11","Chris. Newport","139","2015","Keith Parr","D-III","C2C",30,9,0,0.769
"12","Chris. Newport","139","2014","Keith Parr","D-III","C2C",38,8,0,0.826
"13","Chris. Newport","139","2013","Keith Parr","D-III","USA South",34,13,0,0.723
"14","Chris. Newport","139","2012","Keith Parr","D-III","USA South",37,11,0,0.771
"15","Chris. Newport","139","2011","Keith Parr","D-III","USA South",38,12,0,0.76
"16","Chris. Newport","139","2010","Keith Parr","D-III","USA South",42,10,0,0.808
"17","Chris. Newport","139","2009","Keith Parr","D-III","USA South",36,9,0,0.8
"18","Chris. Newport","139","2008","Keith Parr","D-III","USA South",33,10,1,0.761
"19","Chris. Newport","139","2007","Keith Parr","D-III","USA South",34,10,0,0.773
"20","Chris. Newport","139","2006","Keith Parr","D-III","USA South",23,17,0,0.575
"21","Chris. Newport","139","2005","Keith Parr","D-III","USA South",24,18,0,0.571
"22","Chris. Newport","139","2004","Keith Parr","D-III","USA South",36,7,0,0.837
"23","Chris. Newport","139","2003","Paul Weiss","D-III","USA South",30,7,1,0.803
"24","Chris. Newport","139","2002","Paul Weiss","D-III","-",33,11,NA,0.75
"25","Chris. Newport","139","2001","Paul Weiss","D-III","-",35,9,NA,0.795
"26","Chris. Newport","139","1900","Paul Weiss","D-III","-",32,11,1,0.739
"27","Chris. Newport","139","1999","Paul Weiss","D-III","-",26,16,NA,0.619
"28","Chris. Newport","139","1998","Paul Weiss","D-III","-",28,17,NA,0.622
"29","Chris. Newport","139","1997","Paul Weiss","D-III","-",33,10,NA,0.767
"30","Chris. Newport","139","1996","Paul Weiss","D-III","-",31,13,NA,0.705
"31","Chris. Newport","139","1995","Tim Goodson","D-III","-",34,9,NA,0.791
"32","Chris. Newport","139","1994","Bobby Wills","D-III","-",28,17,NA,0.622
"33","Chris. Newport","139","1993","Bobby Wills","D-III","-",29,8,NA,0.784
"34","Chris. Newport","139","1992","Bobby Wills","D-III","-",26,19,1,0.576
"35","Chris. Newport","139","1991","Bobby Wills","D-III","-",24,15,NA,0.615
"36","Chris. Newport","139","1990","Bobby Wills","D-III","-",28,7,NA,0.8
"37","Chris. Newport","139","1989","Bobby Wills","D-III","-",11,12,NA,0.478
"38","Chris. Newport","139","1988","Bobby Wills","D-III","-",3,20,NA,0.13
"39","Chris. Newport","139","1987","","","-",NA,NA,NA,NA
"40","Chris. Newport","139","1986","","","-",NA,NA,NA,NA
"41","Chris. Newport","139","1985","","","-",NA,NA,NA,NA
"42","Chris. Newport","139","1983","","","-",NA,NA,NA,NA
"43","Chris. Newport","139","","","","",1129,409,4,0.733
