"","team_name","team_id","season","head_coach","division","conference","wins","losses","ties","win_perc"
"1","Tarleton St.","1395","2025","Mark Cumpian","D-I","WAC",2,0,0,1
"2","Tarleton St.","1395","2024","Mark Cumpian","D-I","WAC",23,32,0,0.418
"3","Tarleton St.","1395","2023","Mark Cumpian","D-I","WAC",31,29,0,0.517
"4","Tarleton St.","1395","2022","Mark Cumpian","D-I","WAC",30,25,0,0.545
"5","Tarleton St.","1395","2021","Mark Cumpian","D-I","WAC",17,36,0,0.321
"6","Tarleton St.","1395","2020","Mark Cumpian","D-II","Lone Star",19,4,0,0.826
"7","Tarleton St.","1395","2019","Mark Cumpian","D-II","Lone Star",40,15,0,0.727
"8","Tarleton St.","1395","2018","Mark Cumpian","D-II","Lone Star",50,11,NA,0.82
"9","Tarleton St.","1395","2017","Mark Cumpian","D-II","Lone Star",35,22,0,0.614
"10","Tarleton St.","1395","2016","Julie Mata","D-II","Lone Star",29,26,0,0.527
"11","Tarleton St.","1395","2015","Julie Mata","D-II","Lone Star",33,22,0,0.6
"12","Tarleton St.","1395","2014","Julie Mata","D-II","Lone Star",20,30,0,0.4
"13","Tarleton St.","1395","2013","Julie Mata","D-II","Lone Star",25,22,0,0.532
"14","Tarleton St.","1395","2012","Julie Mata","D-II","Lone Star",31,20,0,0.608
"15","Tarleton St.","1395","2011","Julie Mata","D-II","Lone Star",22,25,1,0.469
"16","Tarleton St.","1395","2010","Julie Mata","D-II","Lone Star",23,27,0,0.46
"17","Tarleton St.","1395","2009","Julie Mata","D-II","Lone Star",26,22,0,0.542
"18","Tarleton St.","1395","2008","Julie Mata","D-II","Lone Star",28,24,0,0.538
"19","Tarleton St.","1395","2007","Julie Mata","D-II","Lone Star",36,20,0,0.643
"20","Tarleton St.","1395","2006","Julie Mata","D-II","Lone Star",25,22,1,0.531
"21","Tarleton St.","1395","2005","Julie Mata","D-II","Lone Star",24,21,0,0.533
"22","Tarleton St.","1395","2004","Julie Mata","D-II","Lone Star",30,17,0,0.638
"23","Tarleton St.","1395","2003","Julie Mata","D-II","-",42,19,NA,0.689
"24","Tarleton St.","1395","2002","Julie Mata","D-II","Lone Star",29,19,0,0.604
"25","Tarleton St.","1395","2001","Julie Mata","D-II","-",36,18,NA,0.667
"26","Tarleton St.","1395","1900","Julie Mata","D-II","-",34,26,NA,0.567
"27","Tarleton St.","1395","1999","Julie Mata","D-II","-",26,16,1,0.616
"28","Tarleton St.","1395","1998","Julie Mata","D-II","-",35,14,1,0.71
"29","Tarleton St.","1395","1997","Julie Mata","D-II","-",15,22,NA,0.405
"30","Tarleton St.","1395","1996","Julie Garcia","D-II","-",14,20,NA,0.412
"31","Tarleton St.","1395","","","","",830,626,4,0.57
