"","team_name","team_id","season","head_coach","division","conference","wins","losses","ties","win_perc"
"1","Iowa St.","311","2025","Jamie Pinkerton","D-I","Big 12",0,2,0,0
"2","Iowa St.","311","2024","Jamie Pinkerton","D-I","Big 12",20,31,0,0.392
"3","Iowa St.","311","2023","Jamie Pinkerton","D-I","Big 12",25,30,0,0.455
"4","Iowa St.","311","2022","Jamie Pinkerton","D-I","Big 12",28,27,0,0.509
"5","Iowa St.","311","2021","Jamie Pinkerton","D-I","Big 12",34,23,0,0.596
"6","Iowa St.","311","2020","Jamie Pinkerton","D-I","Big 12",11,13,0,0.458
"7","Iowa St.","311","2019","Jamie Pinkerton","D-I","Big 12",37,25,0,0.597
"8","Iowa St.","311","2018","Jamie Pinkerton","D-I","Big 12",23,33,NA,0.411
"9","Iowa St.","311","2017","Jamie Trachsel","D-I","Big 12",23,35,0,0.397
"10","Iowa St.","311","2016","Stacy Gemeinhardt-Cesler","D-I","Big 12",20,35,0,0.364
"11","Iowa St.","311","2015","Stacy Gemeinhardt-Cesler","D-I","Big 12",26,28,0,0.481
"12","Iowa St.","311","2014","Stacy Gemeinhardt-Cesler","D-I","Big 12",23,31,1,0.427
"13","Iowa St.","311","2013","Stacy Gemeinhardt-Cesler","D-I","Big 12",21,34,0,0.382
"14","Iowa St.","311","2012","Stacy Gemeinhardt-Cesler","D-I","Big 12",14,39,0,0.264
"15","Iowa St.","311","2011","Stacy Gemeinhardt-Cesler","D-I","Big 12",21,28,0,0.429
"16","Iowa St.","311","2010","Stacy Gemeinhardt-Cesler","D-I","Big 12",26,29,0,0.473
"17","Iowa St.","311","2009","Stacy Gemeinhardt-Cesler","D-I","Big 12",26,29,0,0.473
"18","Iowa St.","311","2008","Stacy Gemeinhardt-Cesler","D-I","Big 12",29,29,0,0.5
"19","Iowa St.","311","2007","Stacy Gemeinhardt-Cesler","D-I","Big 12",24,40,0,0.375
"20","Iowa St.","311","2006","Stacy Gemeinhardt-Cesler","D-I","Big 12",23,28,0,0.451
"21","Iowa St.","311","2005","Ruth Crowe","D-I","Big 12",18,32,0,0.36
"22","Iowa St.","311","2004","Ruth Crowe","D-I","Big 12",13,31,0,0.295
"23","Iowa St.","311","2003","Ruth Crowe","D-I","Big 12",19,28,0,0.404
"24","Iowa St.","311","2002","Ruth Crowe","D-I","Big 12",19,25,0,0.432
"25","Iowa St.","311","2001","Ruth Crowe","D-I","Big 12",14,28,0,0.333
"26","Iowa St.","311","1900","Ruth Crowe","D-I","Big 12",18,29,0,0.383
"27","Iowa St.","311","1999","Ruth Crowe","D-I","Big 12",23,30,0,0.434
"28","Iowa St.","311","1998","Ruth Crowe","D-I","-",16,27,NA,0.372
"29","Iowa St.","311","1997","Ruth Crowe","D-I","Big 12",17,24,0,0.415
"30","Iowa St.","311","1996","Deb Kuhn","D-I","-",17,28,NA,0.378
"31","Iowa St.","311","1995","Deb Kuhn","D-I","-",22,21,1,0.511
"32","Iowa St.","311","1994","Deb Kuhn","D-I","-",18,31,1,0.37
"33","Iowa St.","311","1993","Deb Kuhn","D-I","-",15,31,NA,0.326
"34","Iowa St.","311","1992","Deb Kuhn","D-I","-",12,29,NA,0.293
"35","Iowa St.","311","1991","Deb Kuhn","D-I","-",20,27,NA,0.426
"36","Iowa St.","311","1990","Deb Kuhn","D-I","-",13,29,NA,0.31
"37","Iowa St.","311","1989","Deb Kuhn","D-I","-",33,17,1,0.657
"38","Iowa St.","311","1988","Deb Kuhn","D-I","-",35,25,NA,0.583
"39","Iowa St.","311","1987","Deb Kuhn","D-I","-",32,18,NA,0.64
"40","Iowa St.","311","1986","Deb Kuhn","D-I","-",26,18,NA,0.591
"41","Iowa St.","311","1985","Deb Kuhn","D-I","-",35,19,NA,0.648
"42","Iowa St.","311","1984","Deb Kuhn","D-I","-",17,19,1,0.473
"43","Iowa St.","311","1983","Deb Kuhn","D-I","-",15,27,NA,0.357
"44","Iowa St.","311","1982","","D-I","-",NA,NA,NA,NA
"45","Iowa St.","311","","","","",921,1162,5,0.442
