"","team_name","team_id","season","head_coach","division","conference","wins","losses","ties","win_perc"
"1","Southeast Mo. St.","654","2025","Mark Redburn","D-I","OVC",0,0,0,0
"2","Southeast Mo. St.","654","2024","Mark Redburn","D-I","OVC",28,26,0,0.519
"3","Southeast Mo. St.","654","2023","Mark Redburn","D-I","OVC",29,14,0,0.674
"4","Southeast Mo. St.","654","2022","Mark Redburn","D-I","OVC",30,24,0,0.556
"5","Southeast Mo. St.","654","2021","Mark Redburn","D-I","OVC",30,17,0,0.638
"6","Southeast Mo. St.","654","2020","Mark Redburn","D-I","OVC",12,5,0,0.706
"7","Southeast Mo. St.","654","2019","Mark Redburn","D-I","OVC",46,18,0,0.719
"8","Southeast Mo. St.","654","2018","Mark Redburn","D-I","OVC",33,20,NA,0.623
"9","Southeast Mo. St.","654","2017","Mark Redburn","D-I","OVC",23,27,0,0.46
"10","Southeast Mo. St.","654","2016","Mark Redburn","D-I","OVC",16,33,0,0.327
"11","Southeast Mo. St.","654","2015","Mark Redburn","D-I","OVC",19,27,0,0.413
"12","Southeast Mo. St.","654","2014","Lana Richmond","D-I","OVC",11,34,0,0.244
"13","Southeast Mo. St.","654","2013","Lana Richmond","D-I","OVC",14,34,0,0.292
"14","Southeast Mo. St.","654","2012","Lana Richmond","D-I","OVC",25,30,0,0.455
"15","Southeast Mo. St.","654","2011","Lana Richmond","D-I","OVC",31,30,0,0.508
"16","Southeast Mo. St.","654","2010","Lana Richmond","D-I","OVC",17,31,0,0.354
"17","Southeast Mo. St.","654","2009","Lana Richmond","D-I","OVC",29,21,0,0.58
"18","Southeast Mo. St.","654","2008","Lana Richmond","D-I","OVC",24,28,0,0.462
"19","Southeast Mo. St.","654","2007","Lana Richmond","D-I","OVC",20,29,0,0.408
"20","Southeast Mo. St.","654","2006","Lana Richmond","D-I","OVC",28,24,0,0.538
"21","Southeast Mo. St.","654","2005","Lana Richmond","D-I","OVC",27,28,0,0.491
"22","Southeast Mo. St.","654","2004","Lana Richmond","D-I","OVC",16,36,0,0.308
"23","Southeast Mo. St.","654","2003","Lana Richmond","D-I","OVC",18,29,0,0.383
"24","Southeast Mo. St.","654","2002","Lana Richmond","D-I","OVC",14,27,0,0.341
"25","Southeast Mo. St.","654","2001","Lana Richmond","D-I","OVC",25,25,0,0.5
"26","Southeast Mo. St.","654","1900","Lana Richmond","D-I","OVC",31,24,0,0.564
"27","Southeast Mo. St.","654","1999","Lana Richmond","D-I","OVC",31,17,0,0.646
"28","Southeast Mo. St.","654","1998","Lana Richmond","D-I","-",38,13,1,0.74
"29","Southeast Mo. St.","654","1997","Lana Richmond","D-I","OVC",33,23,1,0.588
"30","Southeast Mo. St.","654","1996","Lana Richmond","D-I","-",39,9,NA,0.813
"31","Southeast Mo. St.","654","1995","Lana Richmond","D-I","-",38,20,NA,0.655
"32","Southeast Mo. St.","654","1994","Lana Richmond","D-I","-",36,22,NA,0.621
"33","Southeast Mo. St.","654","1993","Lana Richmond","D-I","-",30,19,NA,0.612
"34","Southeast Mo. St.","654","1992","Lana Richmond","D-I","-",35,18,NA,0.66
"35","Southeast Mo. St.","654","1991","Lana Richmond","D-II","-",38,14,NA,0.731
"36","Southeast Mo. St.","654","1990","Lana Richmond","D-II","-",28,21,NA,0.571
"37","Southeast Mo. St.","654","1989","Lana Richmond","D-II","-",37,21,NA,0.638
"38","Southeast Mo. St.","654","1988","Lana Richmond","D-II","-",21,20,NA,0.512
"39","Southeast Mo. St.","654","1987","Lana Richmond","D-II","-",39,13,NA,0.75
"40","Southeast Mo. St.","654","1986","Lana Richmond","D-II","-",40,16,NA,0.714
"41","Southeast Mo. St.","654","1985","Lana Richmond","D-II","-",32,17,NA,0.653
"42","Southeast Mo. St.","654","1984","Lana Richmond","D-II","-",25,8,NA,0.758
"43","Southeast Mo. St.","654","1983","Lana Richmond","D-II","-",13,10,NA,0.565
"44","Southeast Mo. St.","654","1982","","D-II","-",NA,NA,NA,NA
"45","Southeast Mo. St.","654","","","","",1149,922,2,0.555
