"","team_name","team_id","season","head_coach","division","conference","wins","losses","ties","win_perc"
"1","San Diego St.","626","2025","Stacey Nuveman Deniz","D-I","Mountain West",2,1,0,0.667
"2","San Diego St.","626","2024","Stacey Nuveman Deniz","D-I","Mountain West",31,20,0,0.608
"3","San Diego St.","626","2023","Stacey Nuveman Deniz","D-I","Mountain West",39,17,0,0.696
"4","San Diego St.","626","2022","Stacey Nuveman Deniz","D-I","Mountain West",39,16,0,0.709
"5","San Diego St.","626","2021","Kathy Van Wyk","D-I","Mountain West",28,16,0,0.636
"6","San Diego St.","626","2020","Kathy Van Wyk","D-I","Mountain West",17,11,0,0.607
"7","San Diego St.","626","2019","Kathy Van Wyk","D-I","Mountain West",25,26,0,0.49
"8","San Diego St.","626","2018","Kathy Van Wyk","D-I","Mountain West",20,31,NA,0.392
"9","San Diego St.","626","2017","Kathy Van Wyk","D-I","Mountain West",31,18,0,0.633
"10","San Diego St.","626","2016","Kathy Van Wyk","D-I","Mountain West",30,22,0,0.577
"11","San Diego St.","626","2015","Kathy Van Wyk","D-I","Mountain West",38,20,0,0.655
"12","San Diego St.","626","2014","Kathy Van Wyk","D-I","Mountain West",40,19,0,0.678
"13","San Diego St.","626","2013","Kathy Van Wyk","D-I","Mountain West",36,20,0,0.643
"14","San Diego St.","626","2012","Kathy Van Wyk","D-I","Mountain West",32,24,0,0.571
"15","San Diego St.","626","2011","Kathy Van Wyk","D-I","Mountain West",34,21,0,0.618
"16","San Diego St.","626","2010","Kathy Van Wyk","D-I","Mountain West",34,16,0,0.68
"17","San Diego St.","626","2009","Kathy Van Wyk","D-I","Mountain West",33,20,0,0.623
"18","San Diego St.","626","2008","Kathy Van Wyk","D-I","Mountain West",44,17,0,0.721
"19","San Diego St.","626","2007","Kathy Van Wyk","D-I","Mountain West",32,24,0,0.571
"20","San Diego St.","626","2006","Kathy Van Wyk","D-I","Mountain West",34,15,0,0.694
"21","San Diego St.","626","2005","Kathy Van Wyk","D-I","Mountain West",27,30,0,0.474
"22","San Diego St.","626","2004","Kathy Van Wyk","D-I","Mountain West",37,23,0,0.617
"23","San Diego St.","626","2003","Kathy Van Wyk","D-I","Mountain West",39,21,0,0.65
"24","San Diego St.","626","2002","Kathy Van Wyk","D-I","Mountain West",41,22,1,0.648
"25","San Diego St.","626","2001","Kathy Van Wyk","D-I","Mountain West",41,25,0,0.621
"26","San Diego St.","626","1900","Kathy Van Wyk","D-I","Mountain West",35,27,0,0.565
"27","San Diego St.","626","1999","Kathy Van Wyk","D-I","WAC",24,24,0,0.5
"28","San Diego St.","626","1998","Kathy Van Wyk","D-I","-",24,35,0,0.407
"29","San Diego St.","626","1997","Kathy Van Wyk","D-I","WAC",30,30,0,0.5
"30","San Diego St.","626","1996","Kathy Van Wyk (27-30)Linda Spradley (27-30)","D-I","-",27,30,NA,0.474
"31","San Diego St.","626","1995","Kathy Van Wyk (21-39)Linda Spradley (21-39)","D-I","-",21,39,NA,0.35
"32","San Diego St.","626","1994","Linda Spradley","D-I","-",21,29,1,0.422
"33","San Diego St.","626","1993","Linda Spradley","D-I","-",23,36,NA,0.39
"34","San Diego St.","626","1992","Linda Spradley","D-I","-",20,37,NA,0.351
"35","San Diego St.","626","1991","Linda Spradley","D-I","-",26,20,1,0.564
"36","San Diego St.","626","1990","Linda Spradley","D-I","-",21,38,NA,0.356
"37","San Diego St.","626","1989","Linda Spradley","D-I","-",18,38,1,0.325
"38","San Diego St.","626","1988","Linda Spradley","D-I","-",24,33,NA,0.421
"39","San Diego St.","626","1987","Linda Spradley","D-I","-",20,40,1,0.336
"40","San Diego St.","626","1986","Linda Spradley","D-I","-",22,36,NA,0.379
"41","San Diego St.","626","1985","Linda Spradley","D-I","-",37,34,NA,0.521
"42","San Diego St.","626","1984","Linda Spradley","D-I","-",21,31,NA,0.404
"43","San Diego St.","626","1983","Liane Lane","D-I","-",18,21,1,0.463
"44","San Diego St.","626","1982","Liane Lane","D-I","-",15,22,0,0.405
"45","San Diego St.","626","1981","Liane Lane","","-",18,21,0,0.462
"46","San Diego St.","626","1980","Liane Lane","","-",17,18,0,0.486
"47","San Diego St.","626","1979","Liane Lane","","-",14,17,0,0.452
"48","San Diego St.","626","1978","Rebecca Quinn","","-",8,16,0,0.333
"49","San Diego St.","626","1977","Rebecca Quinn","","-",9,13,NA,0.409
"50","San Diego St.","626","","","","",1317,1180,6,0.527
