"","team_name","team_id","season","head_coach","division","conference","wins","losses","ties","win_perc"
"1","Saint Joseph (CT)","8687","2025","Jim McKinnon","D-III","Great Northeast",0,0,0,0
"2","Saint Joseph (CT)","8687","2024","Jim McKinnon","D-III","Great Northeast",15,23,0,0.395
"3","Saint Joseph (CT)","8687","2023","Jim McKinnon","D-III","Great Northeast",22,18,0,0.55
"4","Saint Joseph (CT)","8687","2022","Jim McKinnon","D-III","Great Northeast",20,21,1,0.488
"5","Saint Joseph (CT)","8687","2021","Jim McKinnon","D-III","Great Northeast",13,7,0,0.65
"6","Saint Joseph (CT)","8687","2020","Jim McKinnon","D-III","Great Northeast",1,10,0,0.091
"7","Saint Joseph (CT)","8687","2019","Jim McKinnon","D-III","Great Northeast",27,19,0,0.587
"8","Saint Joseph (CT)","8687","2018","Jim McKinnon","D-III","Great Northeast",23,16,NA,0.59
"9","Saint Joseph (CT)","8687","2017","Jim McKinnon","D-III","Great Northeast",20,17,0,0.541
"10","Saint Joseph (CT)","8687","2016","Jim McKinnon","D-III","Great Northeast",27,12,0,0.692
"11","Saint Joseph (CT)","8687","2015","Jim McKinnon","D-III","Great Northeast",15,18,0,0.455
"12","Saint Joseph (CT)","8687","2014","Jim McKinnon","D-III","Great Northeast",22,12,0,0.647
"13","Saint Joseph (CT)","8687","2013","Jim McKinnon","D-III","Great Northeast",32,12,0,0.727
"14","Saint Joseph (CT)","8687","2012","Jim McKinnon","D-III","Great Northeast",20,23,0,0.465
"15","Saint Joseph (CT)","8687","2011","Jim McKinnon","D-III","Great Northeast",22,18,0,0.55
"16","Saint Joseph (CT)","8687","2010","Jim McKinnon","D-III","Great Northeast",24,18,0,0.571
"17","Saint Joseph (CT)","8687","2009","Jim McKinnon","D-III","Great Northeast",16,20,0,0.444
"18","Saint Joseph (CT)","8687","2008","Jim McKinnon","D-III","Great Northeast",23,17,0,0.575
"19","Saint Joseph (CT)","8687","2007","Jim McKinnon","D-III","Great Northeast",14,12,0,0.538
"20","Saint Joseph (CT)","8687","2006","Jim McKinnon","D-III","Great Northeast",6,19,0,0.24
"21","Saint Joseph (CT)","8687","2005","Peter Maneggia","D-III","Great Northeast",4,27,0,0.129
"22","Saint Joseph (CT)","8687","2004","Kerilyn Rostowski","D-III","Great Northeast",2,18,1,0.119
"23","Saint Joseph (CT)","8687","2003","Kerilyn Rostowski","D-III","-",NA,NA,NA,NA
"24","Saint Joseph (CT)","8687","2002","Kerilyn Rostowski","D-III","-",NA,NA,NA,NA
"25","Saint Joseph (CT)","8687","2001","Karen Kirby (20-6)Denise Marchese (3-7)Danielle Barack (20-6)","D-III","-",22,12,NA,0.647
"26","Saint Joseph (CT)","8687","1900","Denise Marchese","D-III","-",27,9,NA,0.75
"27","Saint Joseph (CT)","8687","1999","Denise Marchese","D-III","-",18,8,NA,0.692
"28","Saint Joseph (CT)","8687","1998","Denise Marchese","D-III","-",6,16,NA,0.273
"29","Saint Joseph (CT)","8687","1997","","D-III","-",NA,NA,NA,NA
"30","Saint Joseph (CT)","8687","1996","","D-III","-",NA,NA,NA,NA
"31","Saint Joseph (CT)","8687","1995","","D-III","-",NA,NA,NA,NA
"32","Saint Joseph (CT)","8687","1994","","D-III","-",NA,NA,NA,NA
"33","Saint Joseph (CT)","8687","1993","","D-III","-",NA,NA,NA,NA
"34","Saint Joseph (CT)","8687","1992","","D-III","-",NA,NA,NA,NA
"35","Saint Joseph (CT)","8687","1991","","D-III","-",NA,NA,NA,NA
"36","Saint Joseph (CT)","8687","1990","","D-III","-",NA,NA,NA,NA
"37","Saint Joseph (CT)","8687","1981","","","-",NA,NA,NA,NA
"38","Saint Joseph (CT)","8687","","","","",441,402,2,0.523
