"","team_name","team_id","season","head_coach","division","conference","wins","losses","ties","win_perc"
"1","Albany St. (GA)","13","2025","Jason Bryant","D-II","SIAC",2,2,0,0.5
"2","Albany St. (GA)","13","2024","Jason Bryant","D-II","SIAC",29,19,0,0.604
"3","Albany St. (GA)","13","2023","Jason Bryant","D-II","SIAC",26,16,0,0.619
"4","Albany St. (GA)","13","2022","Jason Bryant","D-II","SIAC",35,9,0,0.795
"5","Albany St. (GA)","13","2021","Harley Roller","D-II","SIAC",4,14,0,0.222
"6","Albany St. (GA)","13","2020","Harley Roller","D-II","SIAC",3,15,0,0.167
"7","Albany St. (GA)","13","2019","Harley Roller","D-II","SIAC",20,31,0,0.392
"8","Albany St. (GA)","13","2018","Amber Barker","D-II","SIAC",29,24,NA,0.547
"9","Albany St. (GA)","13","2017","Amber Barker","D-II","SIAC",25,23,0,0.521
"10","Albany St. (GA)","13","2016","Robert Skinner","D-II","SIAC",19,35,0,0.352
"11","Albany St. (GA)","13","2015","Robert Skinner","D-II","SIAC",16,28,0,0.364
"12","Albany St. (GA)","13","2014","Robert Skinner","D-II","SIAC",21,25,0,0.457
"13","Albany St. (GA)","13","2013","Robert Skinner","D-II","SIAC",37,26,0,0.587
"14","Albany St. (GA)","13","2012","Robert Skinner","D-II","SIAC",26,28,0,0.481
"15","Albany St. (GA)","13","2011","Robert Skinner","D-II","SIAC",18,37,0,0.327
"16","Albany St. (GA)","13","2010","Robert Skinner","D-II","SIAC",36,25,0,0.59
"17","Albany St. (GA)","13","2009","Robert Skinner","D-II","SIAC",29,26,0,0.527
"18","Albany St. (GA)","13","2008","Robert Skinner","D-II","SIAC",35,23,0,0.603
"19","Albany St. (GA)","13","2007","Robert Skinner","D-II","SIAC",30,37,0,0.448
"20","Albany St. (GA)","13","2006","Robert Skinner","D-II","SIAC",26,35,0,0.426
"21","Albany St. (GA)","13","2005","Robert Skinner","D-II","SIAC",31,30,0,0.508
"22","Albany St. (GA)","13","2004","Robert Skinner","D-II","SIAC",24,39,1,0.383
"23","Albany St. (GA)","13","2003","Robert Skinner","","-",NA,NA,NA,NA
"24","Albany St. (GA)","13","2002","Robert Skinner","D-II","SIAC",3,7,1,0.318
"25","Albany St. (GA)","13","","","","",524,554,2,0.486
