"","team_name","team_id","season","head_coach","division","conference","wins","losses","ties","win_perc"
"1","Cortland","168","2025","Molly O'Donnell","D-III","SUNYAC",0,0,0,0
"2","Cortland","168","2024","Molly O'Donnell","D-III","SUNYAC",29,9,0,0.763
"3","Cortland","168","2023","Molly O'Donnell","D-III","SUNYAC",24,13,0,0.649
"4","Cortland","168","2022","Molly O'Donnell","D-III","SUNYAC",26,15,0,0.634
"5","Cortland","168","2021","Molly O'Donnell","D-III","SUNYAC",20,10,0,0.667
"6","Cortland","168","2020","Molly O'Donnell","D-III","SUNYAC",2,2,0,0.5
"7","Cortland","168","2019","Julie Lenhart","D-III","SUNYAC",31,17,0,0.646
"8","Cortland","168","2018","Julie Lenhart","D-III","SUNYAC",23,19,NA,0.548
"9","Cortland","168","2017","Julie Lenhart","D-III","SUNYAC",33,15,0,0.688
"10","Cortland","168","2016","Julie Lenhart","D-III","SUNYAC",38,11,0,0.776
"11","Cortland","168","2015","Julie Lenhart","D-III","SUNYAC",36,13,0,0.735
"12","Cortland","168","2014","Julie Lenhart","D-III","SUNYAC",28,15,0,0.651
"13","Cortland","168","2013","Julie Lenhart","D-III","SUNYAC",35,17,0,0.673
"14","Cortland","168","2012","Julie Lenhart","D-III","SUNYAC",41,10,0,0.804
"15","Cortland","168","2011","Julie Lenhart","D-III","SUNYAC",42,5,1,0.885
"16","Cortland","168","2010","Julie Lenhart","D-III","SUNYAC",40,8,0,0.833
"17","Cortland","168","2009","Julie Lenhart","D-III","SUNYAC",44,9,0,0.83
"18","Cortland","168","2008","Julie Lenhart","D-III","SUNYAC",39,13,0,0.75
"19","Cortland","168","2007","Julie Lenhart","D-III","SUNYAC",38,10,0,0.792
"20","Cortland","168","2006","Julie Lenhart","D-III","SUNYAC",34,11,0,0.756
"21","Cortland","168","2005","Julie Lenhart","D-III","SUNYAC",31,11,0,0.738
"22","Cortland","168","2004","Julie Lenhart","D-III","SUNYAC",37,9,0,0.804
"23","Cortland","168","2003","Julie Lenhart","D-III","SUNYAC",42,8,1,0.833
"24","Cortland","168","2002","Julie Lenhart","D-III","SUNYAC",34,11,0,0.756
"25","Cortland","168","2001","Julie Lenhart","D-III","-",28,17,NA,0.622
"26","Cortland","168","1900","Julie Lenhart","D-III","-",27,18,NA,0.6
"27","Cortland","168","1999","Julie Lenhart","D-III","-",29,19,NA,0.604
"28","Cortland","168","1998","Julie Lenhart","D-III","-",37,13,NA,0.74
"29","Cortland","168","1997","Julie Lenhart","D-III","-",30,14,NA,0.682
"30","Cortland","168","1996","Julie Lenhart","D-III","-",18,13,NA,0.581
"31","Cortland","168","1995","Julie Lenhart","D-III","-",11,24,NA,0.314
"32","Cortland","168","1994","Barb Lowie","D-III","-",5,28,NA,0.152
"33","Cortland","168","1993","Linda Brown","D-III","-",19,8,0,0.704
"34","Cortland","168","1992","Jan Schefkowitz","D-III","-",25,6,NA,0.806
"35","Cortland","168","1991","Jan Schefkowitz","D-III","-",20,17,NA,0.541
"36","Cortland","168","1990","Jan Schefkowitz","D-III","-",27,15,NA,0.643
"37","Cortland","168","1989","Jan Schefkowitz","D-III","-",18,13,NA,0.581
"38","Cortland","168","1988","Jan Schefkowitz","D-III","-",26,7,NA,0.788
"39","Cortland","168","1987","Jan Schefkowitz","D-III","-",20,15,NA,0.571
"40","Cortland","168","1986","Jan Schefkowitz","D-III","-",19,11,NA,0.633
"41","Cortland","168","1985","","D-III","-",NA,NA,NA,NA
"42","Cortland","168","1984","","D-III","-",NA,NA,NA,NA
"43","Cortland","168","1983","","D-III","-",NA,NA,NA,NA
"44","Cortland","168","1981","","","-",NA,NA,NA,NA
"45","Cortland","168","","","","",1106,499,2,0.689
