"","season","head_coach","conference","record","win_perc"
"1","2025","Kandi Krebs","SIAC","0-1-0","0.000"
"2","2024","Kaela Robinson","SIAC","2-37-0","0.051"
"3","2023","Kaela Robinson","SIAC","3-38-0","0.073"
"4","2022","","SIAC","2-27-0","0.069"
"5","","","","7-103-0","0.064"
