"","team_name","team_id","season","head_coach","division","conference","wins","losses","ties","win_perc"
"1","Framingham St.","238","2025","Lawrence Miller","D-III","MASCAC",0,0,0,0
"2","Framingham St.","238","2024","Lawrence Miller","D-III","MASCAC",25,20,0,0.556
"3","Framingham St.","238","2023","Lawrence Miller","D-III","MASCAC",33,13,0,0.717
"4","Framingham St.","238","2022","Lawrence Miller","D-III","MASCAC",23,19,0,0.548
"5","Framingham St.","238","2021","Lawrence Miller","D-III","MASCAC",29,8,0,0.784
"6","Framingham St.","238","2020","Lawrence Miller","D-III","MASCAC",NA,NA,NA,0
"7","Framingham St.","238","2019","Lawrence Miller","D-III","MASCAC",24,21,0,0.533
"8","Framingham St.","238","2018","Lawrence Miller","D-III","MASCAC",25,17,NA,0.595
"9","Framingham St.","238","2017","Lawrence Miller","D-III","MASCAC",31,13,0,0.705
"10","Framingham St.","238","2016","Lawrence Miller","D-III","MASCAC",13,27,0,0.325
"11","Framingham St.","238","2015","Lawrence Miller","D-III","MASCAC",13,20,0,0.394
"12","Framingham St.","238","2014","Rich Paulhus","D-III","MASCAC",21,20,0,0.512
"13","Framingham St.","238","2013","Rich Paulhus","D-III","MASCAC",9,30,0,0.231
"14","Framingham St.","238","2012","Rich Paulhus","D-III","MASCAC",17,23,0,0.425
"15","Framingham St.","238","2011","Rich Paulhus","D-III","MASCAC",14,22,0,0.389
"16","Framingham St.","238","2010","Rich Paulhus","D-III","MASCAC",17,22,0,0.436
"17","Framingham St.","238","2009","Rich Paulhus","D-III","MASCAC",14,27,0,0.341
"18","Framingham St.","238","2008","Rich Paulhus","D-III","MASCAC",16,23,0,0.41
"19","Framingham St.","238","2007","Rich Paulhus","D-III","MASCAC",21,21,0,0.5
"20","Framingham St.","238","2006","Rich Paulhus","D-III","MASCAC",21,22,0,0.488
"21","Framingham St.","238","2005","Rich Paulhus","D-III","MASCAC",17,15,0,0.531
"22","Framingham St.","238","2004","Rich Paulhus","D-III","MASCAC",15,21,0,0.417
"23","Framingham St.","238","2003","Rich Paulhus","D-III","MASCAC",12,19,0,0.387
"24","Framingham St.","238","2002","","D-III","-",NA,NA,NA,NA
"25","Framingham St.","238","2001","Robert Richardson","D-III","-",24,13,NA,0.649
"26","Framingham St.","238","1900","Robert Richardson","D-III","-",12,24,NA,0.333
"27","Framingham St.","238","1999","Sarah Keough","D-III","-",3,28,NA,0.097
"28","Framingham St.","238","1998","Sarah Keough","D-III","-",4,18,NA,0.182
"29","Framingham St.","238","1997","Janet Casey","D-III","-",NA,NA,NA,NA
"30","Framingham St.","238","1996","Janet Casey","D-III","-",2,16,NA,0.111
"31","Framingham St.","238","1995","Janet Casey","D-III","-",9,15,NA,0.375
"32","Framingham St.","238","1994","Ellen Thompson","D-III","-",9,14,NA,0.391
"33","Framingham St.","238","1993","","D-III","-",18,9,NA,0.667
"34","Framingham St.","238","1992","","D-III","-",17,9,NA,0.654
"35","Framingham St.","238","1991","","D-III","-",NA,NA,NA,NA
"36","Framingham St.","238","1990","","D-III","-",NA,NA,NA,NA
"37","Framingham St.","238","1989","","","-",NA,NA,NA,NA
"38","Framingham St.","238","1988","","","-",NA,NA,NA,NA
"39","Framingham St.","238","1987","","","-",NA,NA,NA,NA
"40","Framingham St.","238","1986","","","-",NA,NA,NA,NA
"41","Framingham St.","238","1984","","D-III","-",NA,NA,NA,NA
"42","Framingham St.","238","1983","","D-III","-",NA,NA,NA,NA
"43","Framingham St.","238","1982","","D-III","-",NA,NA,NA,NA
"44","Framingham St.","238","","","","",508,569,0,0.472
