"","team_name","team_id","season","head_coach","division","conference","wins","losses","ties","win_perc"
"1","Colorado Mesa","11416","2025","Mercedes Bohte","D-II","RMAC",2,4,0,0.333
"2","Colorado Mesa","11416","2024","Mercedes Bohte","D-II","RMAC",46,11,0,0.807
"3","Colorado Mesa","11416","2023","Mercedes Bohte","D-II","RMAC",32,23,0,0.582
"4","Colorado Mesa","11416","2022","Mercedes Bohte","D-II","RMAC",45,9,0,0.833
"5","Colorado Mesa","11416","2021","Mercedes Bohte","D-II","RMAC",39,5,0,0.886
"6","Colorado Mesa","11416","2020","Erik Kozel","D-II","RMAC",16,6,0,0.727
"7","Colorado Mesa","11416","2019","Erik Kozel","D-II","RMAC",45,11,0,0.804
"8","Colorado Mesa","11416","2018","Ben Garcia","D-II","RMAC",48,5,NA,0.906
"9","Colorado Mesa","11416","2017","Ben Garcia","D-II","RMAC",48,8,0,0.857
"10","Colorado Mesa","11416","2016","Ben Garcia","D-II","RMAC",40,13,0,0.755
"11","Colorado Mesa","11416","2015","Ben Garcia","D-II","RMAC",33,23,0,0.589
"12","Colorado Mesa","11416","2014","Candace Abrams","D-II","RMAC",27,21,0,0.563
"13","Colorado Mesa","11416","2013","Candace Abrams","D-II","RMAC",47,20,1,0.699
"14","Colorado Mesa","11416","2012","Kris Mort","D-II","RMAC",26,24,0,0.52
"15","Colorado Mesa","11416","2011","Kris Mort","D-II","RMAC",23,23,0,0.5
"16","Colorado Mesa","11416","2010","Kris Mort","D-II","RMAC",23,22,0,0.511
"17","Colorado Mesa","11416","2009","Kris Mort","D-II","RMAC",30,21,0,0.588
"18","Colorado Mesa","11416","2008","Kris Mort","D-II","RMAC",26,21,0,0.553
"19","Colorado Mesa","11416","2007","Kris Mort","D-II","RMAC",27,16,0,0.628
"20","Colorado Mesa","11416","2006","Kris Mort","D-II","RMAC",21,22,0,0.488
"21","Colorado Mesa","11416","2005","Kris Mort","D-II","RMAC",18,22,0,0.45
"22","Colorado Mesa","11416","2004","Kris Mort","D-II","RMAC",30,22,0,0.577
"23","Colorado Mesa","11416","2003","Kris Mort","D-II","-",31,17,0,0.646
"24","Colorado Mesa","11416","2002","Kris Mort","D-II","RMAC",49,13,0,0.79
"25","Colorado Mesa","11416","2001","Kris Mort","D-II","-",42,12,0,0.778
"26","Colorado Mesa","11416","1900","Kris Mort","D-II","-",44,12,0,0.786
"27","Colorado Mesa","11416","1999","Kris Mort","D-II","-",16,20,0,0.444
"28","Colorado Mesa","11416","1998","Kris Mort","D-II","-",35,16,0,0.686
"29","Colorado Mesa","11416","1997","Kris Mort","D-II","-",36,16,0,0.692
"30","Colorado Mesa","11416","1996","Kris Mort","D-II","-",25,13,0,0.658
"31","Colorado Mesa","11416","1995","Kris Mort","D-II","-",20,19,0,0.513
"32","Colorado Mesa","11416","1994","Kris Mort","D-II","-",15,23,0,0.395
"33","Colorado Mesa","11416","1993","Virgil Frey","D-II","-",24,14,0,0.632
"34","Colorado Mesa","11416","1992","Virgil Frey","D-II","-",22,12,0,0.647
"35","Colorado Mesa","11416","","","","",1051,539,1,0.661
