"","team_name","team_id","season","head_coach","division","conference","wins","losses","ties","win_perc"
"1","Cal Poly Humboldt","291","2025","Megan Corriea","D-II","CCAA",5,1,0,0.833
"2","Cal Poly Humboldt","291","2024","Megan Corriea","D-II","CCAA",24,25,0,0.49
"3","Cal Poly Humboldt","291","2023","Shelli Sarchett","D-II","CCAA",26,27,0,0.491
"4","Cal Poly Humboldt","291","2022","Shelli Sarchett","D-II","CCAA",14,39,0,0.264
"5","Cal Poly Humboldt","291","2021","Shelli Sarchett","D-II","CCAA",8,7,0,0.533
"6","Cal Poly Humboldt","291","2020","Shelli Sarchett","D-II","CCAA",7,16,0,0.304
"7","Cal Poly Humboldt","291","2019","Shelli Sarchett","D-II","CCAA",21,29,0,0.42
"8","Cal Poly Humboldt","291","2018","Shelli Sarchett","D-II","CCAA",20,26,NA,0.435
"9","Cal Poly Humboldt","291","2017","Shelli Sarchett","D-II","CCAA",44,15,0,0.746
"10","Cal Poly Humboldt","291","2016","Shelli Sarchett","D-II","CCAA",54,8,1,0.865
"11","Cal Poly Humboldt","291","2015","Shelli Sarchett","D-II","CCAA",42,19,0,0.689
"12","Cal Poly Humboldt","291","2014","Shelli Sarchett","D-II","CCAA",45,16,0,0.738
"13","Cal Poly Humboldt","291","2013","Frank Cheek","D-II","CCAA",53,14,0,0.791
"14","Cal Poly Humboldt","291","2012","Frank Cheek","D-II","CCAA",18,37,0,0.327
"15","Cal Poly Humboldt","291","2011","Frank Cheek","D-II","CCAA",27,24,0,0.529
"16","Cal Poly Humboldt","291","2010","Frank Cheek","D-II","CCAA",32,23,0,0.582
"17","Cal Poly Humboldt","291","2009","Frank Cheek","D-II","CCAA",38,20,0,0.655
"18","Cal Poly Humboldt","291","2008","Frank Cheek","D-II","CCAA",57,18,0,0.76
"19","Cal Poly Humboldt","291","2007","Frank Cheek","D-II","CCAA",56,8,0,0.875
"20","Cal Poly Humboldt","291","2006","Frank Cheek","D-II","Great Northwest",54,6,0,0.9
"21","Cal Poly Humboldt","291","2005","Frank Cheek","D-II","Great Northwest",60,6,0,0.909
"22","Cal Poly Humboldt","291","2004","Frank Cheek","D-II","Great Northwest",53,15,0,0.779
"23","Cal Poly Humboldt","291","2003","Frank Cheek","D-II","Great Northwest",44,19,0,0.698
"24","Cal Poly Humboldt","291","2002","Frank Cheek","D-II","Great Northwest",41,18,0,0.695
"25","Cal Poly Humboldt","291","2001","Frank Cheek","D-II","-",54,14,1,0.79
"26","Cal Poly Humboldt","291","1900","Frank Cheek","D-II","-",54,9,0,0.857
"27","Cal Poly Humboldt","291","1999","Frank Cheek","D-II","-",55,7,1,0.881
"28","Cal Poly Humboldt","291","1998","Frank Cheek","D-II","-",60,7,0,0.896
"29","Cal Poly Humboldt","291","1997","Frank Cheek","D-II","-",53,14,0,0.791
"30","Cal Poly Humboldt","291","1996","Frank Cheek","D-II","-",49,13,0,0.79
"31","Cal Poly Humboldt","291","1995","Frank Cheek","D-II","-",53,10,0,0.841
"32","Cal Poly Humboldt","291","1994","Frank Cheek","D-II","-",50,11,0,0.82
"33","Cal Poly Humboldt","291","1993","Frank Cheek","D-II","-",45,10,0,0.818
"34","Cal Poly Humboldt","291","1992","Frank Cheek","D-II","-",31,14,0,0.689
"35","Cal Poly Humboldt","291","1991","Frank Cheek","D-II","-",39,12,0,0.765
"36","Cal Poly Humboldt","291","1990","Frank Cheek","D-II","-",42,13,0,0.764
"37","Cal Poly Humboldt","291","1989","Frank Cheek","D-II","-",29,21,0,0.58
"38","Cal Poly Humboldt","291","1983","","D-II","-",NA,NA,NA,NA
"39","Cal Poly Humboldt","291","1982","","D-II","-",NA,NA,NA,NA
"40","Cal Poly Humboldt","291","","","","",1457,591,3,0.711
