"","season","head_coach","conference","record","win_perc"
"1","2025","Meagan Stone","North Atlantic","0-0-0","  NaN"
"2","2024","Meagan Stone","North Atlantic","10-27-0","0.270"
"3","2023","Meagan Stone","North Atlantic","5-31-0","0.139"
"4","2022","Meagan Stone","North Atlantic","7-18-0","0.280"
"5","2021","Meagan Stone","North Atlantic","12-8-0","0.600"
"6","2020","Meagan Stone","ACAA","3-7-0","0.300"
"7","2019","Meagan Stone","ACAA","11-15-0","0.423"
"8","","","","48-106-0","0.312"
