"","season","head_coach","conference","record","win_perc"
"1","2025","Brie Campbell","PacWest","1-1-0",0.5
"2","2024","Brie Campbell","DII Independent","44-12-0",0.786
"3","2023","Brie Campbell","-","24-23-0",0.511
"4","2022","Brie Campbell","-","39-15-0",0.722
"5","2021","Brie Campbell","-","19-21-0",0.475
"6","2020","Brie Campbell","-","6-12-0",0.333
