"","team_name","team_id","season","head_coach","division","conference","wins","losses","ties","win_perc"
"1","William Carey","505850","2021","",NA,"-",NA,NA,NA,0
"2","William Carey","505850","2020","",NA,"-",NA,NA,NA,0
"3","William Carey","505850","2018","",NA,"-",NA,NA,NA,0
"4","William Carey","505850","2017","",NA,"-",NA,NA,NA,NA
"5","William Carey","505850","2016","",NA,"-",NA,NA,NA,NA
"6","William Carey","505850","2015","",NA,"-",NA,NA,NA,NA
"7","William Carey","505850","2014","",NA,"-",NA,NA,NA,NA
"8","William Carey","505850","2013","",NA,"-",NA,NA,NA,NA
"9","William Carey","505850","2012","",NA,"-",NA,NA,NA,NA
"10","William Carey","505850","2011","",NA,"-",NA,NA,NA,NA
"11","William Carey","505850","2008","",NA,"-",NA,NA,NA,NA
"12","William Carey","505850","2007","",NA,"-",NA,NA,NA,NA
"13","William Carey","505850","2006","",NA,"-",NA,NA,NA,NA
"14","William Carey","505850","2005","",NA,"-",NA,NA,NA,NA
"15","William Carey","505850","2004","",NA,"-",1,1,0,0.5
"16","William Carey","505850","2003","",NA,"-",NA,NA,NA,NA
"17","William Carey","505850","2002","",NA,"-",NA,NA,NA,NA
"18","William Carey","505850","2001","",NA,"-",NA,NA,NA,NA
"19","William Carey","505850","1900","",NA,"-",NA,NA,NA,NA
"20","William Carey","505850","1999","",NA,"-",NA,NA,NA,NA
"21","William Carey","505850","1998","",NA,"-",NA,NA,NA,NA
"22","William Carey","505850","1997","",NA,"-",NA,NA,NA,NA
"23","William Carey","505850","1996","Glenn Moore",NA,"-",22,17,0,0.564
"24","William Carey","505850","1995","",NA,"-",NA,NA,NA,NA
"25","William Carey","505850","1994","",NA,"-",NA,NA,NA,NA
"26","William Carey","505850","","",NA,"",23,18,0,0.561
