"","season","head_coach","conference","record","win_perc"
"1",2025,"Leigh Murray-Winstead","Atlantic East","2-5-0",0.286
"2",2024,"Paige Knussman (6-9-1)Leigh Murray-Winstead (14-13)","Atlantic East","20-22-1",0.476
"3",2023,"Paige Knussman","Atlantic East","18-24-0",0.429
"4",2022,"Paige Knussman","Atlantic East","16-25-0",0.39
"5",NA,"","","54-71-1",0.432
