"","team_name","team_id","season","head_coach","division","conference","wins","losses","ties","win_perc"
"1","Rockford","582","2025","Annaka Bartz","D-III","NACC",0,0,0,0
"2","Rockford","582","2024","Annaka Bartz","D-III","NACC",16,22,0,0.421
"3","Rockford","582","2023","Sam Korn","D-III","NACC",14,26,0,0.35
"4","Rockford","582","2022","Josh Keener","D-III","NACC",16,22,0,0.421
"5","Rockford","582","2021","Josh Keener","D-III","NACC",23,18,0,0.561
"6","Rockford","582","2020","Josh Keener","D-III","NACC",6,2,0,0.75
"7","Rockford","582","2019","Josh Keener","D-III","NACC",16,26,0,0.381
"8","Rockford","582","2018","Josh Keener","D-III","NACC",5,35,NA,0.125
"9","Rockford","582","2017","Laura Fillipp","D-III","NACC",7,31,0,0.184
"10","Rockford","582","2016","Laura Fillipp","D-III","NACC",4,36,0,0.1
"11","Rockford","582","2015","Kristyn King","D-III","NACC",8,32,0,0.2
"12","Rockford","582","2014","Kristyn King","D-III","NACC",10,22,0,0.313
"13","Rockford","582","2013","Kristyn King","D-III","NACC",12,26,0,0.316
"14","Rockford","582","2012","Kristyn King","D-III","NACC",14,24,0,0.368
"15","Rockford","582","2011","Kristyn King","D-III","NACC",11,27,0,0.289
"16","Rockford","582","2010","Kristyn King","D-III","NACC",8,26,0,0.235
"17","Rockford","582","2009","Kristyn King","D-III","NACC",17,21,0,0.447
"18","Rockford","582","2008","Kristyn King","D-III","NACC",13,23,0,0.361
"19","Rockford","582","2007","Kristyn King","D-III","NACC",10,28,0,0.263
"20","Rockford","582","2006","Kristyn King","D-III","NACC",28,11,0,0.718
"21","Rockford","582","2005","Kristyn King","D-III","NIIC",25,14,0,0.641
"22","Rockford","582","2004","Kristyn King","D-III","NIIC",12,27,0,0.308
"23","Rockford","582","2003","Kristyn King","D-III","NIIC",22,16,1,0.577
"24","Rockford","582","2002","Kristyn King","D-III","-",18,23,1,0.44
"25","Rockford","582","2001","Kristyn King","D-III","-",23,17,1,0.573
"26","Rockford","582","1900","Kristyn King","D-III","-",17,21,1,0.449
"27","Rockford","582","1999","Kristyn King","D-III","-",17,23,NA,0.425
"28","Rockford","582","1998","Kristyn King","D-III","-",23,13,NA,0.639
"29","Rockford","582","1997","Kristyn King","D-III","-",18,15,NA,0.545
"30","Rockford","582","1996","Kristyn King","D-III","-",22,14,NA,0.611
"31","Rockford","582","1995","Kristyn King","D-III","-",12,20,NA,0.375
"32","Rockford","582","1994","Kristyn King","D-III","-",11,23,NA,0.324
"33","Rockford","582","1993","Kristyn King","D-III","-",2,16,NA,0.111
"34","Rockford","582","1992","Jacqui Pesa","D-III","-",7,26,NA,0.212
"35","Rockford","582","1991","","D-III","-",NA,NA,NA,NA
"36","Rockford","582","1990","","D-III","-",NA,NA,NA,NA
"37","Rockford","582","1989","","D-III","-",NA,NA,NA,NA
"38","Rockford","582","1988","","D-III","-",NA,NA,NA,NA
"39","Rockford","582","1987","","D-III","-",NA,NA,NA,NA
"40","Rockford","582","1986","","D-III","-",NA,NA,NA,NA
"41","Rockford","582","1985","","D-III","-",NA,NA,NA,NA
"42","Rockford","582","1981","","","-",NA,NA,NA,NA
"43","Rockford","582","","","","",467,726,4,0.392
