"","team_name","team_id","season","head_coach","division","conference","wins","losses","ties","win_perc"
"1","Defiance","1050","2024","Jordan Osborne","D-III","HCAC",14,25,0,0.359
"2","Defiance","1050","2023","Megan Warren","D-III","HCAC",16,24,0,0.4
"3","Defiance","1050","2022","Megan Warren","D-III","HCAC",21,15,0,0.583
"4","Defiance","1050","2021","Megan Warren","D-III","HCAC",16,21,1,0.434
"5","Defiance","1050","2020","Megan Warren","D-III","HCAC",5,9,0,0.357
"6","Defiance","1050","2019","Megan Warren","D-III","HCAC",21,18,0,0.538
"7","Defiance","1050","2018","Jodie Holava","D-III","HCAC",23,14,NA,0.622
"8","Defiance","1050","2017","Jodie Holava","D-III","HCAC",24,18,0,0.571
"9","Defiance","1050","2016","Jodie Holava","D-III","HCAC",18,20,0,0.474
"10","Defiance","1050","2015","Jodie Holava","D-III","HCAC",9,25,0,0.265
"11","Defiance","1050","2014","Jodie Holava","D-III","HCAC",7,26,0,0.212
"12","Defiance","1050","2013","Jodie Holava","D-III","HCAC",16,22,0,0.421
"13","Defiance","1050","2012","Jodie Holava","D-III","HCAC",10,29,0,0.256
"14","Defiance","1050","2011","Jodie Holava","D-III","HCAC",20,22,0,0.476
"15","Defiance","1050","2010","Jodie Holava","D-III","HCAC",18,18,0,0.5
"16","Defiance","1050","2009","Jodie Holava","D-III","HCAC",30,16,0,0.652
"17","Defiance","1050","2008","Jodie Holava","D-III","HCAC",24,18,0,0.571
"18","Defiance","1050","2007","Jodie Holava","D-III","HCAC",23,19,0,0.548
"19","Defiance","1050","2006","Jodie Holava","D-III","HCAC",29,15,0,0.659
"20","Defiance","1050","2005","Kary Kankey","D-III","HCAC",28,17,0,0.622
"21","Defiance","1050","2004","Kary Kankey","D-III","HCAC",22,19,1,0.536
"22","Defiance","1050","2003","Kary Kankey","D-III","HCAC",16,29,0,0.356
"23","Defiance","1050","2002","Kary Kankey","D-III","HCAC",17,21,1,0.449
"24","Defiance","1050","2001","Kary Kankey","D-III","-",12,29,NA,0.293
"25","Defiance","1050","1900","Robin Pietryk","D-III","-",11,27,NA,0.289
"26","Defiance","1050","1999","Robin Pietryk","D-III","-",7,29,NA,0.194
"27","Defiance","1050","1998","Robin Pietryk","D-III","-",9,16,1,0.365
"28","Defiance","1050","1997","John Kasay","D-III","-",6,22,NA,0.214
"29","Defiance","1050","1996","Tom York","D-III","-",19,11,NA,0.633
"30","Defiance","1050","1995","Tom York","D-III","-",5,21,1,0.204
"31","Defiance","1050","1994","Tom York","D-III","-",8,19,NA,0.296
"32","Defiance","1050","1993","Marty Litherland","D-III","-",18,12,NA,0.6
"33","Defiance","1050","1992","Marty Litherland","D-III","-",7,16,NA,0.304
"34","Defiance","1050","1991","Marty Litherland","D-III","-",9,16,1,0.365
"35","Defiance","1050","1990","Cindy Elliott","D-III","-",12,19,NA,0.387
"36","Defiance","1050","1989","Cindy Elliott","D-III","-",8,19,NA,0.296
"37","Defiance","1050","1988","Cindy Elliott","D-III","-",16,21,NA,0.432
"38","Defiance","1050","1987","Marty Litherland","","-",28,12,NA,0.7
"39","Defiance","1050","1986","Marty Litherland","","-",27,17,NA,0.614
"40","Defiance","1050","1985","Marty Litherland","","-",28,16,NA,0.636
"41","Defiance","1050","1984","Marty Litherland","","-",17,3,NA,0.85
"42","Defiance","1050","1983","Marty Litherland","","-",11,14,NA,0.44
"43","Defiance","1050","1982","Marty Litherland","","-",7,12,NA,0.368
"44","Defiance","1050","1981","Marty Litherland","","-",3,14,NA,0.176
"45","Defiance","1050","","","","",695,825,6,0.457
