"","team_name","team_id","season","head_coach","division","conference","wins","losses","ties","win_perc"
"1","Utah St.","731","2025","Todd Judge","D-I","Mountain West",1,2,0,0.333
"2","Utah St.","731","2024","Todd Judge","D-I","Mountain West",22,28,0,0.44
"3","Utah St.","731","2023","Steve Johnson","D-I","Mountain West",18,26,0,0.409
"4","Utah St.","731","2022","Steve Johnson","D-I","Mountain West",28,28,0,0.5
"5","Utah St.","731","2021","Steve Johnson","D-I","Mountain West",14,30,0,0.318
"6","Utah St.","731","2020","Steve Johnson","D-I","Mountain West",13,11,0,0.542
"7","Utah St.","731","2019","Steve Johnson","D-I","Mountain West",17,30,0,0.362
"8","Utah St.","731","2018","Steve Johnson","D-I","Mountain West",18,34,NA,0.346
"9","Utah St.","731","2017","Steve Johnson","D-I","Mountain West",33,18,0,0.647
"10","Utah St.","731","2016","Steve Johnson","D-I","Mountain West",26,25,0,0.51
"11","Utah St.","731","2015","Steve Johnson","D-I","Mountain West",19,36,0,0.345
"12","Utah St.","731","2014","Steve Johnson","D-I","Mountain West",18,37,0,0.327
"13","Utah St.","731","2013","Carissa Millsap-Kalaba","D-I","WAC",11,43,0,0.204
"14","Utah St.","731","2012","Carissa Millsap-Kalaba","D-I","WAC",17,36,0,0.321
"15","Utah St.","731","2011","Carissa Millsap-Kalaba","D-I","WAC",15,42,0,0.263
"16","Utah St.","731","2010","Carissa Millsap-Kalaba","D-I","WAC",20,30,0,0.4
"17","Utah St.","731","2009","Candi Letts","D-I","WAC",10,37,0,0.213
"18","Utah St.","731","2008","Candi Letts","D-I","WAC",14,34,0,0.292
"19","Utah St.","731","2007","Candi Letts","D-I","WAC",17,36,0,0.321
"20","Utah St.","731","2006","Lonny Sargent","D-I","WAC",8,38,0,0.174
"21","Utah St.","731","2005","Lonny Sargent","D-I","Big West",23,29,0,0.442
"22","Utah St.","731","2004","Debbie Bilbao","D-I","Big West",10,41,0,0.196
"23","Utah St.","731","2003","Debbie Bilbao","D-I","Big West",8,40,0,0.167
"24","Utah St.","731","2002","Debbie Bilbao","D-I","Big West",12,44,0,0.214
"25","Utah St.","731","2001","Pam McCreesh","D-I","Big West",11,39,0,0.22
"26","Utah St.","731","1900","Pam McCreesh","D-I","Big West",19,38,0,0.333
"27","Utah St.","731","1999","Pam McCreesh","D-I","Big West",17,33,0,0.34
"28","Utah St.","731","1998","Pam McCreesh","D-I","-",16,25,NA,0.39
"29","Utah St.","731","1997","Lloydene Searle","D-I","Big West",20,37,0,0.351
"30","Utah St.","731","1996","Lloydene Searle","D-I","-",33,24,NA,0.579
"31","Utah St.","731","1995","Lloydene Searle","D-I","-",31,28,NA,0.525
"32","Utah St.","731","1994","Lloydene Searle","D-I","-",25,33,NA,0.431
"33","Utah St.","731","1993","Lloydene Searle","D-I","-",39,17,NA,0.696
"34","Utah St.","731","1992","Lloydene Searle","D-I","-",43,21,NA,0.672
"35","Utah St.","731","1991","Lloydene Searle","D-I","-",36,28,NA,0.563
"36","Utah St.","731","1990","Lloydene Searle","D-I","-",18,19,NA,0.486
"37","Utah St.","731","1989","Lloydene Searle","D-I","-",34,27,NA,0.557
"38","Utah St.","731","1988","Lloydene Searle","D-I","-",21,27,NA,0.438
"39","Utah St.","731","1987","Lloydene Searle","D-I","-",33,14,NA,0.702
"40","Utah St.","731","1986","Lloydene Searle","D-I","-",28,9,NA,0.757
"41","Utah St.","731","1985","Lloydene Searle","D-I","-",30,17,NA,0.638
"42","Utah St.","731","1984","Lloydene Searle","D-I","-",30,24,NA,0.556
"43","Utah St.","731","1983","Lloydene Searle","D-I","-",31,13,1,0.7
"44","Utah St.","731","1982","Lloydene Searle","D-I","-",23,20,1,0.534
"45","Utah St.","731","1981","Lloydene Searle","","-",34,12,NA,0.739
"46","Utah St.","731","1980","","","-",NA,NA,NA,NA
"47","Utah St.","731","","","","",964,1260,2,0.434
