"","team_name","team_id","season","head_coach","division","conference","wins","losses","ties","win_perc"
"1","Lycoming","373","2025","Melissa Montoro","D-III","Landmark",0,0,0,0
"2","Lycoming","373","2024","Melissa Montoro","D-III","Landmark",18,16,0,0.529
"3","Lycoming","373","2023","Melissa Montoro","D-III","MAC Freedom",25,14,0,0.641
"4","Lycoming","373","2022","Melissa Montoro","D-III","MAC Freedom",9,25,0,0.265
"5","Lycoming","373","2021","Melissa Montoro","D-III","MAC Freedom",10,16,0,0.385
"6","Lycoming","373","2020","Melissa Montoro","D-III","MAC Commonwealth",6,2,0,0.75
"7","Lycoming","373","2019","Melissa Montoro","D-III","MAC Commonwealth",20,16,0,0.556
"8","Lycoming","373","2018","Melissa Montoro","D-III","MAC Commonwealth",12,26,NA,0.316
"9","Lycoming","373","2017","Melissa Montoro","D-III","MAC Commonwealth",24,14,0,0.632
"10","Lycoming","373","2016","Melissa Montoro","D-III","MAC Commonwealth",20,19,0,0.513
"11","Lycoming","373","2015","Melissa Montoro","D-III","MAC Commonwealth",14,20,0,0.412
"12","Lycoming","373","2014","Melissa Montoro","D-III","MAC Commonwealth",14,19,0,0.424
"13","Lycoming","373","2013","Dan Lazorka","D-III","MAC Commonwealth",15,19,0,0.441
"14","Lycoming","373","2012","Dan Lazorka","D-III","MAC Commonwealth",10,23,0,0.303
"15","Lycoming","373","2011","Dan Lazorka","D-III","MAC Commonwealth",14,16,0,0.467
"16","Lycoming","373","2010","Dan Lazorka","D-III","MAC Commonwealth",14,24,0,0.368
"17","Lycoming","373","2009","Dan Lazorka","D-III","MAC Commonwealth",12,22,0,0.353
"18","Lycoming","373","2008","Christen Ditzler","D-III","MAC Commonwealth",1,19,0,0.05
"19","Lycoming","373","2007","Christen Ditzler","D-III","MAC Freedom",1,13,0,0.071
"20","Lycoming","373","2006","Christen Ditzler","D-III","MAC Freedom",12,13,0,0.48
"21","Lycoming","373","2005","Christen Ditzler","D-III","MAC Freedom",17,10,0,0.63
"22","Lycoming","373","2004","Christen Ditzler","D-III","MAC Freedom",17,15,0,0.531
"23","Lycoming","373","2003","Christen Ditzler","D-III","MAC Freedom",22,12,1,0.643
"24","Lycoming","373","2002","Christen Ditzler","D-III","MAC Freedom",17,17,0,0.5
"25","Lycoming","373","2001","Christen Ditzler","D-III","-",8,14,NA,0.364
"26","Lycoming","373","1900","Christen Ditzler","D-III","-",18,10,NA,0.643
"27","Lycoming","373","1999","Christen Ditzler","D-III","-",20,9,NA,0.69
"28","Lycoming","373","1998","Christen Ditzler","D-III","-",13,11,NA,0.542
"29","Lycoming","373","1997","Christen Ditzler","D-III","-",22,5,NA,0.815
"30","Lycoming","373","1996","Christen Ditzler","D-III","-",20,5,NA,0.8
"31","Lycoming","373","1995","Christen Ditzler","D-III","-",22,8,NA,0.733
"32","Lycoming","373","1994","Christen Ditzler","D-III","-",15,5,NA,0.75
"33","Lycoming","373","1993","Christen Ditzler","D-III","-",9,5,NA,0.643
"34","Lycoming","373","1992","Suzanne Helfant","D-III","-",6,8,NA,0.429
"35","Lycoming","373","1991","Suzanne Helfant","D-III","-",11,14,NA,0.44
"36","Lycoming","373","1990","Curtis Johnson","D-III","-",6,15,NA,0.286
"37","Lycoming","373","","","","",494,499,1,0.497
