"","team_name","team_id","season","head_coach","division","conference","wins","losses","ties","win_perc"
"1","Goldey-Beacom","8366","2025","Juli Greep","D-II","CACC",2,0,0,1
"2","Goldey-Beacom","8366","2024","Juli Greep","D-II","CACC",26,28,0,0.481
"3","Goldey-Beacom","8366","2023","Juli Greep","D-II","CACC",32,23,0,0.582
"4","Goldey-Beacom","8366","2022","Juli Greep","D-II","CACC",23,21,0,0.523
"5","Goldey-Beacom","8366","2021","Bill Streets","D-II","CACC",6,21,0,0.222
"6","Goldey-Beacom","8366","2020","Bill Streets","D-II","CACC",1,7,0,0.125
"7","Goldey-Beacom","8366","2019","Bill Streets","D-II","CACC",10,36,0,0.217
"8","Goldey-Beacom","8366","2018","Bill Streets","D-II","CACC",6,31,NA,0.162
"9","Goldey-Beacom","8366","2017","Bill Streets","D-II","CACC",17,32,0,0.347
"10","Goldey-Beacom","8366","2016","Bill Streets","D-II","CACC",9,39,0,0.188
"11","Goldey-Beacom","8366","2015","Bill Streets","D-II","CACC",6,29,1,0.181
"12","Goldey-Beacom","8366","2014","Bill Streets","D-II","CACC",9,32,0,0.22
"13","Goldey-Beacom","8366","2013","Bill Streets","D-II","CACC",13,31,0,0.295
"14","Goldey-Beacom","8366","2012","Bill Streets","D-II","CACC",22,23,0,0.489
"15","Goldey-Beacom","8366","2011","Bill Streets","D-II","CACC",17,21,0,0.447
"16","Goldey-Beacom","8366","2010","Jerry Grasso","D-II","CACC",16,23,0,0.41
"17","Goldey-Beacom","8366","2009","Jerry Grasso","D-II","CACC",19,23,0,0.452
"18","Goldey-Beacom","8366","2008","Jerry Grasso","D-II","CACC",7,30,0,0.189
"19","Goldey-Beacom","8366","2007","Mary Pat Kwoka","D-II","CACC",4,32,0,0.111
"20","Goldey-Beacom","8366","2006","Mary Pat Kwoka","D-II","CACC",17,21,0,0.447
"21","Goldey-Beacom","8366","2005","Mary Pat Kwoka","D-II","CACC",27,18,0,0.6
"22","Goldey-Beacom","8366","2004","Mary Pat Kwoka","D-II","CACC",16,23,0,0.41
"23","Goldey-Beacom","8366","2003","Mary Pat Kwoka","","-",17,21,0,0.447
"24","Goldey-Beacom","8366","2002","Jerry Grasso","","-",22,15,0,0.595
"25","Goldey-Beacom","8366","2001","Jerry Grasso","","-",24,9,0,0.727
"26","Goldey-Beacom","8366","1900","Gerry Szabo","","-",23,11,0,0.676
"27","Goldey-Beacom","8366","1999","Gerry Szabo","","-",27,17,0,0.614
"28","Goldey-Beacom","8366","1998","Gerry Szabo","","-",37,17,0,0.685
"29","Goldey-Beacom","8366","1997","Gerry Szabo","","-",28,16,0,0.636
"30","Goldey-Beacom","8366","1996","Gerry Szabo","","-",26,19,0,0.578
"31","Goldey-Beacom","8366","1995","Gerry Szabo","","-",22,19,0,0.537
"32","Goldey-Beacom","8366","1994","Gerry Szabo","","-",30,10,0,0.75
"33","Goldey-Beacom","8366","1993","Gerry Szabo","","-",20,15,0,0.571
"34","Goldey-Beacom","8366","1992","Gerry Szabo","","-",30,12,0,0.714
"35","Goldey-Beacom","8366","1991","Gerry Szabo","","-",25,9,0,0.735
"36","Goldey-Beacom","8366","","","","",636,734,1,0.464
