"","season","head_coach","conference","record","win_perc"
"1",2025,"Monica Harrison","UAA","8-13-0",0.381
"2",2024,"Monica Harrison","UAA","16-18-0",0.471
"3",2023,"Monica Harrison","UAA","15-23-0",0.395
"4",2022,"Monica Harrison","UAA","15-19-0",0.441
"5",2021,"Monica Harrison","UAA","15-6-1",0.714
"6",2020,"Monica Harrison","UAA","7-5-0",0.583
"7",2019,"Monica Harrison","UAA","13-25-0",0.342
