"","team_name","team_id","season","head_coach","division","conference","wins","losses","ties","win_perc"
"1","Kent St.","331","2025","Jessica O'Donnell","D-I","MAC",0,1,0,0
"2","Kent St.","331","2024","Jessica O'Donnell","D-I","MAC",26,23,0,0.531
"3","Kent St.","331","2023","Eric Oakley","D-I","MAC",18,31,0,0.367
"4","Kent St.","331","2022","Eric Oakley","D-I","MAC",20,28,0,0.417
"5","Kent St.","331","2021","Eric Oakley","D-I","MAC",27,26,0,0.509
"6","Kent St.","331","2020","Eric Oakley","D-I","MAC",9,10,0,0.474
"7","Kent St.","331","2019","Eric Oakley","D-I","MAC",28,26,0,0.519
"8","Kent St.","331","2018","Eric Oakley","D-I","MAC",29,23,NA,0.558
"9","Kent St.","331","2017","Eric Oakley","D-I","MAC",33,28,0,0.541
"10","Kent St.","331","2016","Eric Oakley","D-I","MAC",37,22,0,0.627
"11","Kent St.","331","2015","Karen Linder","D-I","MAC",41,13,0,0.759
"12","Kent St.","331","2014","Karen Linder","D-I","MAC",25,20,0,0.556
"13","Kent St.","331","2013","Karen Linder","D-I","MAC",30,22,1,0.575
"14","Kent St.","331","2012","Karen Linder","D-I","MAC",27,30,0,0.474
"15","Kent St.","331","2011","Karen Linder","D-I","MAC",20,31,0,0.392
"16","Kent St.","331","2010","Karen Linder","D-I","MAC",33,22,0,0.6
"17","Kent St.","331","2009","Karen Linder","D-I","MAC",25,26,0,0.49
"18","Kent St.","331","2008","Karen Linder","D-I","MAC",46,12,0,0.793
"19","Kent St.","331","2007","Karen Linder","D-I","MAC",31,19,0,0.62
"20","Kent St.","331","2006","Karen Linder","D-I","MAC",33,24,0,0.579
"21","Kent St.","331","2005","Karen Linder","D-I","MAC",25,27,0,0.481
"22","Kent St.","331","2004","Karen Linder","D-I","MAC",27,20,0,0.574
"23","Kent St.","331","2003","Karen Linder","D-I","MAC",27,19,0,0.587
"24","Kent St.","331","2002","Karen Linder","D-I","MAC",19,27,0,0.413
"25","Kent St.","331","2001","Karen Linder","D-I","MAC",32,22,0,0.593
"26","Kent St.","331","1900","Karen Linder","D-I","MAC",21,28,0,0.429
"27","Kent St.","331","1999","Karen Linder","D-I","MAC",34,18,0,0.654
"28","Kent St.","331","1998","Karen Linder","D-I","-",33,24,NA,0.579
"29","Kent St.","331","1997","Karen Linder","D-I","MAC",22,31,0,0.415
"30","Kent St.","331","1996","Sue Nevar","D-I","-",26,21,NA,0.553
"31","Kent St.","331","1995","Sue Nevar","D-I","-",32,19,1,0.625
"32","Kent St.","331","1994","Sue Nevar","D-I","-",18,30,NA,0.375
"33","Kent St.","331","1993","Sue Nevar","D-I","-",31,23,NA,0.574
"34","Kent St.","331","1992","Sue Nevar","D-I","-",28,18,NA,0.609
"35","Kent St.","331","1991","Sue Nevar","D-I","-",23,20,NA,0.535
"36","Kent St.","331","1990","Sue Nevar","D-I","-",43,9,NA,0.827
"37","Kent St.","331","1989","Sue Nevar","D-I","-",23,14,NA,0.622
"38","Kent St.","331","1988","Sue Nevar","D-I","-",25,25,NA,0.5
"39","Kent St.","331","1987","Sue Nevar","D-I","-",17,24,NA,0.415
"40","Kent St.","331","1986","Sue Nevar","D-I","-",23,16,NA,0.59
"41","Kent St.","331","1985","","D-I","-",NA,NA,NA,NA
"42","Kent St.","331","1984","","D-I","-",NA,NA,NA,NA
"43","Kent St.","331","1983","","D-I","-",NA,NA,NA,NA
"44","Kent St.","331","1982","","D-I","-",NA,NA,NA,NA
"45","Kent St.","331","","","","",1067,872,2,0.55
