"","season","head_coach","conference","record","win_perc"
"1","2025","Michele Alexander","GLIAC","0-0-0",0
"2","2024","Michele Alexander","DII Independent","17-22-0",0.436
"3","2023","Michele Alexander","-","23-17-0",0.575
"4","2022","Michele Alexander","-","22-20-0",0.524
