"","team_name","team_id","season","head_coach","division","conference","wins","losses","ties","win_perc"
"1","St. Francis Brooklyn","599","2014","","D-I","-",NA,NA,NA,NA
"2","St. Francis Brooklyn","599","2013","","D-I","-",NA,NA,NA,NA
"3","St. Francis Brooklyn","599","2012","","D-I","-",NA,NA,NA,NA
"4","St. Francis Brooklyn","599","2011","","D-I","-",NA,NA,NA,NA
"5","St. Francis Brooklyn","599","2010","","D-I","-",NA,NA,NA,NA
"6","St. Francis Brooklyn","599","2007","Nick Trani","D-I","NEC",NA,NA,NA,NA
"7","St. Francis Brooklyn","599","2006","Nick Trani","D-I","NEC",2,53,0,0.036
"8","St. Francis Brooklyn","599","2005","Nick Trani","D-I","NEC",3,48,0,0.059
"9","St. Francis Brooklyn","599","2004","Nick Trani","D-I","NEC",2,44,1,0.053
"10","St. Francis Brooklyn","599","2003","Nick Trani","D-I","NEC",11,38,1,0.23
"11","St. Francis Brooklyn","599","2002","Nick Trani","D-I","NEC",15,25,0,0.375
"12","St. Francis Brooklyn","599","2001","Nick Trani","D-I","NEC",8,38,0,0.174
"13","St. Francis Brooklyn","599","1900","Nick Trani","D-I","NEC",12,40,0,0.231
"14","St. Francis Brooklyn","599","1999","Mickey Tighe","D-I","NEC",2,34,0,0.056
"15","St. Francis Brooklyn","599","1998","Mickey Tighe","D-I","-",2,22,NA,0.083
"16","St. Francis Brooklyn","599","1997","Mickey Tighe","D-I","NEC",5,30,1,0.153
"17","St. Francis Brooklyn","599","1996","Darlene Crowe (1-4)Mickey Tighe (7-14)","D-I","-",NA,NA,NA,NA
"18","St. Francis Brooklyn","599","1995","Darlene Crowe","D-I","-",3,30,NA,0.091
"19","St. Francis Brooklyn","599","1994","Darlene Crowe","D-I","-",9,23,NA,0.281
"20","St. Francis Brooklyn","599","1993","Darlene Crowe","D-I","-",12,15,NA,0.444
"21","St. Francis Brooklyn","599","1992","Darlene Crowe","D-I","-",24,8,NA,0.75
"22","St. Francis Brooklyn","599","1991","Darlene Crowe","D-I","-",10,25,NA,0.286
"23","St. Francis Brooklyn","599","1989","","D-I","-",NA,NA,NA,NA
"24","St. Francis Brooklyn","599","1988","","D-I","-",NA,NA,NA,NA
"25","St. Francis Brooklyn","599","1987","","D-I","-",NA,NA,NA,NA
"26","St. Francis Brooklyn","599","1986","","D-I","-",NA,NA,NA,NA
"27","St. Francis Brooklyn","599","","","","",120,473,3,0.204
