"","team_name","team_id","season","head_coach","division","conference","wins","losses","ties","win_perc"
"1","Lourdes","506385","2025",NA,NA,"-",NA,NA,NA,0
"2","Lourdes","506385","2024",NA,NA,"-",NA,NA,NA,0
"3","Lourdes","506385","2023",NA,NA,"-",NA,NA,NA,0
"4","Lourdes","506385","2022",NA,NA,"-",NA,NA,NA,0
"5","Lourdes","506385","2021",NA,NA,"-",NA,NA,NA,0
"6","Lourdes","506385","2019",NA,NA,"-",NA,NA,NA,0
"7","Lourdes","506385","2018",NA,NA,"-",NA,NA,NA,0
"8","Lourdes","506385","2017",NA,NA,"-",NA,NA,NA,NA
"9","Lourdes","506385","2016",NA,NA,"-",NA,NA,NA,NA
"10","Lourdes","506385","2015",NA,NA,"-",NA,NA,NA,NA
"11","Lourdes","506385","2014",NA,NA,"-",NA,NA,NA,NA
"12","Lourdes","506385","2013",NA,NA,"-",NA,NA,NA,NA
"13","Lourdes","506385","",NA,NA,"",0,0,0,0
