"","team_name","team_id","season","head_coach","division","conference","wins","losses","ties","win_perc"
"1","Cal St. Dom. Hills","92","2025","Jim Maier","D-II","CCAA",7,2,0,0.778
"2","Cal St. Dom. Hills","92","2024","Jim Maier","D-II","CCAA",39,21,0,0.65
"3","Cal St. Dom. Hills","92","2023","Jim Maier","D-II","CCAA",36,19,0,0.655
"4","Cal St. Dom. Hills","92","2022","Jim Maier","D-II","CCAA",45,24,0,0.652
"5","Cal St. Dom. Hills","92","2021","Jim Maier","D-II","CCAA",0,0,0,0
"6","Cal St. Dom. Hills","92","2020","Jim Maier","D-II","CCAA",16,8,0,0.667
"7","Cal St. Dom. Hills","92","2019","Jim Maier","D-II","CCAA",27,19,0,0.587
"8","Cal St. Dom. Hills","92","2018","Kim Aggabao","D-II","CCAA",15,37,NA,0.288
"9","Cal St. Dom. Hills","92","2017","Kim Aggabao","D-II","CCAA",8,45,0,0.151
"10","Cal St. Dom. Hills","92","2016","Kim Aggabao","D-II","CCAA",15,38,0,0.283
"11","Cal St. Dom. Hills","92","2015","Kim Aggabao","D-II","CCAA",23,29,0,0.442
"12","Cal St. Dom. Hills","92","2014","Kim Aggabao","D-II","CCAA",17,35,0,0.327
"13","Cal St. Dom. Hills","92","2013","Jim Maier","D-II","CCAA",37,24,0,0.607
"14","Cal St. Dom. Hills","92","2012","Jim Maier","D-II","CCAA",45,15,0,0.75
"15","Cal St. Dom. Hills","92","2011","Jim Maier","D-II","CCAA",28,24,0,0.538
"16","Cal St. Dom. Hills","92","2010","Jim Maier","D-II","CCAA",33,21,0,0.611
"17","Cal St. Dom. Hills","92","2009","Jim Maier","D-II","CCAA",35,23,0,0.603
"18","Cal St. Dom. Hills","92","2008","Jim Maier","D-II","CCAA",30,25,0,0.545
"19","Cal St. Dom. Hills","92","2007","Jim Maier","D-II","CCAA",22,30,0,0.423
"20","Cal St. Dom. Hills","92","2006","Jim Maier","D-II","CCAA",46,11,0,0.807
"21","Cal St. Dom. Hills","92","2005","Jim Maier","D-II","CCAA",46,12,0,0.793
"22","Cal St. Dom. Hills","92","2004","Jim Maier","D-II","CCAA",33,22,1,0.598
"23","Cal St. Dom. Hills","92","2003","Jim Maier","D-II","CCAA",37,17,1,0.682
"24","Cal St. Dom. Hills","92","2002","Jim Maier","D-II","CCAA",32,22,0,0.593
"25","Cal St. Dom. Hills","92","2001","Jim Maier","D-II","-",36,27,0,0.571
"26","Cal St. Dom. Hills","92","1900","Al Estoesta","D-II","-",10,41,NA,0.196
"27","Cal St. Dom. Hills","92","1999","Al Estoesta","D-II","-",13,38,NA,0.255
"28","Cal St. Dom. Hills","92","1998","Frankie Garcia","D-II","-",14,37,0,0.275
"29","Cal St. Dom. Hills","92","1997","Stephanie Fleischaker","D-II","-",21,32,0,0.396
"30","Cal St. Dom. Hills","92","1996","Stephanie Fleischaker","D-II","-",33,15,0,0.688
"31","Cal St. Dom. Hills","92","1995","Stephanie Fleischaker","D-II","-",32,16,0,0.667
"32","Cal St. Dom. Hills","92","1994","Estela Gutierrez","D-II","-",14,28,0,0.333
"33","Cal St. Dom. Hills","92","1993","Estela Gutierrez","D-II","-",21,28,0,0.429
"34","Cal St. Dom. Hills","92","1992","Janis Ruetz","D-II","-",29,17,0,0.63
"35","Cal St. Dom. Hills","92","1991","Janis Ruetz","D-II","-",31,17,1,0.643
"36","Cal St. Dom. Hills","92","1990","Janis Ruetz","D-II","-",29,26,1,0.527
"37","Cal St. Dom. Hills","92","1989","Janis Ruetz","D-II","-",35,22,1,0.612
"38","Cal St. Dom. Hills","92","1988","Jennifer Gorecki","D-II","-",25,37,NA,0.403
"39","Cal St. Dom. Hills","92","1987","Jennifer Gorecki","D-II","-",30,26,NA,0.536
"40","Cal St. Dom. Hills","92","1986","Mya Sanders","D-II","-",25,28,0,0.472
"41","Cal St. Dom. Hills","92","1985","Kathy Strahan","D-II","-",36,24,NA,0.6
"42","Cal St. Dom. Hills","92","1984","Kathy Strahan","D-II","-",10,34,NA,0.227
"43","Cal St. Dom. Hills","92","1983","","D-II","-",NA,NA,NA,NA
"44","Cal St. Dom. Hills","92","1982","","D-II","-",NA,NA,NA,NA
"45","Cal St. Dom. Hills","92","","","","",1116,1016,5,0.523
