"","season","head_coach","conference","record","win_perc"
"1",2025,"John Rittman","ACC","19-9-0",0.679
"2",2024,"John Rittman","ACC","35-19-0",0.648
"3",2023,"John Rittman","ACC","49-12-0",0.803
"4",2022,"John Rittman","ACC","42-17-0",0.712
"5",2021,"John Rittman","ACC","44-8-0",0.846
"6",2020,"John Rittman","ACC","19-8-0",0.704
