"","team_name","team_id","season","head_coach","division","conference","wins","losses","ties","win_perc"
"1","Fairmont St.","1076","2025","Brooke Lowry","D-II","MEC",0,0,0,0
"2","Fairmont St.","1076","2024","Brooke Lowry","D-II","MEC",40,13,0,0.755
"3","Fairmont St.","1076","2023","Brooke Lowry","D-II","MEC",33,23,0,0.589
"4","Fairmont St.","1076","2022","John Light","D-II","MEC",23,26,0,0.469
"5","Fairmont St.","1076","2021","John Light","D-II","MEC",24,17,0,0.585
"6","Fairmont St.","1076","2020","John Light","D-II","MEC",1,13,0,0.071
"7","Fairmont St.","1076","2019","John Light","D-II","MEC",26,23,0,0.531
"8","Fairmont St.","1076","2018","John Light","D-II","MEC",22,26,NA,0.458
"9","Fairmont St.","1076","2017","John Light","D-II","MEC",19,31,0,0.38
"10","Fairmont St.","1076","2016","Rick Wade","D-II","MEC",20,28,0,0.417
"11","Fairmont St.","1076","2015","Rick Wade","D-II","MEC",23,16,0,0.59
"12","Fairmont St.","1076","2014","Rick Wade","D-II","MEC",31,17,0,0.646
"13","Fairmont St.","1076","2013","Rick Wade","D-II","WVIAC",37,12,0,0.755
"14","Fairmont St.","1076","2012","Rick Wade","D-II","WVIAC",30,22,0,0.577
"15","Fairmont St.","1076","2011","Rick Wade","D-II","WVIAC",20,23,0,0.465
"16","Fairmont St.","1076","2010","Rick Wade","D-II","WVIAC",33,20,0,0.623
"17","Fairmont St.","1076","2009","Rick Wade","D-II","WVIAC",32,16,0,0.667
"18","Fairmont St.","1076","2008","Rick Wade","D-II","WVIAC",30,23,0,0.566
"19","Fairmont St.","1076","2007","Joni Bokanovich","D-II","WVIAC",27,19,0,0.587
"20","Fairmont St.","1076","2006","Joni Bokanovich","D-II","WVIAC",31,22,NA,0.585
"21","Fairmont St.","1076","2005","Joni Bokanovich","D-II","WVIAC",25,14,0,0.641
"22","Fairmont St.","1076","2004","Joni Bokanovich","D-II","WVIAC",17,22,0,0.436
"23","Fairmont St.","1076","2003","Joni Bokanovich","D-II","WVIAC",29,16,0,0.644
"24","Fairmont St.","1076","2002","Joni Bokanovich","D-II","WVIAC",25,12,0,0.676
"25","Fairmont St.","1076","2001","Joni Bokanovich","D-II","-",24,8,NA,0.75
"26","Fairmont St.","1076","1900","Joni Bokanovich","D-II","-",17,19,NA,0.472
"27","Fairmont St.","1076","1999","Lori Lipscomb","D-II","-",17,22,NA,0.436
"28","Fairmont St.","1076","","","","",656,503,0,0.566
