"","team_name","team_id","season","head_coach","division","conference","wins","losses","ties","win_perc"
"1","Youngstown St.","817","2025","Brian Campbell","D-I","Horizon",0,2,0,0
"2","Youngstown St.","817","2024","Brian Campbell","D-I","Horizon",36,17,0,0.679
"3","Youngstown St.","817","2023","Brian Campbell","D-I","Horizon",27,27,0,0.5
"4","Youngstown St.","817","2022","Brian Campbell","D-I","Horizon",32,24,0,0.571
"5","Youngstown St.","817","2021","Brian Campbell","D-I","Horizon",36,15,0,0.706
"6","Youngstown St.","817","2020","Brian Campbell","D-I","Horizon",8,7,0,0.533
"7","Youngstown St.","817","2019","Brian Campbell","D-I","Horizon",25,29,0,0.463
"8","Youngstown St.","817","2018","Brian Campbell","D-I","Horizon",25,26,NA,0.49
"9","Youngstown St.","817","2017","Brian Campbell","D-I","Horizon",31,28,0,0.525
"10","Youngstown St.","817","2016","Brian Campbell","D-I","Horizon",30,21,0,0.588
"11","Youngstown St.","817","2015","Brian Campbell","D-I","Horizon",18,31,0,0.367
"12","Youngstown St.","817","2014","Brian Campbell","D-I","Horizon",30,24,0,0.556
"13","Youngstown St.","817","2013","Brian Campbell","D-I","Horizon",19,27,0,0.413
"14","Youngstown St.","817","2012","Brian Campbell","D-I","Horizon",29,23,1,0.557
"15","Youngstown St.","817","2011","Brian Campbell","D-I","Horizon",22,24,0,0.478
"16","Youngstown St.","817","2010","Brian Campbell","D-I","Horizon",14,36,0,0.28
"17","Youngstown St.","817","2009","Brian Campbell","D-I","Horizon",8,42,0,0.16
"18","Youngstown St.","817","2008","Christy Cameron","D-I","Horizon",12,37,0,0.245
"19","Youngstown St.","817","2007","Christy Cameron","D-I","Horizon",16,22,0,0.421
"20","Youngstown St.","817","2006","Christy Cameron","D-I","Horizon",22,27,0,0.449
"21","Youngstown St.","817","2005","Christy Cameron","D-I","Horizon",19,34,0,0.358
"22","Youngstown St.","817","2004","Christy Cameron","D-I","Horizon",29,22,0,0.569
"23","Youngstown St.","817","2003","Christy Cameron","D-I","Horizon",36,17,1,0.676
"24","Youngstown St.","817","2002","Christy Cameron","D-I","Horizon",11,32,0,0.256
"25","Youngstown St.","817","2001","Christy Cameron","D-I","Summit League",12,38,0,0.24
"26","Youngstown St.","817","1900","Christy Cameron","D-I","Summit League",7,42,0,0.143
"27","Youngstown St.","817","1999","Julie Croft","D-I","Summit League",11,41,0,0.212
"28","Youngstown St.","817","1998","Julie Croft","D-I","-",18,32,NA,0.36
"29","Youngstown St.","817","1997","Julie Croft","D-I","Summit League",21,31,0,0.404
"30","Youngstown St.","817","1996","Julie Croft","D-I","-",23,21,1,0.522
"31","Youngstown St.","817","1995","Ed Strauss (18-28)Bill Croft (18-28)","D-I","-",NA,NA,NA,NA
"32","Youngstown St.","817","1994","Ed Strauss (29-28)Bill Croft (29-28)","D-I","-",NA,NA,NA,NA
"33","Youngstown St.","817","1993","Ed Strauss (21-28)Bill Croft (21-28)","D-I","-",NA,NA,NA,NA
"34","Youngstown St.","817","1992","Ed Strauss","D-I","-",19,19,NA,0.5
"35","Youngstown St.","817","1991","Ed Strauss (21-20)Bill Croft (21-20)","D-I","-",NA,NA,NA,NA
"36","Youngstown St.","817","1990","Ed Strauss (16-22)Bill Croft (16-22)","D-I","-",NA,NA,NA,NA
"37","Youngstown St.","817","1989","Ed Strauss (20-23)Bill Croft (20-23)","D-I","-",NA,NA,NA,NA
"38","Youngstown St.","817","1988","Ed Strauss","D-I","-",23,18,NA,0.561
"39","Youngstown St.","817","1987","Ed Strauss","D-I","-",15,15,NA,0.5
"40","Youngstown St.","817","1986","Ed Strauss","D-I","-",12,20,NA,0.375
"41","Youngstown St.","817","1985","Ed Strauss","D-I","-",13,13,NA,0.5
"42","Youngstown St.","817","1984","","D-I","-",NA,NA,NA,NA
"43","Youngstown St.","817","1983","","D-I","-",NA,NA,NA,NA
"44","Youngstown St.","817","1982","","D-I","-",NA,NA,NA,NA
"45","Youngstown St.","817","","","","",709,884,3,0.445
