"","season","head_coach","conference","record","win_perc"
"1",2025,"Mike Ellison","SIAC","20-14-0",0.588
"2",2024,"Mike Ellison","SIAC","38-18-0",0.679
"3",2023,"Mike Ellison","SIAC","42-7-0",0.857
"4",2022,"Brian Daley","SIAC","32-11-0",0.744
"5",2021,"Brian Daley","-","18-22-0",0.45
