"","team_name","team_id","season","head_coach","division","conference","wins","losses","ties","win_perc"
"1","Union (KY)","506105","2025","",NA,"-",NA,NA,NA,0
"2","Union (KY)","506105","2024","",NA,"-",NA,NA,NA,0
"3","Union (KY)","506105","2023","",NA,"-",NA,NA,NA,0
"4","Union (KY)","506105","2021","Alyssa Morris",NA,"-",21,22,0,0.488
"5","Union (KY)","506105","2020","Alyssa Morris",NA,"-",14,7,0,0.667
"6","Union (KY)","506105","2019","Nicole Thompson",NA,"-",31,20,0,0.608
"7","Union (KY)","506105","2018","Nicole Thompson",NA,"-",22,23,0,0.489
"8","Union (KY)","506105","2017","Nicole Thompson",NA,"-",29,28,0,0.509
"9","Union (KY)","506105","2015","",NA,"-",NA,NA,NA,NA
"10","Union (KY)","506105","2014","",NA,"-",NA,NA,NA,NA
"11","Union (KY)","506105","2013","",NA,"-",NA,NA,NA,NA
"12","Union (KY)","506105","2012","",NA,"-",NA,NA,NA,NA
"13","Union (KY)","506105","2011","",NA,"-",NA,NA,NA,NA
"14","Union (KY)","506105","2010","",NA,"-",NA,NA,NA,NA
"15","Union (KY)","506105","2009","",NA,"-",NA,NA,NA,NA
"16","Union (KY)","506105","2008","",NA,"-",NA,NA,NA,NA
"17","Union (KY)","506105","2007","",NA,"-",NA,NA,NA,NA
"18","Union (KY)","506105","2006","",NA,"-",NA,NA,NA,NA
"19","Union (KY)","506105","","",NA,"",117,100,0,0.539
