"","team_name","team_id","season","head_coach","division","conference","wins","losses","ties","win_perc"
"1","SUNY Canton","30165","2025","Kelsy Waite","D-III","SUNYAC",0,0,0,0
"2","SUNY Canton","30165","2024","Gabrielle Rivers","D-III","North Atlantic",5,22,0,0.185
"3","SUNY Canton","30165","2023","Gabrielle Rivers","D-III","North Atlantic",2,26,0,0.071
"4","SUNY Canton","30165","2022","Elizabeth McGinley","D-III","North Atlantic",12,22,0,0.353
"5","SUNY Canton","30165","2021","Elizabeth McGinley","D-III","North Atlantic",2,21,0,0.087
"6","SUNY Canton","30165","2020","Elizabeth McGinley","D-III","North Atlantic",6,4,0,0.6
"7","SUNY Canton","30165","2019","Elizabeth McGinley","D-III","North Atlantic",12,22,0,0.353
"8","SUNY Canton","30165","2018","Elizabeth McGinley","D-III","ACAA",9,12,NA,0.429
"9","SUNY Canton","30165","2017","Elizabeth McGinley","D-III","-",24,18,0,0.571
"10","SUNY Canton","30165","2016","Elizabeth McGinley","D-III","-",9,14,0,0.391
"11","SUNY Canton","30165","2015","","","-",11,22,0,0.333
"12","SUNY Canton","30165","2014","","","-",5,18,0,0.217
"13","SUNY Canton","30165","2013","","","-",13,22,0,0.371
"14","SUNY Canton","30165","2012","","","-",8,26,0,0.235
"15","SUNY Canton","30165","","","","",118,249,0,0.322
