"","team_id","player_id","rank","player","slg"
"1",671,18945,1,"Lexie Elkins","1.121"
"2",381,6648,2,"Elena Bowman","0.920"
"3",418,56391,2,"Sierra Romero","0.920"
"4",254,17678,4,"Ivie Drake","0.918"
"5",402,51637,5,"Erika Piancastelli","0.905"
"6",257,31229,6,"Alex Hugo","0.896"
"7",457,7802,7,"Kristen Brown","0.853"
"8",110,62294,8,"Delaney Spaulding","0.852"
"9",331,25849,8,"Maddy Grimm","0.852"
"10",635,68694,10,"Alexis Walkden","0.837"
"11",149,47937,11,"Morgan Noad","0.835"
"12",172,42808,12,"Katie Mceachern","0.833"
"13",671,36920,12,"Shellie Landry","0.833"
"14",148,43472,14,"Erica Mcnew","0.815"
"15",48,22763,15,"Cheyenne Gandara","0.810"
"16",37,10056,16,"Emily Carosone","0.809"
"17",62,9148,17,"Lisa Cadogan","0.807"
"18",231,65163,17,"Stephanie Texeira","0.807"
"19",674,6195,19,"Kayla Bonstrom","0.806"
"20",472,20662,20,"Fiana Finau","0.805"
"21",648,49681,20,"Alaynie Page","0.805"
"22",29,41979,22,"Katiyana Mauga","0.803"
"23",2,28422,23,"Peyton Hedrick","0.800"
"24",365,4358,23,"Bianka Bell","0.800"
"25",508,34844,25,"Kellye Kincannon","0.795"
"26",518,43101,25,"Maddy Mcintyre","0.795"
"27",756,490,25,"Ali Aguilar","0.795"
"28",81,8548,28,"Taylor Burger","0.790"
"29",234,69235,28,"Jessie Warren","0.790"
"30",8,57071,30,"Marisa Runyon","0.789"
"31",671,68241,31,"Kelsey Vincent","0.785"
"32",254,38808,32,"Megan Litumbe","0.778"
"33",518,38080,33,"Erika Leonard","0.776"
"34",697,68098,33,"Tori Vidales","0.776"
"35",493,22880,35,"Cheyenne Garcia","0.772"
"36",711,9184,35,"Holiday Cahill","0.772"
"37",418,11587,37,"Kelly Christner","0.771"
"38",219,21945,38,"Danielle Freeman","0.767"
"39",503,25120,38,"Kayti Grable","0.767"
"40",735,53793,40,"Kaitlyn Ranieri","0.764"
"41",671,28137,41,"Haley Hayden","0.763"
"42",650,44943,42,"Yvon Minogue","0.758"
"43",576,59595,43,"Dana Sensi","0.754"
"44",37,13141,44,"Kasey Cooper","0.745"
"45",630,31138,45,"Jessie Hufstetler","0.744"
"46",9,71144,46,"Sara beth Williamson","0.743"
"47",14,61848,46,"Elizabeth Snow","0.743"
"48",101,30468,48,"Katie Hooper","0.742"
"49",180,35725,49,"Mariah Kondravy","0.741"
"50",283,2713,49,"Caryn Bailey","0.741"
"51",301,19716,51,"Nicole Evans","0.740"
"52",2707,34226,51,"Katie Kelley","0.740"
"53",465,5633,53,"Garie Blando","0.739"
"54",51,22142,54,"Shelby Friudenberg","0.737"
"55",178,69316,54,"Vanessa Washington","0.737"
"56",10411,4013,56,"Karla Beasley","0.736"
"57",454,24213,57,"Maggie Glass","0.730"
"58",508,33166,57,"Brittany Jones","0.730"
"59",521,44467,57,"Tiffany Mikkelson","0.730"
"60",97,64773,60,"Missy Taukeiaho","0.728"
"61",509,20647,60,"Andrea Filler","0.728"
"62",529,13495,60,"Koral Costa","0.728"
"63",671,13852,60,"Aleah Craighton","0.728"
"64",627,29511,64,"Kailey Hill","0.723"
"65",625,64313,65,"Abby Sweeney","0.722"
"66",317,21407,66,"Jailyn Ford","0.717"
"67",305,63528,67,"Megan Stone","0.714"
"68",688,49568,68,"Corinne Ozanne","0.713"
"69",505,16517,69,"Dani Devlin","0.712"
"70",2711,42450,70,"Stacy Mcclelland","0.706"
"71",317,20557,71,"Erica Field","0.704"
"72",731,33005,71,"Noelle Johnson","0.704"
"73",8,42453,73,"Haylie Mccleney","0.703"
"74",301,3799,74,"Allie Bauch","0.702"
"75",434,19847,74,"Sami Fagan","0.702"
"76",463,63474,76,"Kiki Stokes","0.701"
"77",522,44645,76,"Erin Miller","0.701"
"78",556,39809,76,"Nicole Lundstrom","0.701"
"79",494,27286,79,"Shelby Hard","0.699"
"80",441,7208,80,"Lexie Brenneis","0.698"
"81",703,63096,80,"Lindsey Stephens","0.698"
"82",317,47651,82,"Taylor Newton","0.697"
"83",670,49251,82,"Ariel Ortiz","0.697"
"84",204,36115,84,"Michelle Kriegshauser","0.692"
"85",418,64140,85,"Kelsey Susalla","0.691"
"86",782,21509,85,"Brittany Fortner","0.691"
"87",222,70748,87,"Madelaine Wilen","0.690"
"88",392,58728,87,"Lindsey Schmeiser","0.690"
"89",609,47746,87,"Alex Nickel","0.690"
"90",328,7299,90,"Chaley Brickey","0.688"
"91",299,56415,91,"Regan Romshek","0.684"
"92",306,17489,91,"Kelsey Doston","0.684"
"93",473,55925,93,"Lisa Rodrigues","0.683"
"94",310,66858,94,"Kristen Turner","0.682"
"95",441,12351,95,"Delene Colburn","0.680"
"96",366,66915,96,"Krysta Tutsch","0.679"
"97",651,62475,96,"Lee ann Spivey","0.679"
"98",457,68775,98,"Lauren Walker","0.678"
"99",328,11253,99,"Daniella Chavez","0.675"
"100",2699,50387,99,"Roni Patterson","0.675"
