"","team_id","player_id","rank","player","slg"
"1",632,46365,1,"Torrian Wright","1.229"
"2",632,17149,2,"Amber Hallman","0.821"
"3",632,17148,3,"Amanda Hallman","0.661"
"4",632,42084,4,"Kylie Tierce","0.505"
"5",632,24709,5,"Molly Lillis","0.473"
"6",632,38958,6,"Alexis Singleton","0.421"
"7",632,17620,7,"Brianna Harris","0.373"
"8",632,3907,8,"Tia Bolden","0.344"
