"","team_id","player_id","rank","player","ip"
"1",626,56368,1,"Erica Romero",314
"2",388,17073,2,"Jordan Dixon",273.1
"3",5,59485,3,"Erin Seiler",261.1
"4",77,8360,4,"Mckenna Bull",255
"5",90,31635,5,"Sierra Hyland",253.2
"6",244,4896,6,"Lindsey Bert",247.1
"7",61,1670,7,"Sabrina Anguiano",246.2
"8",312,62852,8,"Shayla Starkenburg",245.3
"9",10411,60465,9,"Lexi Shubert",241.2
"10",670,57087,10,"Randi Rupp",240
"11",96,12730,11,"Jillian Compton",239.1
"12",458,4979,12,"Lexi Betancourt",238.3
"13",559,20203,13,"Lilly Fecho",238.2
"14",257,70830,14,"Chelsea Wilkinson",233.2
"15",430,60678,15,"Alexis Silkwood",233
"16",428,25906,16,"Sara Groenewegen",231.1
"17",406,63206,17,"Kirsten Stevens",230.1
"18",697,21680,18,"Rachel Fox",228.2
"19",660,11025,19,"Haley Chambers-Book",228.1
"20",316,7917,20,"Victoria Brown",226.2
"21",414,39002,21,"Amber Logemann",217.3
"22",363,42343,22,"Elizabeth McCarthy",216.1
"23",692,38416,23,"Danielle Liberatore",215.2
"24",522,50096,24,"Paige Parker",214.1
"25",810,69513,25,"Montana Wear",212.1
"26",236,24000,26,"Rachel Gillen",209.2
"27",334,48316,27,"Kelsey Nunley",208.1
"28",346,47083,28,"Laura Napoli",208
"29",370,20092,28,"Rachel Farrington",208
"30",128,66890,30,"Shelby Turnier",207.1
"31",709,1434,31,"Emily Anderson",207
"32",305,38951,32,"Taylor Lockwood",205.1
"33",331,32847,33,"Emma Johnson",204.2
"34",731,33005,34,"Noelle Johnson",204
"35",355,2991,35,"Chandler Ball",203.2
"36",739,52385,36,"Kate Poppe",201.3
"37",129,35385,37,"Rachel Knapp",201.2
"38",648,5816,38,"Nickie Blue",201
"39",47,63022,39,"Nicole Steinbach",199.2
"40",418,4995,40,"Megan Betsa",199.1
"41",28,40088,41,"Breanna Macha",199
"42",228,50943,42,"Kenya Pereira",197.1
"43",67,21979,43,"Allyson Frei",196
"44",627,68398,44,"Paige von Sprecken",195.2
"45",51,62923,45,"Heather Stearns",195
"46",504,56630,46,"Chelsea Ross",194.3
"47",528,44604,47,"Beverly Miller",192
"48",26172,10304,48,"Liz Carter",191.2
"49",529,28070,49,"Cheridan Hawkins",190.3
"50",191,37813,49,"Taylor Lee",190.3
"51",299,56415,51,"Regan Romshek",190.2
"52",463,38940,52,"Emily Lockman",190.1
"53",625,27244,53,"Mollie Hanson",190
"54",509,71869,54,"Kristen Wood",189.2
"55",8,49351,55,"Alexis Osorio",189.1
"56",99,12064,56,"Christina Clermont",188
"57",249,13525,56,"Sarah Costlow",188
"58",178,66903,58,"Tara Tursellino",187.2
"59",28600,72674,59,"Kelly Young",185.2
"60",782,40630,60,"Kaitlyn Malone",184.3
"61",678,30698,61,"Chelsea Hostetler",183.2
"62",732,17390,62,"Katie Donovan",182.1
"63",742,66959,62,"Maggie Tyler",182.1
"64",317,24792,64,"Megan Good",181.3
"65",219,5645,65,"Amanda Blankenship",181
"66",234,8773,66,"Jessica Burroughs",180.3
"67",29,21223,67,"Michelle Floyd",180.1
"68",30024,45591,68,"Bailey Moore",179.2
"69",688,10700,69,"Jocelyn Cater",179.1
"70",513,47134,70,"Rachel Nasland",178
"71",83,20180,71,"Amanda Fazio",177
"72",796,63319,72,"Taylor-Paige Stewart",175.1
"73",609,39329,73,"Brianna Lore",173.2
"74",107,64159,74,"Katie Sutherland-Finch",173.1
"75",81,40287,75,"Elle Madsen",173
"76",654,36226,76,"Madeline Krumrey",172.2
"77",277,29769,77,"Brittany Hitchcock",171.1
"78",302,28449,78,"Elaine Heflin",169.2
"79",115,2847,79,"Katie Baker",168.2
"80",367,4154,80,"Maryssa Becker",168.1
"81",703,72165,81,"Erica Wright",168
"82",416,72833,81,"Kristina Zalewski",168
"83",630,36952,83,"Allison Lang",166.1
"84",669,63839,83,"Erin Struemph",166.1
"85",180,64503,85,"Carolyn Szymanski",165.2
"86",2699,5931,86,"Brooke Boetjer",164.2
"87",294,61201,87,"Sophie Slagle",164
"88",301,67796,88,"Jade Vecvanags",162.3
"89",365,30489,89,"Carley Hoover",162.2
"90",457,9966,89,"Kaylee Carlson",162.2
"91",371,30508,91,"Madison Hope",162.1
"92",231,32484,92,"Corinne Jenkins",161.1
"93",391,30354,93,"Jessica Holte",159.1
"94",514,35945,94,"Erin Kownacki",159
"95",498,13787,95,"Melanie Coyne",157.1
"96",229,27236,96,"Kylee Hanson",156.1
"97",434,39478,96,"Paige Lowary",156.1
"98",650,14365,96,"Rachel Cue",156.1
"99",702,45448,99,"Sam Montes",155.1
"100",87,26390,100,"Kristin Gutierrez",153.3
