"","team_id","player_id","rank","player","h"
"1",235,63286,1,"Kelsey Stewart",99
"2",110,4564,2,"Allexis Bennett",93
"3",650,44943,2,"Yvon Minogue",93
"4",388,73013,4,"Morgan Zerkle",88
"5",365,36911,5,"Bailey Landry",87
"6",37,30857,6,"Tiffany Howard",86
"7",625,17595,6,"Megan Dowdy",86
"8",655,36561,6,"Katie Lacour",86
"9",37,10056,9,"Emily Carosone",85
"10",254,17678,9,"Ivie Drake",85
"11",648,49681,9,"Alaynie Page",85
"12",317,20557,12,"Erica Field",84
"13",513,70140,12,"Karley Wester",84
"14",107,32033,14,"Jazmyn Jackson",83
"15",365,4358,14,"Bianka Bell",83
"16",8,66830,16,"Demi Turner",82
"17",463,35447,16,"Mj Knighten",82
"18",418,11587,18,"Kelly Christner",81
"19",9,2290,19,"Caitlin Attfield",80
"20",97,55976,19,"Courtney Rodriguez",80
"21",257,19124,19,"Sydni Emanuel",80
"22",493,22880,19,"Cheyenne Garcia",80
"23",294,8675,23,"Kacie Burnett",79
"24",311,24535,23,"Brittany Gomez",79
"25",406,44788,23,"Taylor Miller",79
"26",418,56391,23,"Sierra Romero",79
"27",626,33400,23,"Kayla Jordan",79
"28",630,40272,23,"Jessica Madrid",79
"29",428,50145,29,"Danielle Parlich",78
"30",756,490,29,"Ali Aguilar",78
"31",758,36347,29,"Alyson Kulp",78
"32",48,41893,32,"Amanda Matsumodo",77
"33",257,19121,32,"Cortni Emanuel",77
"34",493,45828,32,"Logan Moreland",77
"35",77,7113,35,"Marissa Bravo",76
"36",236,67413,35,"Amy Van hoven",76
"37",37,13141,37,"Kasey Cooper",75
"38",110,62294,37,"Delaney Spaulding",75
"39",539,35413,39,"Lexi Knief",74
"40",128,24842,40,"Linnea Goodman",73
"41",630,31138,40,"Jessie Hufstetler",73
"42",8,42453,42,"Haylie Mccleney",72
"43",96,55404,42,"Malia Rivers",72
"44",463,63474,42,"Kiki Stokes",72
"45",472,294,42,"Emma Adams",72
"46",2711,18051,42,"Shelby Duncan",72
"47",72,33793,47,"Kelly Kapp",71
"48",101,24306,47,"Taylor Glover",71
"49",229,41467,47,"Christina Martinez",71
"50",301,3799,47,"Allie Bauch",71
"51",418,37470,47,"Sierra Lawrence",71
"52",508,34844,47,"Kellye Kincannon",71
"53",545,51689,47,"Shelby Pickett",71
"54",545,59724,47,"Maggie Sevilla",71
"55",609,47746,47,"Alex Nickel",71
"56",47,14773,56,"Emily Dabkowski",70
"57",454,66930,56,"Jessica Twaddle",70
"58",465,5633,56,"Garie Blando",70
"59",37,19846,59,"Haley Fagan",69
"60",47,54656,59,"Selena Reyna",69
"61",101,30468,59,"Katie Hooper",69
"62",234,35175,59,"Morgan Klaevemann",69
"63",234,69235,59,"Jessie Warren",69
"64",305,63528,59,"Megan Stone",69
"65",388,25541,59,"Kaelynn Greene",69
"66",406,10324,59,"Riley Carter",69
"67",466,64340,59,"Megan Sweet",69
"68",509,53391,59,"Sabrina Rabin",69
"69",529,38503,59,"Jenna Lilley",69
"70",660,11025,59,"Haley Chambers-book",69
"71",706,8812,59,"Kendall Burton",69
"72",725,42611,59,"Kasey Mccravey",69
"73",782,21509,59,"Brittany Fortner",69
"74",110,42000,74,"Gabrielle Maurice",68
"75",283,20883,74,"Chloe Fitzgerald",68
"76",328,7299,74,"Chaley Brickey",68
"77",402,51637,74,"Erika Piancastelli",68
"78",513,1961,74,"Micaela Arizmendi",68
"79",671,28137,74,"Haley Hayden",68
"80",674,6195,74,"Kayla Bonstrom",68
"81",758,70514,74,"Aubrey Whitmer",68
"82",2,28422,82,"Peyton Hedrick",67
"83",102,40980,82,"Sasha Margulies",67
"84",104,11869,82,"Kristen Clark",67
"85",248,59763,82,"Liz Seymour",67
"86",317,24792,82,"Megan Good",67
"87",317,47651,82,"Taylor Newton",67
"88",386,21960,82,"Rebecca Freeman",67
"89",418,64140,82,"Kelsey Susalla",67
"90",428,25906,82,"Sara Groenewegen",67
"91",2707,34226,82,"Katie Kelley",67
"92",257,71340,92,"Paige Wilson",66
"93",386,17857,92,"Maureen Duddy",66
"94",428,40154,92,"Sam Macken",66
"95",457,70684,92,"Taylor Wike",66
"96",671,18945,92,"Lexie Elkins",66
"97",14,12235,97,"Maggie Cocks",65
"98",156,31599,97,"Haley Hutton",65
"99",175,61879,97,"Gabrielle Snyder",65
"100",254,1527,97,"Taylor Anderson",65
"101",283,2713,97,"Caryn Bailey",65
"102",301,26305,97,"Alyssa Gunther",65
"103",498,55593,97,"Rochelle Roberts",65
"104",28600,19084,97,"Brittany Elmore",65
