"","team_id","player_id","rank","player","k_bb"
"1",317,24792,1,"Megan Good","4.8"
"2",317,21407,2,"Jailyn Ford","4.5"
"3",391,30354,3,"Jessica Holte","4.4"
"4",660,11025,4,"Haley Chambers-Book","4.3"
"5",5,59485,5,"Erin Seiler","4.3"
"6",128,66890,6,"Shelby Turnier","4.1"
"7",235,48689,7,"Aleshia Ocasio","4.0"
"8",428,25906,8,"Sara Groenewegen","3.8"
"9",529,28070,9,"Cheridan Hawkins","3.8"
"10",10411,60465,10,"Lexi Shubert","3.7"
"11",406,63206,11,"Kirsten Stevens","3.7"
"12",257,70830,12,"Chelsea Wilkinson","3.6"
"13",175,10472,13,"Manda Cash","3.5"
"14",51,62923,14,"Heather Stearns","3.5"
"15",742,66959,15,"Maggie Tyler","3.4"
"16",331,32847,16,"Emma Johnson","3.4"
"17",559,20203,17,"Lilly Fecho","3.4"
"18",522,50096,18,"Paige Parker","3.3"
"19",229,27236,19,"Kylee Hanson","3.3"
"20",48,22763,20,"Cheyenne Gandara","3.2"
"21",236,24000,21,"Rachel Gillen","3.2"
"22",670,57087,22,"Randi Rupp","3.0"
"23",692,38416,23,"Danielle Liberatore","2.9"
"24",660,17548,24,"Baylee Douglass","2.9"
"25",191,37813,25,"Taylor Lee","2.8"
"26",169,18567,26,"Sydnee Eck","2.8"
"27",368,27084,27,"Marielle Handley","2.8"
"28",625,27244,28,"Mollie Hanson","2.7"
"29",234,8773,29,"Jessica Burroughs","2.7"
"30",96,12730,30,"Jillian Compton","2.7"
"31",83,20180,31,"Amanda Fazio","2.7"
"32",418,4995,32,"Megan Betsa","2.7"
"33",83,47795,33,"Dana Nielsen","2.6"
"34",8,49351,34,"Alexis Osorio","2.6"
"35",129,35385,35,"Rachel Knapp","2.6"
"36",158,72255,36,"Tonia Wu","2.6"
"37",694,22449,37,"Erin Gabriel","2.6"
"38",388,17073,38,"Jordan Dixon","2.6"
"39",331,36583,39,"Ronnie Ladines","2.5"
"40",367,4154,40,"Maryssa Becker","2.5"
"41",115,2847,41,"Katie Baker","2.5"
"42",189,47608,42,"Nicole Newman","2.5"
"43",694,22482,43,"Rainey Gaffin","2.4"
"44",101,12831,44,"Zoe Conley","2.4"
"45",28600,72674,45,"Kelly Young","2.4"
"46",99,12064,46,"Christina Clermont","2.3"
"47",458,4979,47,"Lexi Betancourt","2.3"
"48",305,38951,48,"Taylor Lockwood","2.3"
"49",504,56630,49,"Chelsea Ross","2.3"
"50",513,47134,50,"Rachel Nasland","2.3"
"51",365,68906,51,"Allie Walljasper","2.3"
"52",365,30489,52,"Carley Hoover","2.3"
"53",711,15901,53,"Megan Dejter","2.3"
"54",669,63839,54,"Erin Struemph","2.2"
"55",68,621,55,"Makinna Akers","2.2"
"56",646,42914,56,"Kalen McGill","2.2"
"57",732,17390,57,"Katie Donovan","2.2"
"58",334,48316,58,"Kelsey Nunley","2.2"
"59",8,38799,59,"Sydney Littlejohn","2.1"
"60",81,40287,60,"Elle Madsen","2.1"
"61",416,72833,61,"Kristina Zalewski","2.1"
"62",490,44973,62,"Courtney Mirabella","2.1"
"63",609,39329,63,"Brianna Lore","2.1"
"64",386,48663,64,"Jayne Oberdorf","2.0"
"65",460,33413,65,"Peyton Jordan","2.0"
"66",414,39002,66,"Amber Logemann","2.0"
"67",47,63022,67,"Nicole Steinbach","2.0"
"68",739,52385,68,"Kate Poppe","2.0"
"69",646,7731,69,"Devin Brown","2.0"
"70",610,46265,70,"Katie Moss","2.0"
"71",739,37433,71,"Brette Lawrence","2.0"
"72",697,21680,72,"Rachel Fox","2.0"
"73",363,42343,73,"Elizabeth McCarthy","1.9"
"74",1014,41392,74,"Sam Martin","1.9"
"75",457,9966,75,"Kaylee Carlson","1.9"
"76",782,40630,76,"Kaitlyn Malone","1.9"
"77",244,4896,77,"Lindsey Bert","1.9"
"78",513,54758,79,"Allie Rhodes","1.9"
"79",2699,5931,79,"Brooke Boetjer","1.9"
"80",220,19933,80,"Lauren Falkanger","1.9"
"81",706,21977,81,"Kacy Freeze","1.9"
"82",90,31635,82,"Sierra Hyland","1.9"
"83",277,29769,83,"Brittany Hitchcock","1.9"
"84",648,5816,84,"Nickie Blue","1.8"
"85",28,40088,85,"Breanna Macha","1.8"
"86",2707,34226,86,"Katie Kelley","1.8"
"87",102,41936,87,"Celina Matthias","1.8"
"88",107,64159,88,"Katie Sutherland-Finch","1.8"
"89",703,72165,89,"Erica Wright","1.8"
"90",434,39478,90,"Paige Lowary","1.8"
"91",28755,17126,91,"Ashley Dobson","1.8"
"92",556,31443,92,"Taylor Huntly","1.7"
"93",688,10700,93,"Jocelyn Cater","1.7"
"94",220,49785,94,"Destinee Pallotto","1.7"
"95",367,42501,95,"Shelby McCombs","1.7"
"96",731,33005,96,"Noelle Johnson","1.7"
"97",26172,10304,97,"Liz Carter","1.7"
"98",77,8360,98,"Mckenna Bull","1.7"
"99",90,10975,99,"Lindsey Chalmers","1.7"
"100",590,9961,100,"Jamie Carlson","1.7"
