"","team_id","player_id","rank","player","so"
"1",772,11193,1,"Miranda Kramer",437
"2",493,13619,2,"Krista Menke",391
"3",428,7975,3,"Sara Groenewegen",379
"4",418,1513,4,"Megan Betsa",328
"5",490,21511,5,"Emily Weiman",322
"6",331,10227,6,"Emma Johnson",319
"7",388,5216,7,"Jordan Dixon",305
"8",5,18321,7,"Erin Seiler",305
"9",579,18803,9,"Nicole Sleith",296
"10",559,6211,10,"Lilly Fecho",295
"11",670,17614,11,"Randi Rupp",284
"12",110,2968,12,"Ally Carda",281
"13",127,13671,13,"Laura Messina",278
"14",529,8666,14,"Cheridan Hawkins",275
"15",692,11928,15,"Danielle Liberatore",274
"16",128,20596,16,"Shelby Turnier",268
"17",257,21842,17,"Chelsea Wilkinson",263
"18",128,725,18,"Mackenzie Audas",257
"19",77,2532,19,"Mckenna Bull",256
"20",1004,19617,20,"Kylee Studioso",252
"21",236,7348,21,"Rachel Gillen",250
"22",739,16169,22,"Kate Poppe",246
"23",96,3905,23,"Jillian Compton",242
"24",688,3247,24,"Jocelyn Cater",236
"25",51,19339,25,"Heather Stearns",235
"26",90,9811,26,"Sierra Hyland",233
"27",509,22179,27,"Kristen Wood",229
"28",8,15261,28,"Alexis Osorio",227
"29",742,20615,28,"Maggie Tyler",227
"30",10411,18579,30,"Lexi Shubert",225
"31",458,1506,30,"Lexi Betancourt",225
"32",522,15509,32,"Paige Parker",224
"33",67,6738,33,"Allyson Frei",222
"34",406,19418,34,"Kirsten Stevens",221
"35",234,21135,34,"Lacey Waldrop",221
"36",671,21197,36,"Jordan Wallace",220
"37",234,2647,37,"Jessica Burroughs",219
"38",229,8393,37,"Kylee Hanson",219
"39",430,18635,39,"Alexis Silkwood",216
"40",129,11018,40,"Rachel Knapp",215
"41",235,8178,41,"Lauren Haeger",209
"42",28600,22431,41,"Kelly Young",209
"43",414,12107,43,"Amber Logemann",207
"44",769,7108,44,"Jordan Garrett",206
"45",328,16002,45,"Alicia Pille",200
"46",189,18103,46,"Rebekah Schmidt",198
"47",317,7611,47,"Megan Good",195
"48",312,19320,48,"Shayla Starkenburg",194
"49",334,14954,48,"Kelsey Nunley",194
"50",504,17467,50,"Chelsea Ross",193
"51",352,1197,50,"Emily Bausher",193
"52",115,883,50,"Katie Baker",193
"53",317,6581,53,"Jailyn Ford",192
"54",111,16142,54,"Chelsea Ponce",185
"55",101,5782,55,"Brianna Elder",183
"56",646,2336,55,"Devin Brown",183
"57",697,6647,57,"Rachel Fox",182
"58",251,9818,57,"Megan Hyson",182
"59",244,1479,59,"Lindsey Bert",181
"60",380,1821,60,"Alexis Bogdanovich",180
"61",99,3690,61,"Christina Clermont",179
"62",703,22272,62,"Erica Wright",178
"63",102,2279,63,"Caitlin Brooks",177
"64",392,18089,64,"Kaitlyn Schmeiser",176
"65",189,14732,65,"Nicole Newman",175
"66",115,2818,66,"Julia Callicutt",174
"67",365,9430,67,"Carley Hoover",173
"68",626,17387,68,"Erica Romero",171
"69",513,14590,69,"Rachel Nasland",170
"70",255,10983,69,"Kylie Kleinschmidt",170
"71",283,11580,71,"Morgan Lashley",168
"72",175,3171,72,"Manda Cash",167
"73",590,3001,73,"Jamie Carlson",166
"74",648,1781,74,"Nickie Blue",165
"75",47,19371,75,"Nicole Steinbach",164
"76",83,6206,75,"Amanda Fazio",164
"77",434,12253,75,"Paige Lowary",164
"78",669,19604,78,"Erin Struemph",159
"79",694,6863,79,"Erin Gabriel",158
"80",660,5371,80,"Baylee Douglass",157
"81",48,6971,81,"Cheyenne Gandara",156
"82",235,15053,82,"Aleshia Ocasio",155
"83",587,11458,83,"Alyssa Landrith",153
"84",610,14321,84,"Katie Moss",151
"85",28,12425,85,"Breanna Macha",150
"86",716,129,85,"Jaycee Affeldt",150
"87",202,16052,85,"Leanna Pittsenbarger",150
"88",732,5320,88,"Katie Donovan",147
"89",367,1283,88,"Maryssa Becker",147
"90",305,12094,90,"Taylor Lockwood",146
"91",386,21710,91,"Melanie White",145
"92",254,22246,91,"Katie Worley",145
"93",625,8395,93,"Mollie Hanson",144
"94",540,1907,93,"Alexis Borden",144
"95",180,19803,95,"Carolyn Szymanski",143
"96",472,5310,95,"Karysta Donisthorpe",143
"97",416,22486,97,"Kristina Zalewski",141
"98",381,2216,98,"Amy Bright",139
"99",355,920,99,"Chandler Ball",138
"100",609,12207,99,"Brianna Lore",138
"101",255,1573,99,"Christina Biggerstaff",138
