"","team_id","player_id","rank","player","hr"
"1",671,18945,1,"Lexie Elkins",32
"2",29,41979,2,"Katiyana Mauga",25
"3",457,7802,3,"Kristen Brown",24
"4",472,20662,3,"Fiana Finau",24
"5",149,47937,5,"Morgan Noad",22
"6",254,17678,5,"Ivie Drake",22
"7",257,31229,5,"Alex Hugo",22
"8",418,56391,5,"Sierra Romero",22
"9",254,38808,9,"Megan Litumbe",21
"10",418,11587,9,"Kelly Christner",21
"11",8,57071,11,"Marisa Runyon",20
"12",110,62294,11,"Delaney Spaulding",20
"13",635,68694,11,"Alexis Walkden",20
"14",697,68098,11,"Tori Vidales",20
"15",37,54766,15,"Jade Rhodes",19
"16",234,69235,15,"Jessie Warren",19
"17",301,19716,15,"Nicole Evans",19
"18",331,25849,15,"Maddy Grimm",19
"19",671,36920,15,"Shellie Landry",19
"20",706,13949,15,"Randee Crawford",19
"21",37,10056,21,"Emily Carosone",18
"22",37,13141,21,"Kasey Cooper",18
"23",365,4358,21,"Bianka Bell",18
"24",402,51637,21,"Erika Piancastelli",18
"25",671,68241,21,"Kelsey Vincent",18
"26",756,22791,21,"Courtney Gano",18
"27",51,22142,27,"Shelby Friudenberg",17
"28",363,46709,27,"Emily Murphy",17
"29",365,32349,27,"Sahvanna Jaquish",17
"30",694,35594,27,"Taylor Koenig",17
"31",742,44079,27,"Kelsey Mericka",17
"32",47,14773,32,"Emily Dabkowski",16
"33",48,22763,32,"Cheyenne Gandara",16
"34",101,30468,32,"Katie Hooper",16
"35",283,2713,32,"Caryn Bailey",16
"36",299,15579,32,"Jordan De los reyes",16
"37",328,11253,32,"Daniella Chavez",16
"38",381,6648,32,"Elena Bowman",16
"39",454,24213,32,"Maggie Glass",16
"40",692,4616,32,"Olivia Bennett",16
"41",756,490,32,"Ali Aguilar",16
"42",2707,34226,32,"Katie Kelley",16
"43",180,35725,43,"Mariah Kondravy",15
"44",392,59099,43,"Corey Schwartz",15
"45",430,59492,43,"Caroline Seitz",15
"46",434,40143,43,"Kirsten Mack",15
"47",465,5633,43,"Garie Blando",15
"48",494,27286,43,"Shelby Hard",15
"49",503,25120,43,"Kayti Grable",15
"50",508,34844,43,"Kellye Kincannon",15
"51",518,38080,43,"Erika Leonard",15
"52",529,13495,43,"Koral Costa",15
"53",648,49681,43,"Alaynie Page",15
"54",694,778,43,"Annie Aldrete",15
"55",703,63096,43,"Lindsey Stephens",15
"56",235,22313,56,"Taylore Fuller",14
"57",306,17489,56,"Kelsey Doston",14
"58",418,64140,56,"Kelsey Susalla",14
"59",418,37470,56,"Sierra Lawrence",14
"60",490,56668,56,"Tyler Ross",14
"61",493,54399,56,"Alyssa Reina",14
"62",493,22880,56,"Cheyenne Garcia",14
"63",508,62105,56,"Micayla Sorosiak",14
"64",518,43101,56,"Maddy Mcintyre",14
"65",545,64891,56,"Mckayla Taylor",14
"66",671,28137,56,"Haley Hayden",14
"67",694,23461,56,"Megan Geer",14
"68",2699,46243,56,"Ali Mosier",14
"69",37,19846,69,"Haley Fagan",13
"70",219,21945,69,"Danielle Freeman",13
"71",299,56415,69,"Regan Romshek",13
"72",328,7299,69,"Chaley Brickey",13
"73",365,35332,69,"Kellsi Kloss",13
"74",434,57752,69,"Amanda Sanchez",13
"75",434,19847,69,"Sami Fagan",13
"76",457,34281,69,"Jenna Kelly",13
"77",490,31584,69,"Molly Hutchison",13
"78",521,44467,69,"Tiffany Mikkelson",13
"79",539,67514,69,"Alyssa Vanderveer",13
"80",576,59595,69,"Dana Sensi",13
"81",646,25785,69,"Kaitlyn Griffith",13
"82",671,68957,69,"Samantha Walsh",13
"83",674,6195,69,"Kayla Bonstrom",13
"84",688,49568,69,"Corinne Ozanne",13
"85",694,25616,69,"Meghan Gregg",13
"86",702,1498,69,"Mya Anderson",13
"87",711,9184,69,"Holiday Cahill",13
"88",1157,33853,69,"Hilary Kartman",13
"89",2711,42450,69,"Stacy Mcclelland",13
"90",2,28422,90,"Peyton Hedrick",12
"91",81,40287,90,"Elle Madsen",12
"92",97,64773,90,"Missy Taukeiaho",12
"93",148,43472,90,"Erica Mcnew",12
"94",198,61565,90,"Kelsey Smith",12
"95",301,3799,90,"Allie Bauch",12
"96",305,63528,90,"Megan Stone",12
"97",310,66858,90,"Kristen Turner",12
"98",366,66730,90,"Pauline Tufi",12
"99",371,72303,90,"Brooke Wyderski",12
"100",428,25906,90,"Sara Groenewegen",12
"101",457,39942,90,"Kendra Lynch",12
"102",505,16517,90,"Dani Devlin",12
"103",508,33166,90,"Brittany Jones",12
"104",509,20647,90,"Andrea Filler",12
"105",627,29511,90,"Kailey Hill",12
"106",670,49251,90,"Ariel Ortiz",12
"107",731,1979,90,"Alleyah Armendariz",12
"108",10411,4013,90,"Karla Beasley",12
"109",26172,46147,90,"Brittney Morse",12
