"","team_id","player_id","rank","player","era"
"1",128,66890,1,"Shelby Turnier",0.878
"2",331,32847,2,"Emma Johnson",0.958
"3",317,24792,3,"Megan Good",1.039
"4",660,11025,4,"Haley Chambers-Book",1.472
"5",175,10472,5,"Manda Cash",1.553
"6",229,27236,6,"Kylee Hanson",1.566
"7",352,9500,7,"Christine Campbell",1.648
"8",529,28070,8,"Cheridan Hawkins",1.65
"9",522,50096,9,"Paige Parker",1.667
"10",10411,60465,10,"Lexi Shubert",1.68
"11",8,38799,11,"Sydney Littlejohn",1.694
"12",428,25906,12,"Sara Groenewegen",1.695
"13",8,49351,13,"Alexis Osorio",1.702
"14",418,4995,14,"Megan Betsa",1.792
"15",365,30489,15,"Carley Hoover",1.851
"16",414,39002,16,"Amber Logemann",1.864
"17",648,5816,17,"Nickie Blue",1.88
"18",365,68906,18,"Allie Walljasper",1.906
"19",101,12831,19,"Zoe Conley",1.916
"20",189,47608,20,"Nicole Newman",1.934
"21",129,35385,21,"Rachel Knapp",2.013
"22",646,42914,22,"Kalen McGill",2.026
"23",235,48689,23,"Aleshia Ocasio",2.039
"24",2699,5931,24,"Brooke Boetjer",2.041
"25",559,20203,25,"Lilly Fecho",2.053
"26",234,8773,26,"Jessica Burroughs",2.129
"27",367,4154,27,"Maryssa Becker",2.163
"28",402,68236,28,"Emily Vincent",2.205
"29",5,59485,29,"Erin Seiler",2.223
"30",80,49177,30,"Katie Orona",2.258
"31",340,59259,31,"Mary Cate Scott",2.262
"32",719,60679,32,"Caitlin Sill",2.27
"33",692,38416,33,"Danielle Liberatore",2.272
"34",257,70830,34,"Chelsea Wilkinson",2.276
"35",257,25345,35,"Brittany Gray",2.279
"36",96,12730,36,"Jillian Compton",2.282
"37",627,68398,37,"Paige von Sprecken",2.327
"38",77,8360,38,"Mckenna Bull",2.333
"39",90,31635,39,"Sierra Hyland",2.346
"40",694,22482,40,"Rainey Gaffin",2.348
"41",739,37433,41,"Brette Lawrence",2.35
"42",149,17294,42,"Kelsey Dominik",2.355
"43",317,21407,43,"Jailyn Ford",2.361
"44",236,24000,44,"Rachel Gillen",2.371
"45",99,12064,45,"Christina Clermont",2.382
"46",660,17548,46,"Baylee Douglass",2.39
"47",315,25498,47,"Logan Green",2.398
"48",603,21931,48,"Tori Free",2.403
"49",153,31709,49,"Brigit Ieuter",2.406
"50",277,29769,50,"Brittany Hitchcock",2.411
"51",191,37813,51,"Taylor Lee",2.42
"52",331,36583,52,"Ronnie Ladines",2.432
"53",334,48316,53,"Kelsey Nunley",2.454
"54",703,72165,54,"Erica Wright",2.457
"55",508,6522,55,"Micaela Bouvier",2.489
"56",457,41975,56,"Sydney Matzko",2.515
"57",683,57613,57,"Jane Sallen",2.553
"58",302,28449,58,"Elaine Heflin",2.56
"59",244,4896,59,"Lindsey Bert",2.605
"60",458,4979,60,"Lexi Betancourt",2.609
"61",388,17073,61,"Jordan Dixon",2.613
"62",386,48663,62,"Jayne Oberdorf",2.628
"63",51,62923,63,"Heather Stearns",2.655
"64",28600,72674,64,"Kelly Young",2.676
"65",48,22763,65,"Cheyenne Gandara",2.688
"66",288,60462,66,"Julana Shrum",2.692
"67",609,39329,67,"Brianna Lore",2.702
"68",590,9961,68,"Jamie Carlson",2.727
"69",315,70110,69,"Taylor West",2.734
"70",739,52385,70,"Kate Poppe",2.739
"71",670,57087,71,"Randi Rupp",2.742
"72",310,13512,72,"Christine Costello",2.744
"73",732,17390,73,"Katie Donovan",2.766
"74",406,63206,74,"Kirsten Stevens",2.767
"75",391,30354,75,"Jessica Holte",2.768
"76",514,35945,76,"Erin Kownacki",2.772
"77",67,21979,77,"Allyson Frei",2.784
"78",460,33413,78,"Peyton Jordan",2.816
"79",444,25979,79,"Mackenzie Grossman",2.82
"80",725,70092,80,"Kristen West",2.834
"81",503,28176,81,"Keegan Hayes",2.853
"82",370,20092,82,"Rachel Farrington",2.861
"83",513,54758,83,"Allie Rhodes",2.864
"84",513,47134,84,"Rachel Nasland",2.869
"85",316,56692,85,"Taylor Rossman",2.87
"86",14,61924,86,"Erynn Sobieski",2.876
"87",430,60678,87,"Alexis Silkwood",2.883
"88",490,44973,88,"Courtney Mirabella",2.897
"89",367,42501,89,"Shelby McCombs",2.905
"90",627,28989,90,"Grace Hernandez",2.911
"91",277,595,91,"Kanani Aina Cabrales",2.922
"92",115,2847,92,"Katie Baker",2.946
"93",646,7731,93,"Devin Brown",2.951
"94",97,72462,94,"Desiree Ybarra",2.957
"95",28600,57905,95,"Tanner Sanders",2.981
"96",156,27515,96,"Trinity Harrington",2.984
"97",37,69015,97,"Rachael Walters",2.99
"98",180,64503,98,"Carolyn Szymanski",2.999
"99",483,28133,99,"Hannah Haydel",3.029
"100",694,22449,100,"Erin Gabriel",3.041
