"","team_id","player_id","rank","player","sb"
"1",388,73013,1,"Morgan Zerkle",47
"2",257,19121,2,"Cortni Emanuel",43
"3",28600,19084,3,"Brittany Elmore",41
"4",149,11471,4,"Bri Chiusano",39
"5",419,5303,4,"Precious Birdsong",39
"6",294,8675,6,"Kacie Burnett",37
"7",314,64249,6,"Canessa Swanson",37
"8",434,22462,6,"Taylor Gadbois",37
"9",498,55593,9,"Rochelle Roberts",36
"10",430,47707,10,"Loryn Nichols",34
"11",8,42453,11,"Haylie Mccleney",32
"12",596,56232,11,"Kelli Rohan",32
"13",229,38906,13,"Emily Lochten",31
"14",311,24535,13,"Brittany Gomez",31
"15",314,47430,13,"Victoria Nelson",31
"16",406,56912,13,"Meghan Rud",31
"17",678,65018,13,"Jessie Tenbroeck",31
"18",72,33793,18,"Kelly Kapp",30
"19",352,72753,18,"Nicole Yozzo",30
"20",386,17857,18,"Maureen Duddy",30
"21",7,503,21,"Laura Aguilar",29
"22",51,9893,21,"Lindsey Cargill",29
"23",433,13723,21,"Elantra Cox",29
"24",596,42773,21,"Emily Mcdonough",29
"25",817,10575,21,"Miranda Castiglione",29
"26",2707,50035,21,"Brooke Parker",29
"27",101,24306,27,"Taylor Glover",28
"28",178,23423,27,"Nicole Gazzola",28
"29",430,71478,27,"Kayla Winkfield",28
"30",434,13885,27,"Emily Crane",28
"31",509,53391,27,"Sabrina Rabin",28
"32",725,42611,27,"Kasey Mccravey",28
"33",388,25541,33,"Kaelynn Greene",27
"34",83,20180,34,"Amanda Fazio",26
"35",249,38651,34,"Megan Linn",26
"36",439,29491,34,"Emma Hill",26
"37",513,70140,34,"Karley Wester",26
"38",716,4694,34,"Katie Benton",26
"39",1014,18183,34,"Taylor Dupree",26
"40",2699,46243,34,"Ali Mosier",26
"41",235,63286,41,"Kelsey Stewart",25
"42",651,72301,41,"Kristen Wyckoff",25
"43",1004,70289,41,"Briana Whisenhunt",25
"44",355,37432,44,"Blair Lawrence",24
"45",355,72927,44,"Tori Zavodny",24
"46",68,72607,46,"Brittany Younan",23
"47",68,12870,46,"Moriah Connolly",23
"48",388,14765,46,"Elicia D'orazio",23
"49",418,37470,46,"Sierra Lawrence",23
"50",62,27267,50,"Sydney Harbaugh",22
"51",67,46692,50,"Annie Murphy",22
"52",235,44130,50,"Kirsti Merritt",22
"53",257,19124,50,"Sydni Emanuel",22
"54",386,67419,50,"Kyrsten Van natta",22
"55",498,13768,50,"Sidney Coy",22
"56",559,31202,50,"Maya Hughes",22
"57",631,20815,50,"Ellie Fisher",22
"58",709,37981,50,"Jessica Lemieux",22
"59",48,41893,59,"Amanda Matsumodo",21
"60",67,13082,59,"Megan Cooley",21
"61",110,4564,59,"Allexis Bennett",21
"62",129,65953,59,"Lacy Tolfree",21
"63",251,33753,59,"Theresa Kane",21
"64",366,14172,59,"Anna Cross",21
"65",406,44788,59,"Taylor Miller",21
"66",418,56391,59,"Sierra Romero",21
"67",626,33400,59,"Kayla Jordan",21
"68",228,20104,68,"Whitney Farris",20
"69",388,7120,68,"Shaelynn Braxton",20
"70",391,846,68,"Tori Alexander",20
"71",393,24573,68,"Vanessa Gomez",20
"72",402,17736,68,"Hailey Drew",20
"73",493,22880,68,"Cheyenne Garcia",20
"74",514,27753,68,"Sarah Hartley",20
"75",28755,31103,68,"Kelsey Huff",20
"76",51,28066,76,"Ari Hawkins",19
"77",153,8874,76,"Katie Bushee",19
"78",234,35175,76,"Morgan Klaevemann",19
"79",334,57728,76,"Sylver Samuel",19
"80",380,38080,76,"Erika Leonard",19
"81",493,45828,76,"Logan Moreland",19
"82",669,67859,76,"Erika Velasquez zimmer",19
"83",248,5648,83,"Brooke Blankenship",18
"84",288,62630,83,"Katie St pierre",18
"85",463,63474,83,"Kiki Stokes",18
"86",493,60428,83,"Katie Shoultz",18
"87",699,44670,83,"Jessica Miller",18
"88",792,72686,83,"Leah Young",18
"89",796,32501,83,"Kelsey Jenkins",18
"90",1157,11008,83,"Kara Chambers",18
"91",107,32033,91,"Jazmyn Jackson",17
"92",129,27211,91,"Sara Hansen",17
"93",220,20641,91,"Lauren Filicia",17
"94",228,47142,91,"Jessica Nathan",17
"95",346,53480,91,"Sarah Ragsdale",17
"96",402,51637,91,"Erika Piancastelli",17
"97",493,54399,91,"Alyssa Reina",17
"98",782,72202,91,"Mackenzie Wright",17
"99",5,22187,99,"Savannah Fruin",16
"100",8,66830,99,"Demi Turner",16
"101",31,9640,99,"Stephanie Canfield",16
"102",108,69195,99,"Brianna Warner",16
"103",111,14601,99,"Jenna Curtan",16
"104",236,67413,99,"Amy Van hoven",16
"105",294,41127,99,"Katelyn Marquez",16
"106",402,10653,99,"Bry Castro",16
"107",488,25396,99,"Raven Gray",16
"108",521,31215,99,"Shianne Hughes",16
"109",529,38503,99,"Jenna Lilley",16
"110",603,54545,99,"Yvonne Rericha",16
"111",646,65911,99,"Kaleigh Todd",16
"112",649,43251,99,"Christian Mckone",16
"113",691,23436,99,"Courtney Gearlds",16
"114",700,5003,99,"Jordan Bettiol",16
