"","team_id","player_id","rank","player","avg"
"1",388,73013,1,"Morgan Zerkle","0.506"
"2",110,4564,2,"Allexis Bennett","0.492"
"3",655,36561,3,"Katie Lacour","0.478"
"4",9,2290,4,"Caitlin Attfield","0.473"
"5",650,44943,5,"Yvon Minogue","0.470"
"6",254,17678,6,"Ivie Drake","0.462"
"7",352,69337,7,"Alexis Watanabe","0.460"
"8",97,67523,8,"Samantha Vandiver","0.459"
"9",294,8675,8,"Kacie Burnett","0.459"
"10",418,56391,10,"Sierra Romero","0.454"
"11",290,15216,11,"Al'asia Davis","0.449"
"12",381,6648,12,"Elena Bowman","0.448"
"13",172,42808,13,"Katie Mceachern","0.447"
"14",107,32033,14,"Jazmyn Jackson","0.446"
"15",77,7113,15,"Marissa Bravo","0.444"
"16",671,18945,16,"Lexie Elkins","0.443"
"17",116,4931,17,"Jessica Berzins","0.442"
"18",630,40272,18,"Jessica Madrid","0.439"
"19",674,6195,18,"Kayla Bonstrom","0.439"
"20",37,10056,20,"Emily Carosone","0.438"
"21",231,65163,21,"Stephanie Texeira","0.437"
"22",625,17595,21,"Megan Dowdy","0.437"
"23",8,42453,23,"Haylie Mccleney","0.436"
"24",648,49681,23,"Alaynie Page","0.436"
"25",148,43472,25,"Erica Mcnew","0.435"
"26",630,31138,25,"Jessie Hufstetler","0.435"
"27",235,63286,27,"Kelsey Stewart","0.434"
"28",2,28422,28,"Peyton Hedrick","0.432"
"29",388,25541,29,"Kaelynn Greene","0.431"
"30",402,51637,30,"Erika Piancastelli","0.430"
"31",317,20557,31,"Erica Field","0.429"
"32",513,70140,31,"Karley Wester","0.429"
"33",257,19124,33,"Sydni Emanuel","0.428"
"34",529,38503,34,"Jenna Lilley","0.426"
"35",311,24535,35,"Brittany Gomez","0.425"
"36",365,36911,36,"Bailey Landry","0.424"
"37",8,66830,37,"Demi Turner","0.423"
"38",493,22880,37,"Cheyenne Garcia","0.423"
"39",454,66930,39,"Jessica Twaddle","0.422"
"40",62,9148,40,"Lisa Cadogan","0.421"
"41",493,45828,40,"Logan Moreland","0.421"
"42",457,70684,42,"Taylor Wike","0.418"
"43",782,21509,42,"Brittany Fortner","0.418"
"44",37,30857,44,"Tiffany Howard","0.415"
"45",365,4358,44,"Bianka Bell","0.415"
"46",508,34844,44,"Kellye Kincannon","0.415"
"47",609,47746,44,"Alex Nickel","0.415"
"48",626,33400,48,"Kayla Jordan","0.414"
"49",731,11510,49,"Sarah Chow","0.413"
"50",463,35447,50,"Mj Knighten","0.412"
"51",14,12235,51,"Maggie Cocks","0.411"
"52",466,64340,51,"Megan Sweet","0.411"
"53",539,35413,51,"Lexi Knief","0.411"
"54",756,490,51,"Ali Aguilar","0.411"
"55",518,38080,55,"Erika Leonard","0.410"
"56",51,28066,56,"Ari Hawkins","0.409"
"57",522,44645,56,"Erin Miller","0.409"
"58",9,71144,58,"Sara beth Williamson","0.407"
"59",257,19121,58,"Cortni Emanuel","0.407"
"60",459,23483,58,"Allison Geiner","0.407"
"61",463,63474,58,"Kiki Stokes","0.407"
"62",503,25120,58,"Kayti Grable","0.407"
"63",711,9184,58,"Holiday Cahill","0.407"
"64",735,53793,58,"Kaitlyn Ranieri","0.407"
"65",97,55976,65,"Courtney Rodriguez","0.406"
"66",317,47651,65,"Taylor Newton","0.406"
"67",758,70514,67,"Aubrey Whitmer","0.405"
"68",14,61848,68,"Elizabeth Snow","0.404"
"69",102,40980,68,"Sasha Margulies","0.404"
"70",553,70940,68,"Destinee Williams","0.404"
"71",191,66995,71,"Paula Ueno","0.401"
"72",220,20641,71,"Lauren Filicia","0.401"
"73",234,35175,71,"Morgan Klaevemann","0.401"
"74",725,42611,71,"Kasey Mccravey","0.401"
"75",428,50145,75,"Danielle Parlich","0.400"
"76",301,3799,76,"Allie Bauch","0.399"
"77",2711,42450,76,"Stacy Mcclelland","0.399"
"78",472,47030,78,"Brennalyn Nakamura","0.398"
"79",110,62294,79,"Delaney Spaulding","0.397"
"80",204,36115,79,"Michelle Kriegshauser","0.397"
"81",596,56232,79,"Kelli Rohan","0.397"
"82",80,38211,82,"Janet Leung","0.396"
"83",175,61879,82,"Gabrielle Snyder","0.396"
"84",758,36347,82,"Alyson Kulp","0.396"
"85",10411,4013,82,"Karla Beasley","0.396"
"86",48,41893,86,"Amanda Matsumodo","0.395"
"87",509,20647,86,"Andrea Filler","0.395"
"88",305,63528,88,"Megan Stone","0.394"
"89",509,53391,88,"Sabrina Rabin","0.394"
"90",522,50096,88,"Paige Parker","0.394"
"91",671,28137,91,"Haley Hayden","0.393"
"92",283,2713,92,"Caryn Bailey","0.392"
"93",391,846,92,"Tori Alexander","0.392"
"94",37,13141,94,"Kasey Cooper","0.391"
"95",178,23423,94,"Nicole Gazzola","0.391"
"96",596,42773,94,"Emily Mcdonough","0.391"
"97",97,64773,97,"Missy Taukeiaho","0.390"
"98",178,62745,97,"Jordan Stamps","0.390"
"99",317,21407,97,"Jailyn Ford","0.390"
"100",465,5633,100,"Garie Blando","0.389"
