"","team_id","player_id","rank","player","opp_avg"
"1",529,28070,1,"Cheridan Hawkins",0.137
"2",331,32847,2,"Emma Johnson",0.139
"3",128,66890,3,"Shelby Turnier",0.146
"4",8,49351,4,"Alexis Osorio",0.158
"5",317,24792,5,"Megan Good",0.16
"6",317,21407,6,"Jailyn Ford",0.162
"7",522,50096,7,"Paige Parker",0.166
"8",428,25906,7,"Sara Groenewegen",0.166
"9",234,8773,9,"Jessica Burroughs",0.168
"10",418,4995,9,"Megan Betsa",0.168
"11",646,7731,11,"Devin Brown",0.172
"12",660,11025,12,"Haley Chambers-Book",0.183
"13",175,10472,12,"Manda Cash",0.183
"14",189,47608,14,"Nicole Newman",0.185
"15",414,39002,15,"Amber Logemann",0.186
"16",129,35385,15,"Rachel Knapp",0.186
"17",257,70830,17,"Chelsea Wilkinson",0.188
"18",402,68236,18,"Emily Vincent",0.189
"19",559,20203,19,"Lilly Fecho",0.19
"20",8,38799,19,"Sydney Littlejohn",0.19
"21",352,9500,21,"Christine Campbell",0.191
"22",229,27236,22,"Kylee Hanson",0.192
"23",660,17548,23,"Baylee Douglass",0.194
"24",99,12064,23,"Christina Clermont",0.194
"25",235,48689,25,"Aleshia Ocasio",0.196
"26",10411,60465,25,"Lexi Shubert",0.196
"27",590,9961,27,"Jamie Carlson",0.199
"28",513,47134,28,"Rachel Nasland",0.201
"29",490,44973,29,"Courtney Mirabella",0.202
"30",14,18221,29,"Devin Durando",0.202
"31",670,57087,29,"Randi Rupp",0.202
"32",90,31635,32,"Sierra Hyland",0.203
"33",703,72165,33,"Erica Wright",0.204
"34",2699,5931,34,"Brooke Boetjer",0.207
"35",648,5816,34,"Nickie Blue",0.207
"36",257,25345,36,"Brittany Gray",0.212
"37",365,68906,37,"Allie Walljasper",0.213
"38",5,59485,37,"Erin Seiler",0.213
"39",51,62923,37,"Heather Stearns",0.213
"40",388,17073,40,"Jordan Dixon",0.215
"41",444,25979,40,"Mackenzie Grossman",0.215
"42",603,21931,40,"Tori Free",0.215
"43",28600,72674,43,"Kelly Young",0.216
"44",402,61672,43,"Rachel Smith",0.216
"45",365,30489,45,"Carley Hoover",0.217
"46",692,38416,45,"Danielle Liberatore",0.217
"47",739,52385,45,"Kate Poppe",0.217
"48",627,68398,45,"Paige von Sprecken",0.217
"49",236,24000,45,"Rachel Gillen",0.217
"50",694,22449,50,"Erin Gabriel",0.218
"51",732,17390,51,"Katie Donovan",0.22
"52",367,4154,51,"Maryssa Becker",0.22
"53",28600,57905,51,"Tanner Sanders",0.22
"54",697,41065,54,"Katie Marks",0.221
"55",77,8360,54,"Mckenna Bull",0.221
"56",334,48316,56,"Kelsey Nunley",0.224
"57",96,12730,57,"Jillian Compton",0.225
"58",254,72084,57,"Katie Worley",0.225
"59",457,41975,57,"Sydney Matzko",0.225
"60",101,12831,57,"Zoe Conley",0.225
"61",1104,48253,61,"Taylor Nowlin",0.228
"62",676,26187,62,"Callee Guffey",0.229
"63",310,13512,62,"Christine Costello",0.229
"64",694,22482,62,"Rainey Gaffin",0.229
"65",483,28133,65,"Hannah Haydel",0.23
"66",639,8986,65,"Laura Butts",0.23
"67",719,60679,67,"Caitlin Sill",0.232
"68",509,71869,67,"Kristen Wood",0.232
"69",37,69015,67,"Rachael Walters",0.232
"70",706,21977,70,"Kacy Freeze",0.233
"71",169,18567,70,"Sydnee Eck",0.233
"72",67,21979,72,"Allyson Frei",0.234
"73",458,4979,72,"Lexi Betancourt",0.234
"74",115,2847,74,"Katie Baker",0.235
"75",149,17294,74,"Kelsey Dominik",0.235
"76",508,6522,74,"Micaela Bouvier",0.235
"77",430,60678,77,"Alexis Silkwood",0.236
"78",774,36415,77,"Allyson Kus",0.236
"79",87,26390,77,"Kristin Gutierrez",0.236
"80",454,55736,77,"Mason Robinson",0.236
"81",153,31709,81,"Brigit Ieuter",0.237
"82",180,64503,82,"Carolyn Szymanski",0.238
"83",228,50943,82,"Kenya Pereira",0.238
"84",331,36583,82,"Ronnie Ladines",0.238
"85",742,66959,85,"Maggie Tyler",0.239
"86",434,39478,85,"Paige Lowary",0.239
"87",610,46265,87,"Katie Moss",0.24
"88",739,37433,88,"Brette Lawrence",0.241
"89",434,20755,88,"Tori Finucane",0.241
"90",472,17355,90,"Karysta Donisthorpe",0.242
"91",655,5374,90,"Taylor Bishop",0.242
"92",688,10700,92,"Jocelyn Cater",0.243
"93",503,28176,92,"Keegan Hayes",0.243
"94",771,27716,94,"Kacyee Hart",0.244
"95",406,63206,94,"Kirsten Stevens",0.244
"96",498,13787,94,"Melanie Coyne",0.244
"97",355,2991,97,"Chandler Ball",0.245
"98",683,57613,97,"Jane Sallen",0.245
"99",26172,21179,97,"Stephanie Flores",0.245
"100",1014,41392,100,"Sam Martin",0.246
"101",305,38951,100,"Taylor Lockwood",0.246
