"","team_id","player_id","rank","player","sb"
"1",41,15710,1,"Kendall Cornick",34
"2",8956,7712,1,"Rajene Bowe",34
"3",598,7800,3,"Brooke Bowlin",33
"4",767,50052,4,"Shanna Mcbroom",32
"5",1274,35937,4,"Ivy Hommel",32
"6",9012,80147,6,"Yazmin Vargas",31
"7",30093,52789,6,"Allison Miller",31
"8",765,51959,8,"Madison Melvin",29
"9",1462,12351,8,"Haley Cashwell",29
"10",41,59156,10,"Mary Pardo",28
"11",243,62216,10,"Brianna Powell",28
"12",568,12295,12,"Jessi Case",27
"13",30193,68705,12,"Kya Santiago",27
"14",197,2378,14,"Rachel Arner",26
"15",429,53223,14,"Rayne Minor",26
"16",767,68267,14,"Ruby Salzman",26
"17",1071,81846,14,"Abbey Ward",26
"18",1116,13108,14,"Kenzie Chappell",26
"19",1123,57493,14,"Kaitlyn O'quinn",26
"20",30013,46607,14,"Kayla Louie",26
"21",30050,41748,14,"Ashley Klinzing",26
"22",197,80626,22,"Reilly Vicendese",25
"23",437,36926,22,"Chrissie Huhn",25
"24",591,27983,22,"Sarah Gersch",25
"25",510,16004,25,"Maddie Coulter",24
"26",996,10394,25,"Brenna Busby",24
"27",1438,20546,25,"Kat Donzella",24
"28",10870,62917,25,"Nicole Purtell",24
"29",11740,36470,25,"Teala Howard",24
"30",30192,38752,25,"Addi Johnson",24
"31",25,4029,31,"Courtney Barnhill",23
"32",696,40570,31,"Loren Kelly",23
"33",15646,71417,31,"Morgan Shirley",23
"34",30125,40043,31,"Jazmin Karunungan",23
"35",30177,85665,31,"Savannah Wysocki",23
"36",197,12733,36,"Sofia Cecchin",22
"37",243,78610,36,"Kat Treff",22
"38",407,16378,36,"Alexis Crawford",22
"39",591,61988,36,"Jackie Popko",22
"40",658,10402,36,"Sara Buscetto",22
"41",9013,33217,36,"Sydni Hawkins",22
"42",30013,33043,36,"Lily Hatcher",22
"43",30154,15585,36,"Natalie Corbin",22
"44",55,51434,44,"Taylor Mcneal",21
"45",130,24526,44,"Abbey Fischer",21
"46",395,71364,44,"Taylor Shingler",21
"47",765,26982,44,"Bri Garber",21
"48",996,22107,44,"Khmari Edwards",21
"49",1245,53940,44,"Emma Mooney",21
"50",1245,9527,44,"Megan Bryant",21
"51",1438,68954,44,"Laral Saunders",21
"52",2814,51590,44,"Marrit Mead",21
"53",8956,53300,44,"Kristin Miscia",21
"54",9004,6411,44,"Malaya Black",21
"55",30124,38582,44,"Carrie Jesperson",21
"56",30141,22403,44,"Bryn Elliott",21
"57",3,83527,57,"Emily Whitman",20
"58",224,42372,57,"Paige Kortz",20
"59",537,83154,57,"Rendi Wetherington",20
"60",996,65106,57,"Mikayla Richmond",20
"61",1071,6219,57,"Gabby Biondo",20
"62",1116,39296,57,"Hanna Jones",20
"63",1334,48729,57,"Genisa Marrero-carter",20
"64",15646,8199,57,"Savannah Branch",20
"65",30050,10331,57,"Kelsie Burrows",20
"66",30124,72943,57,"Mckenna Smith",20
"67",30146,25653,57,"Brielle Frajio",20
"68",30154,32552,57,"Emily Harris",20
"69",25,53376,69,"Haylie Mitchell",19
"70",41,8694,69,"Gracey Brink",19
"71",41,47069,69,"Abbie Lund",19
"72",1012,74620,69,"Bailey Steinke",19
"73",1072,9164,69,"Kelci Brown",19
"74",1238,375,69,"Kinley Adams",19
"75",8965,64348,69,"Jayna Reid",19
"76",9004,36849,69,"Caitlin Hughes",19
"77",11416,20722,69,"Brooke Doumer",19
"78",11416,72103,69,"Drew Sims",19
"79",30093,61385,69,"Parker Pinholster",19
"80",30221,58904,69,"Gabby Palazzolo",19
"81",10,15692,81,"Ashley Cornell",18
"82",25,45120,81,"Ashlyn Lerma",18
"83",360,50256,81,"Riley Mcclellan",18
"84",734,34909,81,"Morgan Hill",18
"85",1439,13933,81,"Emele Clark",18
"86",30002,57656,81,"Makray Odom",18
"87",30050,83642,81,"Calla Wickenhauser",18
"88",30125,75750,81,"Julia Suchan",18
"89",3,13750,89,"Sophia Cicchetti",17
"90",197,85501,89,"Lexi Wright",17
"91",280,84908,89,"Sarah Wojcik",17
"92",358,78975,89,"Chrissy Tubbs",17
"93",1000,73298,89,"Leah Sohm",17
"94",1245,15413,89,"Courtlynn Cooney",17
"95",2720,54274,89,"Gabby Moreno",17
"96",30002,65971,89,"Lenna Robinson",17
"97",30179,21320,89,"Katelyn Dunckel",17
"98",143,28508,98,"Carissa Giordano",16
"99",209,28196,98,"Lauren Gierlak",16
"100",437,62311,98,"Akemi Poyer",16
"101",437,15192,98,"Steph Conrade",16
"102",598,40255,98,"Maya Keating",16
"103",929,79143,98,"Amaya Turner",16
"104",1346,13593,98,"Bari Christian",16
"105",12830,47593,98,"Mya Maddox",16
"106",24639,72623,98,"Alexis Smith",16
"107",24639,72222,98,"Sam Sisco",16
"108",30050,14510,98,"Natalie Cokel",16
"109",30052,54787,98,"Cheyanne Mosteller",16
"110",30125,82256,98,"Lenora Watson",16
