"","team_id","player_id","rank","player","xbh"
"1",522,10122,1,"Tiare Jennings",52
"2",522,360,2,"Jocelyn Alo",47
"3",311,21934,3,"Sami Williams",39
"4",504,2552,4,"Sammey Bunch",37
"5",302,21494,4,"Kayla Wedl",37
"6",458,20787,6,"Bailey Vannoy",36
"7",521,6210,7,"Alysen Febrey",35
"8",31,2638,8,"Braxton Burnside",34
"9",709,4987,8,"Dayna Denner",34
"10",77,10137,8,"Rylee Jensen",34
"11",355,1623,8,"Autumn Bishop",34
"12",414,4433,12,"Allie Cummins",33
"13",522,8379,12,"Kinzie Hansen",33
"14",28,8165,12,"Maddi Hackbarth",33
"15",414,19148,12,"Karli Spaid",33
"16",756,10999,12,"Baylee Klingler",33
"17",317,7660,12,"Kate Gordon",33
"18",782,15804,12,"Madison Perrigan",33
"19",697,11718,19,"Haley Lee",32
"20",249,3917,19,"Jenna Cone",32
"21",355,1621,19,"Amber Bishop",32
"22",772,3118,19,"Paige Carter",32
"23",31,7289,19,"Danielle Gibson",32
"24",503,10666,24,"Katie Keller",31
"25",521,2671,24,"Hayley Busby",31
"26",175,5764,24,"Abby Ehrenborg",31
"27",147,2761,27,"Valerie Cagle",30
"28",472,6109,27,"Matalasi Faapito",30
"29",670,20767,27,"Sara Vanderford",30
"30",649,8265,27,"Cylie Halvorson",30
"31",756,6511,27,"Morganne Flores",30
"32",29,14381,32,"Dejah Mulipola",29
"33",334,11173,32,"Kayla Kowalik",29
"34",77,22521,32,"Violet Zavodnik",29
"35",235,5679,32,"Charla Echols",29
"36",311,16523,32,"Mikayla Ramos",29
"37",697,9024,32,"Makinzy Herzog",29
"38",430,4664,32,"Mia Davidson",29
"39",434,21995,32,"Brooke Wilmes",29
"40",490,6182,40,"Miranda Farricker",28
"41",667,21697,40,"Josey White",28
"42",110,15754,40,"Briana Perez",28
"43",29,8460,40,"Jessie Harper",28
"44",305,15865,40,"Bella Peterson",28
"45",86,166,45,"Anna Aguon",27
"46",782,1025,45,"Addison Barnard",27
"47",201,2669,45,"Megan Burton",27
"48",71,13176,45,"Madi Mccoy",27
"49",695,10677,45,"Kaitlyn Kelley",27
"50",334,15914,45,"Mallory Peyton",27
"51",110,22116,45,"Delanie Wisz",27
"52",97,21749,52,"Kelsie Whitmore",26
"53",513,19747,52,"Abby Sweet",26
"54",328,22339,52,"Morgyn Wynne",26
"55",514,10412,52,"Madison Jones",26
"56",522,12400,52,"Grace Lyons",26
"57",317,10495,52,"Sara Jubas",26
"58",667,2326,52,"Brooke Brown",26
"59",716,9470,52,"Kelly Horne",26
"60",47,8906,52,"Faith Hensley",26
"61",459,12984,52,"Makenna Matthijs",26
"62",28,9132,52,"Jazmine Hill",26
"63",434,21589,52,"Kimberly Wert",26
"64",2707,21056,52,"Ally Vonfeldt",26
"65",191,17619,65,"Linda Rush",25
"66",649,3062,65,"Jocelyn Carrillo",25
"67",782,9003,65,"Neleigh Herring",25
"68",430,11779,65,"Ulufa Leilua",25
"69",97,1267,65,"Hannah Becerra",25
"70",441,13313,65,"Maygen Mcgrath",25
"71",600,17681,65,"Mekenzie Saban",25
"72",96,12991,65,"Keahilele Mattson",25
"73",817,17711,65,"Nikki Saibene",25
"74",334,3754,65,"Erin Coffel",25
"75",30095,9652,65,"Hannah Hughbanks",25
"76",434,14122,65,"Hatti Moore",25
"77",703,16859,65,"Shannon Rhodes",25
"78",529,4383,65,"Haley Cruse",25
"79",1157,5130,65,"Brea Dickey",25
"80",365,16073,65,"Taylor Pleasants",25
"81",472,1985,65,"Kayla Bowen",25
"82",402,13182,65,"Cori Mccrary",25
"83",609,11172,83,"Gabbie Kowalik",24
"84",739,16596,83,"Paige Rauch",24
"85",257,6369,83,"Lacey Fincher",24
"86",352,3460,83,"Jaelynn Chesson",24
"87",606,18,83,"Caela Abadie",24
"88",428,4983,83,"Natalie Denhartog",24
"89",771,9332,83,"Sydney Hollings",24
"90",334,34,83,"Renee Abernathy",24
"91",521,14568,83,"Kiley Naomi",24
"92",147,3632,83,"Mckenzie Clark",24
"93",257,3353,83,"Sydney Chambley",24
"94",30095,445,83,"Meagan Anders",24
"95",414,1019,83,"Adriana Barlow",24
"96",128,5996,83,"Jazmine Esparza",24
"97",694,4716,83,"Ivy Davis",24
"98",782,2489,83,"Ryleigh Buck",24
"99",716,18728,83,"Jade Sinness",24
"100",742,850,83,"Jayme Bailey",24
"101",355,19738,83,"Emily Sweat",24
