"","team_id","player_id","rank","player","k_7"
"1",383,81883,1,"Mackenzie Ward","11.9"
"2",593,60568,2,"Morgan Perry","11.7"
"3",1438,1498,3,"Makenzie Amend","11.3"
"4",333,33928,4,"Evyn Hendrickson","10.6"
"5",30052,72880,5,"Kylee Smith","10.4"
"6",790,59768,6,"Liz Pautz","10.3"
"7",1266,1737,7,"Meghan Anderson","10.0"
"8",1328,75270,8,"Lexie Storrer"," 9.7"
"9",1448,40055,9,"Anna Kasner"," 9.6"
"10",9004,25137,10,"Samantha Fohrman"," 9.6"
"11",3,55042,11,"Ally Muller"," 9.6"
"12",1072,36324,12,"Hannah Houge"," 9.4"
"13",30221,54964,13,"Ellie Muilenburg"," 9.3"
"14",1348,18921,14,"Carissa Della vecchia"," 9.2"
"15",74,9932,15,"Katie Burawski"," 9.2"
"16",790,41681,16,"Jordyn Kleman"," 9.2"
"17",159,15577,17,"Hannah rose Corbin"," 9.1"
"18",1274,7358,18,"Sidney Booth"," 8.9"
"19",30180,54148,19,"Andrea Morales"," 8.8"
"20",30137,10626,20,"Kelsey Byers"," 8.8"
"21",216,19313,21,"Cameron Derr"," 8.6"
"22",734,65012,22,"Samantha Richards"," 8.4"
"23",1170,63375,23,"Lauren Rakes"," 8.2"
"24",30202,39339,24,"Kayleigh Jones"," 8.2"
"25",30220,2756,25,"Paige Austin"," 8.0"
"26",30090,15813,26,"Erika Cortez"," 8.0"
"27",591,19238,27,"Emily Depew"," 7.8"
"28",30152,73686,28,"Brooklyn Sparkman"," 7.8"
"29",1438,5465,29,"Riley Bennington"," 7.7"
"30",309,82160,30,"Hallie Waters"," 7.7"
"31",30179,16337,31,"Kali Crandall"," 7.7"
"32",767,43368,32,"Kyra Lair"," 7.6"
"33",427,20158,33,"Lauren Dixon"," 7.6"
"34",395,11000,34,"Alyssa Callans"," 7.5"
"35",9004,28325,35,"Mikayla Gilgert"," 7.5"
"36",354,17836,36,"Katie David"," 7.5"
"37",1176,26198,37,"Emma Frost"," 7.5"
"38",216,8338,38,"Alex Braun"," 7.4"
"39",309,72866,39,"Kenzee Smith"," 7.4"
"40",728,51049,40,"Abby Mckay"," 7.4"
"41",243,45071,41,"Shawna Leonard"," 7.3"
"42",1266,17267,42,"Elyse Cuttic"," 7.2"
"43",1013,4476,43,"Danielle Bauer"," 7.2"
"44",11740,76158,44,"Kelsey Sweatt"," 7.2"
"45",413,50805,45,"Darby Mcghee"," 7.2"
"46",262,4755,46,"Hannah Beatus"," 7.1"
"47",30138,26637,47,"Miranda Gajewski"," 7.1"
"48",561,14762,48,"Mac kenzie Collier"," 7.0"
"49",30202,85993,49,"Aspen Younce"," 7.0"
"50",9011,56101,50,"Michaelanne Nelson"," 7.0"
"51",15646,39420,51,"Rilee Jones"," 7.0"
"52",429,68481,52,"Avery Sanders"," 7.0"
"53",30138,62976,53,"Ellie Quaethem"," 6.9"
"54",41,22401,54,"Amber Elliott"," 6.9"
"55",2746,31891,55,"Grace Hammer"," 6.9"
"56",12830,68811,56,"Emily Sappington"," 6.9"
"57",49,4025,57,"Maci Barnhart"," 6.8"
"58",9081,39768,58,"Kali Kaestner"," 6.7"
"59",174,23231,59,"Jenna Evans"," 6.7"
"60",30125,79734,60,"Trinity Valentine"," 6.7"
"61",643,1702,61,"Kelsi Anderson"," 6.6"
"62",30028,34853,62,"Erin Hill"," 6.5"
"63",1028,77599,63,"Laura Thompson"," 6.5"
"64",11416,278,64,"Paige Adair"," 6.5"
"65",8736,16946,65,"Megan Cull"," 6.5"
"66",39,84413,66,"Chloe Wilson"," 6.4"
"67",2814,28496,67,"Jaycee Ginter"," 6.3"
"68",30153,54489,68,"Gabby Morris"," 6.3"
"69",510,25751,69,"Shayna Frank"," 6.3"
"70",197,63676,70,"Marah Range"," 6.2"
"71",30193,61150,71,"Kaitlyn Pickens"," 6.1"
"72",130,60639,72,"Paige Petefish"," 6.1"
"73",1174,83358,73,"Haley White"," 6.1"
"74",1371,81709,74,"Amberlyn Walsworth"," 6.0"
"75",30028,25483,75,"Payton Foster"," 6.0"
"76",30118,40617,76,"Shelby Keltner"," 6.0"
"77",1245,63799,77,"Mallory Ratcliff"," 5.9"
"78",30063,18930,78,"Lauren Dellett"," 5.9"
"79",1000,65375,79,"Lacie Rinus"," 5.9"
"80",1083,44498,80,"Brianna Leavell"," 5.9"
"81",13028,21284,81,"Harlie Duncan"," 5.9"
"82",280,82620,82,"Dana Weidinger"," 5.9"
"83",1433,15378,83,"Sloan Cooksey"," 5.8"
"84",1439,55306,84,"Kasey Murphy"," 5.8"
"85",30128,79846,85,"Kaitlyn Van der zwaag"," 5.8"
"86",30119,46257,86,"Sydney Long"," 5.7"
"87",9013,63252,87,"Sydney Rader"," 5.7"
"88",30128,16491,88,"Hanna Cress"," 5.7"
"89",2814,31877,89,"Raegen Hamm"," 5.6"
"90",1116,76595,90,"Lily Tanski"," 5.6"
"91",30199,57129,91,"Callie Nunes"," 5.6"
"92",12810,86041,92,"Gail Young"," 5.6"
"93",30180,34972,93,"M'kayla Hillman"," 5.6"
"94",1238,51351,94,"Mychael Mcmilan"," 5.5"
"95",30092,28525,95,"Kyra Gipson"," 5.4"
"96",155,48434,96,"Sydney Marchando"," 5.3"
"97",995,16978,97,"Mariah Culver"," 5.3"
"98",41,52573,98,"Ashley Mickschl"," 5.3"
"99",507,19728,99,"Breck Dickey"," 5.3"
"100",30134,1455,101,"Crystal Amaral"," 5.2"
"101",537,44034,101,"Raygan Larson"," 5.2"
