"","team_id","player_id","rank","player","sb"
"1",1004,21813,1,"Jenna Wildeman",56
"2",792,13090,2,"Macy Mccall",46
"3",2707,9102,3,"Kloe Hilbrenner",45
"4",116,15454,4,"Kara Paradowski",40
"5",651,2435,5,"Anamarie Bruni",38
"6",694,13873,6,"Kiki Milloy",37
"7",671,2445,6,"Ciara Bryan",37
"8",96,10115,8,"Kaitlyn Jennings",35
"9",664,2334,8,"Destini Brown",35
"10",490,17628,10,"Sam Russ",32
"11",742,2359,11,"Kelsey Brown",31
"12",732,4989,11,"Haley Denning",31
"13",97,4928,11,"Megan Delgadillo",31
"14",28755,17521,11,"Johneisha Rowe",31
"15",302,21494,15,"Kayla Wedl",30
"16",509,11910,15,"Rachel Lewis",30
"17",655,12904,15,"Aeriyl Mass",30
"18",519,5901,15,"Allie Englant",30
"19",655,17072,15,"Lindsey Rizzo",30
"20",189,10275,20,"Macy Johnson",29
"21",655,7626,20,"Cameron Goodman",29
"22",671,10624,20,"Jenna Kean",29
"23",363,1131,20,"Mason Basdikis",29
"24",490,17069,24,"Angie Rizzi",28
"25",236,16024,24,"Brianna Pinto",28
"26",283,8250,24,"Kristin Hallam",28
"27",1104,14793,24,"Gianna Nicoletti",28
"28",402,15806,24,"Toni Perrin",28
"29",659,20903,29,"Maddy Vermejan",27
"30",365,518,29,"Aliyah Andrews",27
"31",678,17641,29,"Riley Russell",27
"32",545,19914,29,"Ec. Taylor",27
"33",317,14597,33,"Madison Naujokas",26
"34",513,3612,33,"Emma Clark",26
"35",485,8303,33,"Jazzmaine Hammond",26
"36",1004,8533,33,"Tremere Harris",26
"37",314,9599,33,"Samiyyah Huckabee",26
"38",8,12438,38,"Alexis Mack",25
"39",71,11344,38,"Greta L'esperance",25
"40",8,2338,40,"Eliisa Brown",24
"41",334,11173,41,"Kayla Kowalik",23
"42",147,3632,41,"Mckenzie Clark",23
"43",306,10089,41,"Gabbi Jenkins",23
"44",201,11904,41,"Morgan Lewis",23
"45",466,18352,41,"Chelie Senini",23
"46",7,14522,41,"Madison Myers",23
"47",97,16757,41,"Ross Remington",23
"48",466,13068,48,"Sadaria Mcalister",22
"49",402,13182,48,"Cori Mccrary",22
"50",26172,14929,48,"Tiler Noyola",22
"51",283,12630,48,"Chelsea Manto",22
"52",444,10907,48,"Kirya Kingery",22
"53",651,10179,48,"Alexis Johns",22
"54",529,4383,54,"Haley Cruse",21
"55",115,2451,54,"Bri Bryant",21
"56",756,1164,54,"Sis Bates",21
"57",695,6825,54,"Kaci Fuller",21
"58",26172,5756,54,"Pal Egan",21
"59",402,16204,54,"Jil Poullard",21
"60",454,19581,54,"Jensen Striegel",21
"61",363,12829,54,"Destiny Martinez",21
"62",513,19747,62,"Abby Sweet",20
"63",522,3816,62,"Jayda Coleman",20
"64",115,5898,62,"Destini England",20
"65",193,10612,62,"Jameson Kavel",20
"66",406,10342,62,"Allie Jones",20
"67",10411,16286,62,"Sarah Price",20
"68",772,21489,62,"Tj Webster",20
"69",670,5644,62,"Hannah Earls",20
"70",7,5018,62,"Kindall Deramus",20
"71",692,6422,62,"Mackenzie Fitzgerald",20
"72",148,6692,62,"Kiera Frascone",20
"73",414,19148,73,"Karli Spaid",19
"74",600,17681,73,"Mekenzie Saban",19
"75",352,1006,73,"Carley Barjaktarovich",19
"76",86,19361,73,"Rachel Steffan",19
"77",550,2437,73,"Marissa Bruno",19
"78",355,2910,73,"Kara Canetto",19
"79",649,4638,73,"Peyton Daugherty",19
"80",371,5666,73,"Madison Ebeling",19
"81",553,7795,73,"Brianna Grays",19
"82",678,9924,73,"Elizabeth Jackson",19
"83",454,2136,73,"Logan Braundmeier",19
"84",234,6438,73,"Devyn Flaherty",19
"85",796,13744,73,"Ally Miklesh",19
"86",660,665,73,"Micah Arps",19
"87",631,20452,87,"Ashley Trierweiler",18
"88",697,9024,87,"Makinzy Herzog",18
"89",655,7805,87,"Audrey Greely",18
"90",563,6408,87,"Sydney Fisher",18
"91",47,12037,87,"Kayla Lissy",18
"92",51,7329,87,"Lou Gilbert",18
"93",164,12656,87,"Briana Marcelino",18
"94",606,4210,87,"Kirstin Cox",18
"95",311,15056,87,"Milaysia Ochoa",18
"96",458,7791,87,"Spenser Gray",18
"97",391,4543,87,"Maddie Daigneau",18
"98",2711,13302,87,"Kayla Mcgory",18
"99",700,2664,87,"Heaven Burton",18
"100",28600,20921,87,"Amy Vetula",18
"101",234,12894,87,"Elizabeth Mason",18
"102",651,15991,87,"Megan Pierro",18
"103",465,20609,87,"Lauren Tycksen",18
"104",655,1805,87,"Kelci Bodin",18
"105",254,18391,87,"Baylee Sexton",18
"106",518,4106,87,"Tegan Cortelletti",18
"107",164,10001,87,"Aziah James",18
"108",147,18424,87,"Carlee Shannon",18
