"","team_id","player_id","rank","player","sb"
"1",745,28941,1,"Jessica Goldyn",61
"2",18,46978,2,"Ashley Lugo",52
"3",1400,39700,3,"Kelly Jurden",41
"4",122,53004,4,"Sarah Miller",39
"5",452,33760,5,"Brooklyn Hellman",37
"6",1179,83924,6,"Kelsey Wilkinson",36
"7",745,28620,7,"Madison Glaubke",35
"8",938,64430,8,"Sarah Reinert",32
"9",60,23797,9,"Allie Fauth",31
"10",12973,82919,9,"Alyssa Wenger",31
"11",271,34025,11,"Brittanie Henry",28
"12",1179,2074,11,"Kamryn Apling",28
"13",8567,78995,11,"Alehia Tucker",28
"14",2751,49195,14,"Nicole Martinez",27
"15",30084,39072,14,"Sarah Johnson",27
"16",452,33485,16,"Grace Heath",26
"17",807,76061,16,"Brooke Swain",26
"18",1062,18882,16,"Mariah Delgado",26
"19",225,31859,19,"Keri Hamlett",25
"20",745,66631,19,"Ariana Rolle",25
"21",750,37522,19,"Sydney Illg",25
"22",122,14129,22,"Arisa Cleaveland",24
"23",622,47412,22,"Abby Mace",24
"24",804,42529,22,"Kaela Kraemer",24
"25",21852,8675,22,"Kayla Briles",24
"26",75,61357,26,"Avery Pinder",23
"27",351,40140,26,"Jen Kaufman",23
"28",1036,22814,26,"Sydney Erdmann",23
"29",20220,68067,26,"Grace Salaja",23
"30",491,84702,30,"Logan Winstead",22
"31",122,38053,31,"Kela Jagoda",21
"32",125,16179,31,"Mackenzie Cox",21
"33",150,36125,31,"Kelsey Hora",21
"34",538,39384,31,"Maria Jones",21
"35",581,67749,31,"Marissa Russo",21
"36",1454,46739,31,"Kaylie Lowery",21
"37",84,31188,37,"Carlee Guyett",20
"38",121,73941,37,"Bella Splitter",20
"39",139,62673,37,"Sarah Proctor",20
"40",192,6048,37,"Kylee Biedermann",20
"41",492,18766,37,"Katie Del re",20
"42",684,55279,37,"Caitlin Murphy",20
"43",785,47075,37,"Mia Lund",20
"44",1179,59695,37,"Baily Paul",20
"45",1400,63350,37,"Chassety Raines",20
"46",42,45307,46,"Brianna Lewis",19
"47",114,6042,46,"Hannah Biddlecom",19
"48",125,59586,46,"Kaylea Patridge",19
"49",266,54936,46,"Madelyn Mueller",19
"50",455,49826,46,"Shaena Mayer",19
"51",595,73803,46,"Gabby Spencer",19
"52",681,55457,46,"Meg Murzello",19
"53",777,15623,46,"Lindsay Cordopatri",19
"54",815,52419,46,"Elle Meyer",19
"55",973,77712,46,"Aleeya Thornton",19
"56",24400,36020,46,"Megan Hooper",19
"57",177,51850,57,"Jade Mejia wick",18
"58",177,62951,57,"Abby Pyburn",18
"59",192,49063,57,"Alyanna Martinez",18
"60",313,18917,57,"Allison Dell'orto",18
"61",396,18544,57,"Courtney Deck",18
"62",426,60567,57,"Molli Perry",18
"63",581,63970,57,"Sammi Re",18
"64",755,29624,57,"Katie Gould",18
"65",320,8517,65,"Gracie Bressoud",17
"66",491,53947,65,"Nichole Mooney",17
"67",793,22855,65,"Sadie Erickson",17
"68",804,42531,65,"Tayler Kraemer",17
"69",806,25915,65,"Elise Freeland",17
"70",1062,47597,65,"Tristen Maddox",17
"71",1315,11875,65,"Gabby Carpenter",17
"72",23260,60024,65,"Jennifer Peffley",17
"73",557,18699,73,"Hana Deguzman",16
"74",618,1601,73,"Nicole Anders",16
"75",1130,74535,73,"Brooke Stefankiewicz",16
"76",1164,56045,73,"Hannah Nelson",16
"77",1340,18650,73,"Jenna Defina",16
"78",8746,51774,73,"Maddie Mefford",16
"79",21830,37747,73,"Kaitlin Isley",16
"80",26,69023,80,"Shay Savoy",15
"81",46,49686,80,"Emily Mau",15
"82",84,49358,80,"Michaela Mason",15
"83",150,6626,80,"Natalie Blank",15
"84",336,42786,80,"Kiersten Krouse",15
"85",578,34090,80,"Rebecca Hensley",15
"86",615,18599,80,"Tarah Decroock",15
"87",679,31722,80,"Meg Halloran",15
"88",1066,24592,80,"Hanna Fisher",15
"89",1179,50544,80,"Chloe Mcdaniel",15
"90",12973,67135,80,"Katey Roth",15
"91",28749,25852,80,"Abby Frazier",15
"92",30190,37234,80,"Maddie Hurst",15
"93",21,30455,93,"Taylor Griffith",14
"94",60,18480,93,"Lexi Debace",14
"95",126,76525,93,"Sara Tallman",14
"96",161,5650,93,"Riley Bergstrom",14
"97",177,54001,93,"Goose Moore",14
"98",200,79333,93,"Alexis Tyrrell",14
"99",278,8131,93,"Kat Brady",14
"100",286,5370,93,"Peyton Benjamin",14
"101",424,6551,93,"Rylee Blake",14
"102",538,78382,93,"Marissa Torretti",14
"103",582,10990,93,"Jocelyn Callahan",14
"104",793,49261,93,"Megan Maruna",14
"105",1062,28245,93,"Nikki Gil",14
"106",1062,27502,93,"Regina Garza",14
"107",1400,48902,93,"Casey Martin",14
"108",1454,19933,93,"Julia Dillon",14
"109",16142,10498,93,"Amanda Butera",14
"110",21852,23573,93,"Jordan Fangman",14
"111",24400,31717,93,"Ashley Hallmark",14
"112",30031,75151,93,"Shelby Stoll",14
