"","team_id","player_id","rank","player","so"
"1",383,81883,1,"Mackenzie Ward",315
"2",1072,36324,2,"Hannah Houge",237
"3",30137,10626,3,"Kelsey Byers",236
"4",30180,54148,4,"Andrea Morales",232
"5",593,60568,5,"Morgan Perry",221
"6",734,65012,5,"Samantha Richards",221
"7",790,41681,7,"Jordyn Kleman",213
"8",1328,75270,8,"Lexie Storrer",207
"9",159,15577,9,"Hannah rose Corbin",204
"10",262,4755,10,"Hannah Beatus",201
"11",30052,72880,11,"Kylee Smith",196
"12",74,9932,12,"Katie Burawski",193
"13",1266,1737,13,"Meghan Anderson",190
"14",333,33928,14,"Evyn Hendrickson",182
"15",3,55042,15,"Ally Muller",178
"16",1274,7358,16,"Sidney Booth",176
"17",309,72866,17,"Kenzee Smith",173
"18",1348,18921,18,"Carissa Della vecchia",170
"19",309,82160,18,"Hallie Waters",170
"20",30220,2756,20,"Paige Austin",169
"21",1438,1498,21,"Makenzie Amend",168
"22",1199,283,22,"Marissa Adame",161
"23",767,43368,23,"Kyra Lair",160
"24",1448,40055,24,"Anna Kasner",158
"25",30221,54964,25,"Ellie Muilenburg",157
"26",1176,26198,25,"Emma Frost",157
"27",30090,15813,27,"Erika Cortez",156
"28",30179,16337,27,"Kali Crandall",156
"29",790,59768,27,"Liz Pautz",156
"30",9004,28325,30,"Mikayla Gilgert",153
"31",30119,46257,31,"Sydney Long",150
"32",280,82620,32,"Dana Weidinger",148
"33",728,51049,33,"Abby Mckay",147
"34",9004,25137,34,"Samantha Fohrman",145
"35",1371,81709,35,"Amberlyn Walsworth",143
"36",1438,59558,36,"Annie Paterson",142
"37",510,25751,36,"Shayna Frank",142
"38",395,11000,38,"Alyssa Callans",139
"39",41,52573,38,"Ashley Mickschl",139
"40",354,17836,40,"Katie David",138
"41",41,22401,41,"Amber Elliott",135
"42",216,19313,41,"Cameron Derr",135
"43",30202,39339,43,"Kayleigh Jones",134
"44",427,20158,44,"Lauren Dixon",133
"45",12830,68811,45,"Emily Sappington",130
"46",216,8338,46,"Alex Braun",129
"47",2746,31891,46,"Grace Hammer",129
"48",9011,56101,46,"Michaelanne Nelson",129
"49",1013,4476,49,"Danielle Bauer",128
"50",561,14762,49,"Mac kenzie Collier",128
"51",243,45071,49,"Shawna Leonard",128
"52",130,60639,52,"Paige Petefish",127
"53",1438,5465,53,"Riley Bennington",126
"54",591,19238,54,"Emily Depew",125
"55",15646,39420,54,"Rilee Jones",125
"56",1266,17267,56,"Elyse Cuttic",124
"57",11740,76158,56,"Kelsey Sweatt",124
"58",1079,19062,56,"Megan Demler",124
"59",30152,73686,59,"Brooklyn Sparkman",123
"60",9081,39768,59,"Kali Kaestner",123
"61",1116,76595,61,"Lily Tanski",122
"62",30125,79734,61,"Trinity Valentine",122
"63",437,30157,63,"Courtney Greene",120
"64",1170,63375,63,"Lauren Rakes",120
"65",27854,37010,65,"Katie Humhej",119
"66",11416,278,65,"Paige Adair",119
"67",30138,62976,67,"Ellie Quaethem",117
"68",9223,30389,67,"Jaelin Griffin",117
"69",429,68481,69,"Avery Sanders",116
"70",30138,26637,69,"Miranda Gajewski",116
"71",30128,79846,71,"Kaitlyn Van der zwaag",115
"72",197,63676,72,"Marah Range",114
"73",30202,85993,73,"Aspen Younce",113
"74",12810,86041,74,"Gail Young",111
"75",307,39302,74,"Hope Jones",111
"76",246,19034,74,"Kennedy Dematteis",111
"77",241,86423,77,"Cyrena Zemaitis",110
"78",1083,44498,78,"Brianna Leavell",106
"79",413,50805,78,"Darby Mcghee",106
"80",30028,25483,78,"Payton Foster",106
"81",65,83789,81,"Abby Wild",103
"82",30128,16491,81,"Hanna Cress",103
"83",13028,21284,81,"Harlie Duncan",103
"84",174,23231,81,"Jenna Evans",103
"85",1376,76888,85,"Victoria Taylor",102
"86",30028,34853,86,"Erin Hill",101
"87",39,77889,86,"Mary Tillman",101
"88",49,4025,88,"Maci Barnhart",100
"89",8736,16946,88,"Megan Cull",100
"90",1439,55306,90,"Kasey Murphy",99
"91",643,1702,90,"Kelsi Anderson",99
"92",9013,63252,90,"Sydney Rader",99
"93",984,26845,90,"Taylor Galyean",99
"94",470,24687,94,"Ava Fitzmaurice",98
"95",1174,83358,94,"Haley White",98
"96",2814,28496,96,"Jaycee Ginter",97
"97",1000,65375,97,"Lacie Rinus",96
"98",30063,18930,97,"Lauren Dellett",96
"99",1238,51351,99,"Mychael Mcmilan",95
"100",30153,54489,100,"Gabby Morris",94
"101",2814,31877,100,"Raegen Hamm",94
