"","team_id","player_id","rank","player","ops"
"1",522,1274,1,"Jocelyn Alo","1.675"
"2",504,9888,2,"Sammey Bunch","1.581"
"3",191,67619,3,"Linda Rush","1.549"
"4",522,38506,4,"Tiare Jennings","1.517"
"5",697,44651,5,"Haley Lee","1.491"
"6",414,17017,6,"Allie Cummins","1.468"
"7",311,84206,7,"Sami Williams","1.423"
"8",249,15042,8,"Jenna Cone","1.403"
"9",31,10281,9,"Braxton Burnside","1.399"
"10",590,29130,10,"Alyssa Gonzalez","1.389"
"11",522,32156,11,"Kinzie Hansen","1.388"
"12",709,19144,11,"Dayna Denner","1.388"
"13",28,31317,13,"Maddi Hackbarth","1.383"
"14",29,54997,14,"Dejah Mulipola","1.381"
"15",8,33829,15,"Bailey Hemphill","1.359"
"16",414,73647,16,"Karli Spaid","1.352"
"17",388,32481,17,"Aly Harrell","1.345"
"18",334,42482,18,"Kayla Kowalik","1.336"
"19",667,71191,19,"Kalena Shepherd","1.333"
"20",77,86364,20,"Violet Zavodnik","1.331"
"21",219,29620,21,"Eryn Gould","1.328"
"22",97,83543,22,"Kelsie Whitmore","1.314"
"23",302,82564,23,"Kayla Wedl","1.311"
"24",147,10803,24,"Valerie Cagle","1.310"
"25",649,11991,25,"Jocelyn Carrillo","1.303"
"26",756,41743,26,"Baylee Klingler","1.299"
"27",368,12345,27,"Courtney Cashman","1.296"
"28",522,20487,28,"Mackenzie Donihoo","1.289"
"29",609,42481,28,"Gabbie Kowalik","1.289"
"30",299,45058,30,"Mack Leonard","1.288"
"31",255,2852,31,"Patricia Awald","1.281"
"32",472,23371,32,"Matalasi Faapito","1.275"
"33",191,19974,33,"Kristi Dimeo","1.273"
"34",317,29447,34,"Kate Gordon","1.271"
"35",77,38544,35,"Rylee Jensen","1.259"
"36",676,29645,36,"Shaylon Govan","1.256"
"37",86,610,37,"Anna Aguon","1.255"
"38",739,63848,37,"Paige Rauch","1.255"
"39",503,40442,39,"Katie Keller","1.254"
"40",199,69206,40,"Madison Schaefer","1.249"
"41",513,76190,41,"Abby Sweet","1.246"
"42",257,24420,42,"Lacey Fincher","1.245"
"43",310,13407,43,"Jessica Chilcott","1.244"
"44",235,21921,44,"Charla Echols","1.240"
"45",458,80055,45,"Bailey Vannoy","1.235"
"46",522,14651,45,"Jayda Coleman","1.235"
"47",463,22146,47,"Tristen Edwards","1.234"
"48",355,6296,48,"Amber Bishop","1.233"
"49",521,23849,49,"Alysen Febrey","1.229"
"50",99,8971,50,"Suzy Brookshire","1.227"
"51",328,85655,51,"Morgyn Wynne","1.223"
"52",180,24974,52,"Karolina Flores","1.221"
"53",528,31934,52,"Frankie Hammoude","1.221"
"54",782,53101,52,"Lauren Mills","1.221"
"55",559,4890,55,"Rachel Becker","1.219"
"56",782,34428,56,"Neleigh Herring","1.214"
"57",514,39380,57,"Madison Jones","1.213"
"58",459,84314,58,"Kayleigh Willis","1.212"
"59",521,10396,59,"Hayley Busby","1.211"
"60",430,44861,60,"Ulufa Leilua","1.210"
"61",490,23712,61,"Miranda Farricker","1.209"
"62",603,65624,62,"Marissa Rizzi","1.207"
"63",352,13361,63,"Jaelynn Chesson","1.206"
"64",769,37053,63,"Bailey Huneycutt","1.206"
"65",772,12165,65,"Paige Carter","1.205"
"66",97,4806,66,"Hannah Becerra","1.200"
"67",522,47310,66,"Grace Lyons","1.200"
"68",9,25877,68,"Sierra Frazier","1.199"
"69",441,50915,69,"Maygen Mcgrath","1.197"
"70",606,64,70,"Caela Abadie","1.196"
"71",670,79965,70,"Sara Vanderford","1.196"
"72",317,39642,72,"Sara Jubas","1.195"
"73",490,65622,73,"Angie Rizzi","1.193"
"74",667,9083,74,"Brooke Brown","1.192"
"75",180,28588,75,"Brooke Glanden","1.189"
"76",428,19128,76,"Natalie Denhartog","1.188"
"77",649,31746,77,"Cylie Halvorson","1.187"
"78",782,3912,78,"Addison Barnard","1.185"
"79",110,27172,79,"Rachel Garcia","1.181"
"80",102,18269,80,"Lewa Day","1.177"
"81",367,66065,80,"Taylor Roby","1.177"
"82",175,22203,82,"Abby Ehrenborg","1.171"
"83",704,51999,83,"Idalis Mendez","1.168"
"84",518,31320,84,"Sam Hackenbracht","1.164"
"85",522,51990,84,"Nicole Mendes","1.164"
"86",600,67919,86,"Mekenzie Saban","1.163"
"87",648,6967,87,"Mackenzie Boesel","1.162"
"88",667,83369,87,"Josey White","1.162"
"89",1068,64571,89,"Ally Repko","1.160"
"90",648,47792,90,"Kenzi Maguire","1.157"
"91",473,36407,91,"Andrea Howard","1.155"
"92",96,49674,92,"Keahilele Mattson","1.153"
"93",459,9223,93,"Maycin Brown","1.151"
"94",716,36190,94,"Kelly Horne","1.145"
"95",29,58891,95,"Sharlize Palacios","1.144"
"96",388,36744,95,"Sierra Huerta","1.144"
"97",371,37778,97,"Allyson Ivey","1.143"
"98",620,38010,97,"Coryn Jacobson","1.143"
"99",739,39203,97,"Ally Jones","1.143"
"100",683,63333,100,"Melissa Rahrich","1.141"
