"","team_id","player_id","rank","player","so"
"1",8,25535,1,"Montana Fouts",338
"2",756,61582,2,"Gabbie Plain",337
"3",651,15787,3,"Georgina Corrick",333
"4",742,66090,4,"Keely Rochard",327
"5",694,66480,5,"Ashley Rogers",296
"6",71,29606,6,"Payton Gottshall",282
"7",676,83757,7,"Kassidy Wilbur",274
"8",414,80709,8,"Courtney Vierstra",271
"9",418,75242,9,"Alex Storako",270
"10",529,85739,10,"Brooke Yanez",267
"11",147,10803,10,"Valerie Cagle",267
"12",716,38969,12,"Leanna Johnson",260
"13",96,20333,13,"Hailey Dolcini",259
"14",646,43227,14,"Olivia Lackie",250
"15",391,15550,15,"Courtney Coppersmith",249
"16",299,18275,16,"Morgan Day",247
"17",683,6941,17,"Dawn Bodrug",245
"18",497,78557,18,"Hope Trautwein",235
"19",459,70138,19,"Morgan Scott",210
"20",659,32419,19,"Sarah Harness",210
"21",331,44507,21,"Jessica Lebeau",207
"22",528,49940,22,"Mariah Mazon",204
"23",817,9768,23,"Elle Buffenbarger",203
"24",249,43751,24,"Sierra Lange",201
"25",418,4759,25,"Meghan Beaubien",200
"26",219,80598,26,"Izzy Vetter",199
"27",193,74097,26,"Peyton St george",199
"28",31,31369,28,"Mary Haff",198
"29",257,2795,29,"Mary wilson Avant",196
"30",654,66812,29,"Rachel Rook",196
"31",600,80571,31,"Grace Vesco",193
"32",2707,36390,31,"Mia Hoveland",193
"33",509,84048,33,"Danielle Williams",191
"34",317,980,34,"Odicci Alexander",189
"35",739,63848,34,"Paige Rauch",189
"36",671,22508,34,"Summer Ellyson",189
"37",363,3053,34,"Sydney Backstrom",189
"38",709,37082,38,"Erin Hunt",187
"39",649,41879,39,"Tori Kniesche",186
"40",441,190,39,"Tristin Achenbach",186
"41",792,82261,41,"Madyson Watson",184
"42",504,58735,42,"Kailyn Packard",180
"43",110,23592,42,"Megan Faraimo",180
"44",316,6171,44,"Alyssa Bilodeau",178
"45",310,86379,45,"Kara Zazzaro",176
"46",77,53534,46,"Autumn Moffat-korth",175
"47",306,29313,47,"Emily Goodin",173
"48",769,22377,47,"Jayme Ellers",173
"49",199,44517,49,"Alyssa Leblanc",172
"50",670,55071,50,"Jessica Mullins",170
"51",108,9170,51,"Kenedi Brown",169
"52",37,46724,52,"Shelby Lowe",168
"53",464,52429,53,"Kamryn Meyer",166
"54",371,67457,53,"Sydney Ruggles",166
"55",1157,5441,55,"Melanie Bennett",165
"56",110,27172,56,"Rachel Garcia",163
"57",301,71664,57,"Sydney Sickels",162
"58",68,21042,58,"Ali Dubois",159
"59",671,43443,58,"Kandra Lamb",159
"60",454,38109,60,"Hannah James",158
"61",620,1783,60,"Kierstin Anderson-glass",158
"62",370,80935,60,"Marina Vitalich",158
"63",128,83314,63,"Alea White",156
"64",674,80292,64,"Alana Vawter",155
"65",236,52852,64,"Devon Miller",155
"66",521,21882,66,"Carrie Eberle",153
"67",30135,80900,66,"Kerisa Viramontes",153
"68",430,84296,68,"Annie Willis",151
"69",51,66196,68,"Gia Rodoni",151
"70",655,86704,70,"Heather Zumo",148
"71",334,37004,71,"Autumn Humes",147
"72",355,41437,72,"Emily Kirby",145
"73",189,77932,73,"Nicole Timmons",144
"74",428,24549,74,"Amber Fiser",142
"75",522,39629,74,"Giselle Juarez",142
"76",317,37021,76,"Alissa Humphrey",140
"77",234,2404,76,"Caylan Arnold",140
"78",1004,38902,76,"Jordan Johnson",140
"79",771,11702,79,"Abby Carlin",139
"80",199,58521,79,"Emily Otto",139
"81",128,48145,79,"Gianna Mancha",139
"82",315,66375,82,"Nicole Rodriguez",138
"83",782,43736,83,"Bailey Lange",137
"84",521,49765,83,"Kelly Maxwell",137
"85",10411,9216,85,"Mallie Brown",136
"86",164,41403,86,"Payton Kinney",135
"87",688,66715,87,"Alexa Romero",132
"88",522,68035,87,"Shannon Saile",132
"89",465,8515,89,"Jenny Bressler",131
"90",8,41088,89,"Lexi Kilfoyl",131
"91",433,19788,89,"Savannah Diederich",131
"92",97,26211,92,"Sophie Frost",130
"93",414,62369,93,"Brianna Pratt",129
"94",626,3500,93,"Maggie Balint",129
"95",766,29491,93,"Morgan Goree",129
"96",518,72630,96,"Allison Smith",128
"97",457,61164,96,"Brittany Pickett",128
"98",430,84061,96,"Emily Williams",128
"99",700,22053,96,"Erin Edmoundson",128
"100",87,65136,100,"Karli Ricketts",126
