"","team_id","player_id","rank","player","era"
"1",391,4056,1,"Courtney Coppersmith",0.927
"2",96,5263,2,"Hailey Dolcini",0.969
"3",651,4102,3,"Georgina Corrick",0.981
"4",600,20912,4,"Grace Vesco",1.016
"5",68,5458,5,"Ali Dubois",1.054
"6",418,19528,6,"Alex Storako",1.055
"7",676,21800,7,"Kassidy Wilbur",1.078
"8",110,6159,8,"Megan Faraimo",1.119
"9",147,2761,9,"Valerie Cagle",1.163
"10",317,277,10,"Odicci Alexander",1.186
"11",742,17222,11,"Keely Rochard",1.239
"12",193,21240,12,"Shelby Walters",1.28
"13",418,1253,13,"Meghan Beaubien",1.283
"14",110,7044,14,"Rachel Garcia",1.285
"15",234,17837,15,"Kathryn Sandercock",1.305
"16",694,17326,16,"Ashley Rogers",1.321
"17",695,7976,17,"Alexis Groet",1.362
"18",1004,1260,18,"Kayla Beaver",1.365
"19",316,1591,19,"Alyssa Bilodeau",1.387
"20",521,5668,20,"Carrie Eberle",1.41
"21",756,16064,21,"Gabbie Plain",1.445
"22",497,20413,22,"Hope Trautwein",1.458
"23",37,12259,23,"Shelby Lowe",1.484
"24",674,20844,24,"Alana Vawter",1.54
"25",31,8180,25,"Mary Haff",1.553
"26",306,7621,26,"Emily Goodin",1.556
"27",8,6627,27,"Montana Fouts",1.561
"28",649,11034,28,"Tori Kniesche",1.567
"29",670,10894,29,"Meagan King",1.578
"30",235,9099,30,"Elizabeth Hightower",1.609
"31",8,10837,31,"Lexi Kilfoyl",1.615
"32",439,9879,32,"Alyssa Irons",1.623
"33",299,4796,33,"Morgan Day",1.632
"34",504,15353,34,"Kailyn Packard",1.653
"35",716,10272,35,"Leanna Johnson",1.663
"36",683,1808,36,"Dawn Bodrug",1.671
"37",600,12739,37,"Rachel Marsden",1.682
"38",521,13013,38,"Kelly Maxwell",1.693
"39",670,14399,39,"Jessica Mullins",1.707
"40",128,21677,40,"Alea White",1.73
"41",235,12313,41,"Natalie Lugo",1.74
"42",428,15669,42,"Autumn Pease",1.75
"43",29,4980,43,"Alyssa Denham",1.758
"44",414,20950,44,"Courtney Vierstra",1.766
"45",649,7412,45,"Grace Glanzer",1.781
"46",249,11498,46,"Sierra Lange",1.784
"47",659,8454,47,"Sarah Harness",1.786
"48",234,656,48,"Caylan Arnold",1.791
"49",285,14667,49,"Kelly Nelson",1.838
"50",71,7697,50,"Payton Gottshall",1.874
"51",97,6792,51,"Sophie Frost",1.909
"52",361,22225,52,"Tallie Woodson",1.915
"53",175,2537,53,"Addy Bullis",1.919
"54",355,10930,54,"Emily Kirby",1.923
"55",302,8358,55,"Marley Hanlon",1.927
"56",497,21179,56,"Georgia Wall",1.934
"57",416,13786,57,"Ashley Miller",1.938
"58",514,2877,58,"Sydney Campbell",1.944
"59",28755,11656,59,"Sarah Lawton",1.95
"60",1157,1412,60,"Melanie Bennett",1.972
"61",671,11422,61,"Kandra Lamb",1.993
"62",312,5323,62,"Allison Doocy",2.003
"63",365,10846,63,"Ali Kilponen",2.005
"64",2711,617,64,"Halle Arends",2.012
"65",365,19682,65,"Shelbi Sunseri",2.045
"66",29,1982,66,"Hanah Bowen",2.059
"67",1004,10246,67,"Jordan Johnson",2.109
"68",529,22356,68,"Brooke Yanez",2.123
"69",739,16596,69,"Paige Rauch",2.124
"70",402,19882,70,"Whitney Tate",2.128
"71",428,6394,71,"Amber Fiser",2.129
"72",626,913,72,"Maggie Balint",2.148
"73",457,15963,73,"Brittany Pickett",2.152
"74",459,18249,74,"Morgan Scott",2.184
"75",817,12350,75,"Maddi Lusk",2.202
"76",454,10003,76,"Hannah James",2.206
"77",334,9705,77,"Autumn Humes",2.208
"78",509,21878,78,"Danielle Williams",2.211
"79",115,16900,78,"Megan Richards",2.211
"80",202,15882,80,"Tori Peterson",2.223
"81",402,5732,81,"Jenna Edwards",2.224
"82",817,2520,82,"Elle Buffenbarger",2.23
"83",796,18199,83,"Maddie Schwartz",2.234
"84",646,11370,84,"Olivia Lackie",2.249
"85",198,18096,85,"Kelly Schmidt",2.269
"86",655,22590,86,"Heather Zumo",2.27
"87",370,21027,87,"Marina Vitalich",2.273
"88",671,5851,88,"Summer Ellyson",2.289
"89",528,13059,89,"Mariah Mazon",2.299
"90",99,21699,90,"Kellie White",2.315
"91",522,10492,91,"Giselle Juarez",2.32
"92",301,18599,92,"Sydney Sickels",2.323
"93",249,21474,93,"Faith Weber",2.326
"94",381,21925,94,"Nicole Williams",2.333
"95",654,17414,95,"Rachel Rook",2.362
"96",772,14956,96,"Shelby Nunn",2.386
"97",465,2181,97,"Jenny Bressler",2.394
"98",513,20222,98,"Payton Tidd",2.398
"99",683,16457,99,"Melissa Rahrich",2.408
"100",9,22204,100,"Amy Woodham",2.41
