"","team_id","player_id","rank","player","sb"
"1",1004,83800,1,"Jenna Wildeman",56
"2",792,50088,2,"Macy Mccall",46
"3",2707,34787,3,"Kloe Hilbrenner",45
"4",116,59143,4,"Kara Paradowski",40
"5",651,9421,5,"Anamarie Bruni",38
"6",671,9473,6,"Ciara Bryan",37
"7",694,53071,6,"Kiki Milloy",37
"8",96,38488,8,"Kaitlyn Jennings",35
"9",664,9103,8,"Destini Brown",35
"10",490,67654,10,"Sam Russ",32
"11",97,18865,11,"Megan Delgadillo",31
"12",732,19154,11,"Haley Denning",31
"13",742,9166,11,"Kelsey Brown",31
"14",28755,67244,11,"Johneisha Rowe",31
"15",302,82564,15,"Kayla Wedl",30
"16",509,45395,15,"Rachel Lewis",30
"17",519,22683,15,"Allie Englant",30
"18",655,65634,15,"Lindsey Rizzo",30
"19",655,49366,15,"Aeriyl Mass",30
"20",189,38986,20,"Macy Johnson",29
"21",363,4301,20,"Mason Basdikis",29
"22",655,29328,20,"Cameron Goodman",29
"23",661,4942,20,"Mackenzie Bedrick",29
"24",671,40226,20,"Jenna Kean",29
"25",236,61425,25,"Brianna Pinto",28
"26",283,31680,25,"Kristin Hallam",28
"27",402,60515,25,"Toni Perrin",28
"28",490,65622,25,"Angie Rizzi",28
"29",1104,56530,25,"Gianna Nicoletti",28
"30",199,69206,30,"Madison Schaefer",27
"31",365,1832,30,"Aliyah Andrews",27
"32",545,76787,30,"Ec. Taylor",27
"33",659,80524,30,"Maddy Vermejan",27
"34",678,67714,30,"Riley Russell",27
"35",314,36651,35,"Samiyyah Huckabee",26
"36",317,55805,35,"Madison Naujokas",26
"37",485,31916,35,"Jazzmaine Hammond",26
"38",513,13935,35,"Emma Clark",26
"39",1004,32655,35,"Tremere Harris",26
"40",8,47483,40,"Alexis Mack",25
"41",71,43136,40,"Greta L'esperance",25
"42",8,9111,42,"Eliisa Brown",24
"43",7,55555,43,"Madison Myers",23
"44",97,64489,43,"Ross Remington",23
"45",147,13994,43,"Mckenzie Clark",23
"46",201,45382,43,"Morgan Lewis",23
"47",306,38420,43,"Gabbi Jenkins",23
"48",334,42482,43,"Kayla Kowalik",23
"49",466,70521,43,"Chelie Senini",23
"50",283,48336,50,"Chelsea Manto",22
"51",402,50450,50,"Cori Mccrary",22
"52",444,41363,50,"Kirya Kingery",22
"53",466,49986,50,"Sadaria Mcalister",22
"54",651,38726,50,"Alexis Johns",22
"55",26172,57094,50,"Tiler Noyola",22
"56",115,9491,56,"Bri Bryant",21
"57",363,49104,56,"Destiny Martinez",21
"58",402,62190,56,"Jil Poullard",21
"59",454,75487,56,"Jensen Striegel",21
"60",529,16825,56,"Haley Cruse",21
"61",695,26354,56,"Kaci Fuller",21
"62",756,4411,56,"Sis Bates",21
"63",26172,22163,56,"Pal Egan",21
"64",7,19272,64,"Kindall Deramus",20
"65",115,22678,64,"Destini England",20
"66",148,25824,64,"Kiera Frascone",20
"67",193,40168,64,"Jameson Kavel",20
"68",406,39201,64,"Allie Jones",20
"69",513,76190,64,"Abby Sweet",20
"70",522,14651,64,"Jayda Coleman",20
"71",670,21784,64,"Hannah Earls",20
"72",692,24671,64,"Mackenzie Fitzgerald",20
"73",772,82551,64,"Tj Webster",20
"74",10411,62540,64,"Sarah Price",20
"75",86,74539,75,"Rachel Steffan",19
"76",234,24734,75,"Devyn Flaherty",19
"77",352,3848,75,"Carley Barjaktarovich",19
"78",355,11351,75,"Kara Canetto",19
"79",371,21877,75,"Madison Ebeling",19
"80",414,73647,75,"Karli Spaid",19
"81",454,8353,75,"Logan Braundmeier",19
"82",550,9444,75,"Marissa Bruno",19
"83",553,30017,75,"Brianna Grays",19
"84",600,67919,75,"Mekenzie Saban",19
"85",649,17794,75,"Peyton Daugherty",19
"86",660,2438,75,"Micah Arps",19
"87",678,37850,75,"Elizabeth Jackson",19
"88",796,52657,75,"Ally Miklesh",19
"89",47,45825,89,"Kayla Lissy",18
"90",51,28277,89,"Lou Gilbert",18
"91",147,70856,89,"Carlee Shannon",18
"92",164,38098,89,"Aziah James",18
"93",164,48424,89,"Briana Marcelino",18
"94",234,49339,89,"Elizabeth Mason",18
"95",254,70709,89,"Baylee Sexton",18
"96",311,57622,89,"Milaysia Ochoa",18
"97",391,17457,89,"Maddie Daigneau",18
"98",458,30007,89,"Spenser Gray",18
"99",465,79298,89,"Lauren Tycksen",18
"100",518,15798,89,"Tegan Cortelletti",18
"101",563,24628,89,"Sydney Fisher",18
"102",606,16175,89,"Kirstin Cox",18
"103",631,78711,89,"Ashley Trierweiler",18
"104",651,61260,89,"Megan Pierro",18
"105",655,6936,89,"Kelci Bodin",18
"106",655,30058,89,"Audrey Greely",18
"107",697,34486,89,"Makinzy Herzog",18
"108",700,10363,89,"Heaven Burton",18
"109",2711,50879,89,"Kayla Mcgory",18
"110",28600,80603,89,"Amy Vetula",18
