"","team_id","player_id","rank","player","rc"
"1",638,48840,1,"Hannah Marsteller"," 74.59"
"2",11416,82565,2,"Lauren Wedman"," 71.54"
"3",734,60207,3,"Nikki Pennington"," 71.31"
"4",30137,10620,4,"Bailey Byers"," 70.42"
"5",11416,72754,5,"Ellie Smith"," 69.39"
"6",1438,20546,6,"Kat Donzella"," 68.44"
"7",423,83959,7,"Faith Willenbrock"," 67.94"
"8",767,68267,8,"Ruby Salzman"," 64.21"
"9",41,15710,9,"Kendall Cornick"," 62.65"
"10",262,35784,10,"Nikoma Holmen"," 60.33"
"11",41,13719,11,"Torri Chute"," 59.64"
"12",413,65686,12,"Shelby Robb"," 59.18"
"13",11403,46990,13,"Piper Lujan"," 58.98"
"14",216,8338,14,"Alex Braun"," 56.92"
"15",767,50052,15,"Shanna Mcbroom"," 55.94"
"16",30154,78341,16,"Jill Torres"," 55.89"
"17",280,12634,17,"Sam Catron"," 55.58"
"18",30137,5923,17,"Lexi Betz"," 55.58"
"19",280,75228,19,"Madison Stoner"," 55.06"
"20",9754,68754,20,"Brianna Santos"," 54.22"
"21",9013,33217,21,"Sydni Hawkins"," 54.00"
"22",41,59156,22,"Mary Pardo"," 53.46"
"23",1274,35937,23,"Ivy Hommel"," 52.98"
"24",11403,63995,24,"Sydney Reamer"," 52.96"
"25",537,9399,25,"Tatum Brummitt"," 52.50"
"26",339,45774,26,"Jenna Lipowski"," 52.35"
"27",159,15577,27,"Hannah rose Corbin"," 52.11"
"28",427,57591,28,"Lauren Oberle"," 52.00"
"29",568,12295,29,"Jessi Case"," 51.61"
"30",30152,68929,30,"Mahina Sauer"," 50.04"
"31",2814,51590,31,"Marrit Mead"," 49.04"
"32",734,34909,32,"Morgan Hill"," 48.99"
"33",507,82683,33,"Kaitlin Weis"," 48.97"
"34",9004,34367,34,"Alyssa Herrera"," 48.88"
"35",8736,78163,35,"Kali Tomlinson"," 48.63"
"36",790,56232,36,"Libby Neveau"," 48.57"
"37",734,65685,37,"Kiley Robb"," 48.16"
"38",307,4983,38,"Kaitlyn Beers"," 47.63"
"39",30093,14353,39,"Molly Cobb"," 47.59"
"40",30052,71960,40,"Margaret Simmons"," 47.30"
"41",30177,34403,41,"Skylar Herrera"," 46.56"
"42",9754,49215,42,"Solana Martinez"," 45.38"
"43",427,77387,43,"Jordyn Thomas"," 44.95"
"44",1274,27837,44,"Brittany Genuardi"," 44.88"
"45",10870,62917,45,"Nicole Purtell"," 44.74"
"46",1274,51476,46,"Maia Mcnicoll"," 44.44"
"47",437,36926,47,"Chrissie Huhn"," 44.33"
"48",41,45489,48,"Abby Lien"," 43.76"
"49",734,34898,49,"Logan Hill"," 43.70"
"50",11740,36470,50,"Teala Howard"," 43.59"
"51",309,37446,51,"Gianni Iannantone"," 43.39"
"52",30134,46955,52,"Bell Luebken"," 43.37"
"53",598,23115,53,"Jasmin Estrada"," 43.34"
"54",568,46074,54,"Jade Loe"," 43.03"
"55",11416,20722,55,"Brooke Doumer"," 42.69"
"56",765,26982,56,"Bri Garber"," 42.61"
"57",929,33372,57,"Tyler Hays"," 42.45"
"58",246,76497,58,"Maria Taliani"," 42.43"
"59",543,701,59,"Emily Akelaitis"," 42.42"
"60",30052,31933,60,"Shelby Hammontree"," 42.31"
"61",339,36847,61,"Brianna Hughes"," 42.28"
"62",10870,17965,62,"Cameron Davis"," 42.20"
"63",1059,60245,63,"Maddy Pepke"," 42.16"
"64",30050,19164,64,"Danielle Dennis"," 41.94"
"65",25,24100,65,"Madison Fernanadez"," 41.91"
"66",2720,61111,66,"Marissa Piatt"," 41.85"
"67",155,44013,67,"Clara Larson"," 41.68"
"68",593,41606,68,"Bre Klaiber"," 41.30"
"69",765,42318,68,"Trisha Kopinetz"," 41.30"
"70",598,79948,70,"Raven Vanden langenberg"," 41.26"
"71",734,26939,71,"Aniston Gano"," 41.14"
"72",262,28737,72,"Lydia Goble"," 40.91"
"73",13028,6866,73,"Kayson Boatner"," 40.89"
"74",159,11317,74,"Caitlyn Canady"," 40.77"
"75",1000,73013,75,"Shannon Smith"," 40.71"
"76",1274,7358,76,"Sidney Booth"," 40.64"
"77",1001,18415,77,"Jordan Dean"," 40.61"
"78",11403,52595,78,"Kenzie Middleton"," 40.28"
"79",339,2779,79,"Hannah Auvil"," 40.06"
"80",309,64227,80,"Lexy Rees"," 39.95"
"81",429,44698,81,"Mccall Lee"," 39.78"
"82",767,79764,82,"Gabriella Valforte"," 39.51"
"83",427,8451,83,"Jessica Bren"," 39.46"
"84",790,42175,84,"Katie Kolb"," 39.22"
"85",30063,58408,85,"Jenna Osikowicz"," 39.19"
"86",309,57305,86,"Emily O'connor"," 39.13"
"87",130,24526,87,"Abbey Fischer"," 39.11"
"88",30180,18250,88,"Danelle Day"," 38.94"
"89",1448,20748,89,"Tatum Dow"," 38.89"
"90",9004,4091,90,"Taylor Barraza"," 38.86"
"91",1170,45095,91,"Kylee Leonhardt"," 38.67"
"92",383,56567,92,"Sydney Nielsen"," 38.58"
"93",383,50183,93,"Hannah Mccarville"," 38.49"
"94",765,51959,94,"Madison Melvin"," 38.42"
"95",765,41683,95,"Jaime Klemas"," 38.33"
"96",9081,5824,96,"Grace Beseman"," 38.27"
"97",130,46654,97,"Bailey Lovelace"," 38.06"
"98",30050,83642,98,"Calla Wickenhauser"," 37.99"
"99",30028,60322,99,"Ashley Perez"," 37.92"
"100",696,29096,100,"Kayla Gonzales"," 37.62"
