"","team_id","player_id","rank","player","hr"
"1",522,1274,1,"Jocelyn Alo",34
"2",522,38506,2,"Tiare Jennings",27
"3",31,10281,3,"Braxton Burnside",25
"4",697,44651,3,"Haley Lee",25
"5",522,32156,5,"Kinzie Hansen",24
"6",504,9888,6,"Sammey Bunch",22
"7",782,3912,6,"Addison Barnard",22
"8",29,54997,8,"Dejah Mulipola",21
"9",311,84206,8,"Sami Williams",21
"10",317,29447,8,"Kate Gordon",21
"11",782,60508,8,"Madison Perrigan",21
"12",28,31317,12,"Maddi Hackbarth",20
"13",77,38544,12,"Rylee Jensen",20
"14",430,44861,12,"Ulufa Leilua",20
"15",355,6296,15,"Amber Bishop",19
"16",521,10396,15,"Hayley Busby",19
"17",649,31746,15,"Cylie Halvorson",19
"18",654,22439,15,"Ashley Ellis",19
"19",29,58891,19,"Sharlize Palacios",18
"20",31,48055,19,"Linnie Malkin",18
"21",175,22203,19,"Abby Ehrenborg",18
"22",201,10371,19,"Megan Burton",18
"23",521,23849,19,"Alysen Febrey",18
"24",147,10803,24,"Valerie Cagle",17
"25",249,15042,24,"Jenna Cone",17
"26",328,85655,24,"Morgyn Wynne",17
"27",414,73647,24,"Karli Spaid",17
"28",414,17017,24,"Allie Cummins",17
"29",430,17880,24,"Mia Davidson",17
"30",434,54007,24,"Hatti Moore",17
"31",434,82986,24,"Kimberly Wert",17
"32",490,23712,24,"Miranda Farricker",17
"33",528,31934,24,"Frankie Hammoude",17
"34",590,29130,24,"Alyssa Gonzalez",17
"35",667,9083,24,"Brooke Brown",17
"36",695,40482,24,"Kaitlyn Kelley",17
"37",29,32447,37,"Jessie Harper",16
"38",334,14424,37,"Erin Coffel",16
"39",472,23371,37,"Matalasi Faapito",16
"40",694,18021,37,"Ivy Davis",16
"41",703,37444,37,"Mary Iakopo",16
"42",756,41743,37,"Baylee Klingler",16
"43",31,28131,43,"Danielle Gibson",15
"44",191,67619,43,"Linda Rush",15
"45",235,21921,43,"Charla Echols",15
"46",257,24420,43,"Lacey Fincher",15
"47",257,42989,43,"Sydney Kuma",15
"48",428,19128,43,"Natalie Denhartog",15
"49",676,29645,43,"Shaylon Govan",15
"50",703,64864,43,"Shannon Rhodes",15
"51",1157,12611,43,"Taylor Cates",15
"52",8,33829,52,"Bailey Hemphill",14
"53",77,86364,52,"Violet Zavodnik",14
"54",86,610,52,"Anna Aguon",14
"55",97,4806,52,"Hannah Becerra",14
"56",102,18269,52,"Lewa Day",14
"57",110,84804,52,"Delanie Wisz",14
"58",110,8138,52,"Maya Brady",14
"59",302,82564,52,"Kayla Wedl",14
"60",367,66065,52,"Taylor Roby",14
"61",434,40910,52,"Cayla Kessinger",14
"62",472,10537,52,"Nikki Butler",14
"63",521,55701,52,"Kiley Naomi",14
"64",522,47310,52,"Grace Lyons",14
"65",606,64,52,"Caela Abadie",14
"66",654,1700,52,"Kaylee Anderson",14
"67",706,30760,52,"Riley Grunberg",14
"68",732,7279,52,"Ellessa Bonstrom",14
"69",769,37053,52,"Bailey Huneycutt",14
"70",772,75849,52,"Kennedy Sullivan",14
"71",110,60325,71,"Briana Perez",13
"72",110,27172,71,"Rachel Garcia",13
"73",147,30966,71,"Marissa Guimbarda",13
"74",201,53373,71,"Haley Mitchell",13
"75",236,36636,71,"Rachel Hubertus",13
"76",249,82500,71,"Faith Weber",13
"77",288,63011,71,"Sarah Queen",13
"78",311,63580,71,"Mikayla Ramos",13
"79",334,119,71,"Renee Abernathy",13
"80",365,61626,71,"Taylor Pleasants",13
"81",434,84359,71,"Brooke Wilmes",13
"82",441,50915,71,"Maygen Mcgrath",13
"83",458,80055,71,"Bailey Vannoy",13
"84",459,49648,71,"Makenna Matthijs",13
"85",504,70793,71,"Kamryn Shaffer",13
"86",521,60211,71,"Sydney Pennington",13
"87",545,70234,71,"Sarah Seamans",13
"88",667,83369,71,"Josey White",13
"89",694,53071,71,"Kiki Milloy",13
"90",697,34486,71,"Makinzy Herzog",13
"91",709,19144,71,"Dayna Denner",13
"92",739,34062,71,"Ryan Henry",13
"93",742,5426,71,"Kelsey Bennett",13
"94",772,12165,71,"Paige Carter",13
"95",792,28459,71,"Ansley Gilreath",13
"96",2707,81046,71,"Ally Vonfeldt",13
"97",28,78306,97,"Alynah Torres",12
"98",29,49171,97,"Malia Martinez",12
"99",31,30102,97,"Kayla Green",12
"100",96,49674,97,"Keahilele Mattson",12
"101",97,83543,97,"Kelsie Whitmore",12
"102",193,25317,97,"Kristina Foreman",12
"103",249,61903,97,"Alessandra Ponce",12
"104",317,39642,97,"Sara Jubas",12
"105",334,60912,97,"Mallory Peyton",12
"106",334,42482,97,"Kayla Kowalik",12
"107",355,6299,97,"Autumn Bishop",12
"108",414,3895,97,"Adriana Barlow",12
"109",418,9878,97,"Taylor Bump",12
"110",430,73851,97,"Carter Spexarth",12
"111",459,84314,97,"Kayleigh Willis",12
"112",473,36407,97,"Andrea Howard",12
"113",490,65622,97,"Angie Rizzi",12
"114",518,31320,97,"Sam Hackenbracht",12
"115",522,38734,97,"Jana Johns",12
"116",522,22289,97,"Lynnsie Elam",12
"117",649,11991,97,"Jocelyn Carrillo",12
"118",670,79965,97,"Sara Vanderford",12
"119",697,210,97,"Shaylee Ackerman",12
"120",756,24997,97,"Morganne Flores",12
"121",756,64785,97,"Sami Reynolds",12
"122",771,35705,97,"Sydney Hollings",12
"123",792,13162,97,"Taylor Charlton",12
"124",817,68031,97,"Nikki Saibene",12
"125",30095,77676,97,"Mikaela Thomson",12
