"","team_id","player_id","rank","player","ip"
"1",262,4755,1,"Hannah Beatus",197.1
"2",30137,10626,2,"Kelsey Byers",188.1
"3",734,65012,3,"Samantha Richards",184.3
"4",383,81883,4,"Mackenzie Ward",184.2
"5",30180,54148,5,"Andrea Morales",183.2
"6",41,52573,5,"Ashley Mickschl",183.2
"7",30119,46257,7,"Sydney Long",183
"8",437,30157,8,"Courtney Greene",180.3
"9",280,82620,9,"Dana Weidinger",176.2
"10",470,24687,10,"Ava Fitzmaurice",176
"11",1072,36324,11,"Hannah Houge",175.2
"12",1371,81709,12,"Amberlyn Walsworth",165.1
"13",309,72866,13,"Kenzee Smith",164.1
"14",790,41681,14,"Jordyn Kleman",162.2
"15",510,25751,15,"Shayna Frank",158.2
"16",159,15577,16,"Hannah rose Corbin",157.2
"17",765,32175,17,"Jen Hanshaw",156
"18",309,82160,18,"Hallie Waters",154.3
"19",1116,76595,19,"Lily Tanski",152.2
"20",246,19034,20,"Kennedy Dematteis",151.1
"21",1328,75270,21,"Lexie Storrer",148.3
"22",30220,2756,22,"Paige Austin",148.1
"23",1176,26198,23,"Emma Frost",146.3
"24",74,9932,24,"Katie Burawski",146.2
"25",767,43368,24,"Kyra Lair",146.2
"26",130,60639,26,"Paige Petefish",145.3
"27",10,55325,27,"Layton Murphy",143.1
"28",30179,16337,28,"Kali Crandall",142.2
"29",9004,28325,29,"Mikayla Gilgert",142
"30",728,51049,30,"Abby Mckay",139.2
"31",12810,86041,30,"Gail Young",139.2
"32",30128,79846,32,"Kaitlyn Van der zwaag",139
"33",1274,7358,33,"Sidney Booth",138.2
"34",30090,15813,34,"Erika Cortez",137.1
"35",41,22401,35,"Amber Elliott",136.1
"36",1009,65490,36,"Corrina Rivas",134.1
"37",1266,1737,37,"Meghan Anderson",133.1
"38",593,60568,38,"Morgan Perry",132
"39",12830,68811,39,"Emily Sappington",131.3
"40",30052,72880,40,"Kylee Smith",131.1
"41",3,55042,41,"Ally Muller",130.1
"42",2746,31891,41,"Grace Hammer",130.1
"43",9011,13084,41,"Hailey Chapman",130.1
"44",197,63676,44,"Marah Range",129.1
"45",395,11000,45,"Alyssa Callans",128.3
"46",1348,18921,46,"Carissa Della vecchia",128.2
"47",9011,56101,46,"Michaelanne Nelson",128.2
"48",354,17836,48,"Katie David",128.1
"49",30125,79734,49,"Trinity Valentine",128
"50",11416,278,50,"Paige Adair",127.3
"51",9081,39768,51,"Kali Kaestner",127.2
"52",9630,57520,52,"Abigail O'shields",127.1
"53",561,14762,52,"Mac kenzie Collier",127.1
"54",30128,16491,54,"Hanna Cress",125.3
"55",1009,47256,54,"Kylee Lynch",125.3
"56",1083,44498,56,"Brianna Leavell",125.2
"57",30051,16018,56,"Nikole Counts",125.2
"58",30141,28742,58,"Sara Gockenbach",125
"59",15646,39420,59,"Rilee Jones",124.3
"60",1013,4476,60,"Danielle Bauer",124.1
"61",30002,31652,60,"Raygn Hall",124.1
"62",30028,25483,62,"Payton Foster",124
"63",339,32921,63,"Sarah Harvey",123.3
"64",1343,67563,64,"Abby Runyon",123.1
"65",427,20158,65,"Lauren Dixon",122.3
"66",243,45071,65,"Shawna Leonard",122.3
"67",13028,21284,67,"Harlie Duncan",122.2
"68",1314,10257,67,"Kaylee Burns",122.2
"69",216,8338,69,"Alex Braun",122.1
"70",1238,51351,70,"Mychael Mcmilan",121.2
"71",30177,25715,70,"Taylor Franco",121.2
"72",799,33123,72,"Allison Hausl",121
"73",30093,3936,72,"Bailie Barnes",121
"74",9013,63252,72,"Sydney Rader",121
"75",11740,76158,75,"Kelsey Sweatt",120.2
"76",333,33928,76,"Evyn Hendrickson",120.1
"77",30092,28525,76,"Kyra Gipson",120.1
"78",1123,8558,76,"Mallory Brewer",120.1
"79",1266,17267,79,"Elyse Cuttic",120
"80",30124,5791,80,"Casey Bertke",119.1
"81",1439,55306,80,"Kasey Murphy",119.1
"82",30221,52857,82,"Emma Miller",118.1
"83",30138,62976,83,"Ellie Quaethem",118
"84",30221,54964,84,"Ellie Muilenburg",117.3
"85",427,59996,85,"Sam Pederson",117.2
"86",30126,86549,86,"Mckenzie Zigmont",117
"87",35,52592,87,"Jillian Middleton",116.3
"88",2814,31877,87,"Raegen Hamm",116.3
"89",8577,6684,89,"Nathalie Blattmann",116.2
"90",429,68481,90,"Avery Sanders",116.1
"91",30045,10393,91,"Abbey Busby",115.1
"92",1448,40055,91,"Anna Kasner",115.1
"93",30138,26637,93,"Miranda Gajewski",114.2
"94",1438,5465,93,"Riley Bennington",114.2
"95",30202,39339,95,"Kayleigh Jones",114
"96",429,3983,96,"Avery Barnett",113.2
"97",1000,65375,96,"Lacie Rinus",113.2
"98",8736,6768,96,"Shelby Bloemendaal",113.2
"99",1071,61054,99,"Kelsey Phillips",113.1
"100",30063,18930,99,"Lauren Dellett",113.1
