"","team_id","player_id","rank","player","ip"
"1",20220,61931,1,"Lorrin Pondo",174.3
"2",798,24449,2,"Madelyn Fink",168.2
"3",424,2332,3,"Aly Armstrong",168.1
"4",59,84753,4,"Josie Wise",166.1
"5",462,52428,5,"Kailey Meyer",160.1
"6",296,46146,6,"Alex Loizon",157
"7",192,69521,7,"Lexi Schmidt",156.2
"8",18,83775,8,"Jessica Wilcox",156
"9",615,29716,9,"Julie Graf",155.2
"10",30197,12059,10,"Kennedy Carruth",153.1
"11",42,78146,11,"Hannah Tomasko",152.3
"12",804,42531,11,"Tayler Kraemer",152.3
"13",372,15472,13,"Kendra Cooper",152
"14",491,8314,14,"Beth Braswell",151.1
"15",122,8268,15,"Sidney Brannam",150.3
"16",161,27643,16,"Megan Gavin",147.2
"17",517,81775,16,"Stacey Walters",147.2
"18",802,78019,18,"Makenna Tkach",142.2
"19",745,36961,19,"Hanna Hull",141.3
"20",46,11082,20,"Nikki Camarati",140.3
"21",1179,40502,21,"Tayah Kelley",138.3
"22",30029,543,22,"Kelly Agostini",138.2
"23",778,28550,23,"Emilie Gist",137.1
"24",177,34027,24,"Cami Henry",136
"25",24400,77999,25,"Bailey Tisdale",135.3
"26",618,36488,26,"Olivia Howe",134.2
"27",60,71891,27,"Kayla Simacek",134
"28",21,79404,28,"Haley Ullrich",133.3
"29",120,58446,29,"Amanda Osterhus",133.2
"30",588,10679,29,"Sarah Byrnes",133.2
"31",30084,72773,31,"Haley Smith",132.1
"32",30160,46309,31,"Kayla Loomis",132.1
"33",745,70218,33,"Emily Seale",132
"34",265,15683,34,"Ashley Cornelius",131.2
"35",15,61434,35,"Ashley Pion",130.2
"36",492,317,35,"Breanna Adams",130.2
"37",28749,7806,37,"Kameron Bowling",130
"38",496,48038,38,"Alyssa Malicki",129.3
"39",139,79793,39,"Gracie Vallejos",129
"40",1094,17944,40,"Ashley Davis",128.3
"41",126,36935,41,"Sydni Huisman",128.2
"42",30111,41045,42,"Lauren Kierpa",128.1
"43",8567,53004,42,"Sarah Miller",128.1
"44",150,77805,44,"Ellie Thurow",127.2
"45",492,15561,45,"Gianna Corban",127.1
"46",679,49448,46,"Jessica Masur",126.1
"47",1203,30593,47,"Bayleigh Grogan",124.1
"48",595,57038,48,"Elly Novak",122
"49",601,59626,49,"Jess Patterson",121.1
"50",800,35375,50,"Ashton Hoeppner",121
"51",117,71037,51,"Brianna Shearer",120.3
"52",76,64326,52,"Kelley Reichert",120.2
"53",1267,27189,52,"Sofia Garcia",120.2
"54",263,16150,54,"Cheyanne Cox",120.1
"55",618,67004,54,"Haley Rosenthal",120.1
"56",582,70282,54,"Mikayla Seay",120.1
"57",297,35985,54,"Sydney Hood",120.1
"58",1332,19886,58,"Allyson Dilday",119.3
"59",581,44466,59,"Hannah Leahy",119.2
"60",238,54210,60,"Ally Moran",118.3
"61",411,81728,60,"Madison Walter",118.3
"62",200,75119,62,"Carley Stoker",118.2
"63",1196,63851,62,"Paige Rauhut",118.2
"64",633,76176,64,"Jennifer Sweeney",118.1
"65",455,21127,65,"Hannah Duff",117.3
"66",160,4418,66,"Holly Bathje",117.1
"67",329,19864,67,"Taryn Digiacomo",117
"68",30038,17066,68,"Kassidy Cunningham",116.3
"69",531,16660,69,"Brook Crosby",116.1
"70",1115,5929,69,"Lily Beurman",116.1
"71",1050,6104,71,"Taylor Biggs",115.2
"72",8567,50353,72,"Kamryn Mccool",114.1
"73",455,72776,73,"Hannah Smith",113.3
"74",11036,19772,74,"Taylor Dicranian",113.2
"75",2694,9942,75,"Alisha Burch",113.1
"76",581,70883,75,"Emily Sharlach",113.1
"77",30084,83065,75,"Nicole West",113.1
"78",1036,25173,78,"Gina Followell",113
"79",733,15216,79,"Jordyn Conte",112.3
"80",84,52803,80,"Ashtyn Miller",112.1
"81",14718,19680,81,"Kimberly Dick",111.2
"82",213,4061,82,"Ally Barr",110.3
"83",578,40024,83,"Jada Karnes",110.2
"84",150,2741,84,"Hannah Ausenhus",110.1
"85",1179,61715,85,"Maddy Podnar",109.3
"86",259,2716,86,"Emily August",109.2
"87",296,23752,87,"Megan Fast",109.1
"88",300,30732,88,"Natalie Grubczak",109
"89",313,24817,89,"Beth Fleming",108.1
"90",601,78804,89,"Emily Trotman",108.1
"91",125,44785,89,"Hailee Leger",108.1
"92",146,86634,89,"Olivia Zoeller",108.1
"93",30031,11736,93,"Briggs Carlson",107.3
"94",662,60079,94,"Kirsten Pelletier",107.2
"95",412,39232,95,"Brittany Jones",107.1
"96",390,9945,96,"Caitlyn Burch",106.2
"97",785,54810,96,"Shaye Mott",106.2
"98",30038,42404,98,"Alyssa Kosta",106.1
"99",21830,50030,98,"Emma Mcbrayer",106.1
"100",30042,45789,100,"Katelyn Lipsky",105.2
