"","team_id","player_id","rank","player","opp_avg"
"1",391,15550,1,"Courtney Coppersmith",0.121
"2",694,66480,2,"Ashley Rogers",0.131
"3",600,80571,3,"Grace Vesco",0.135
"4",418,75242,4,"Alex Storako",0.137
"5",110,23592,5,"Megan Faraimo",0.141
"6",317,980,5,"Odicci Alexander",0.141
"7",649,41879,7,"Tori Kniesche",0.143
"8",651,15787,8,"Georgina Corrick",0.148
"9",742,66090,9,"Keely Rochard",0.151
"10",683,6941,10,"Dawn Bodrug",0.154
"11",414,80709,11,"Courtney Vierstra",0.157
"12",716,38969,12,"Leanna Johnson",0.163
"13",418,4759,13,"Meghan Beaubien",0.164
"14",96,20333,14,"Hailey Dolcini",0.167
"15",497,78557,15,"Hope Trautwein",0.17
"16",521,49765,15,"Kelly Maxwell",0.17
"17",756,61582,17,"Gabbie Plain",0.172
"18",235,34774,18,"Elizabeth Hightower",0.174
"19",193,74097,18,"Peyton St george",0.174
"20",68,21042,20,"Ali Dubois",0.175
"21",676,83757,20,"Kassidy Wilbur",0.175
"22",110,27172,20,"Rachel Garcia",0.175
"23",434,82505,23,"Jordan Weber",0.177
"24",671,43443,23,"Kandra Lamb",0.177
"25",522,39629,25,"Giselle Juarez",0.178
"26",8,25535,26,"Montana Fouts",0.179
"27",299,18275,26,"Morgan Day",0.179
"28",71,29606,28,"Payton Gottshall",0.181
"29",529,85739,29,"Brooke Yanez",0.183
"30",147,10803,29,"Valerie Cagle",0.183
"31",646,43227,31,"Olivia Lackie",0.184
"32",234,68475,32,"Kathryn Sandercock",0.186
"33",370,80935,32,"Marina Vitalich",0.186
"34",817,9768,34,"Elle Buffenbarger",0.187
"35",654,66812,34,"Rachel Rook",0.187
"36",521,21882,36,"Carrie Eberle",0.188
"37",31,31369,36,"Mary Haff",0.188
"38",363,3053,36,"Sydney Backstrom",0.188
"39",365,41142,39,"Ali Kilponen",0.19
"40",649,28592,39,"Grace Glanzer",0.19
"41",355,41437,41,"Emily Kirby",0.191
"42",1004,38902,42,"Jordan Johnson",0.192
"43",439,37678,43,"Alyssa Irons",0.193
"44",234,2404,43,"Caylan Arnold",0.193
"45",128,83314,45,"Alea White",0.195
"46",695,30586,45,"Alexis Groet",0.195
"47",128,48145,45,"Gianna Mancha",0.195
"48",235,46982,45,"Natalie Lugo",0.195
"49",193,81773,45,"Shelby Walters",0.195
"50",29,7724,50,"Hanah Bowen",0.196
"51",454,38109,50,"Hannah James",0.196
"52",380,57358,50,"Kyleigh O'donnell",0.196
"53",164,41403,53,"Payton Kinney",0.197
"54",509,84048,54,"Danielle Williams",0.198
"55",8,41088,54,"Lexi Kilfoyl",0.198
"56",28755,44388,54,"Sarah Lawton",0.198
"57",697,34486,57,"Makinzy Herzog",0.199
"58",459,70138,58,"Morgan Scott",0.2
"59",29,19123,59,"Alyssa Denham",0.201
"60",464,52429,59,"Kamryn Meyer",0.201
"61",626,3500,59,"Maggie Balint",0.201
"62",316,6171,62,"Alyssa Bilodeau",0.202
"63",306,29313,62,"Emily Goodin",0.202
"64",301,71664,62,"Sydney Sickels",0.202
"65",671,22508,65,"Summer Ellyson",0.204
"66",312,20547,66,"Allison Doocy",0.205
"67",620,1783,66,"Kierstin Anderson-glass",0.205
"68",175,9840,68,"Addy Bullis",0.206
"69",219,80598,68,"Izzy Vetter",0.206
"70",37,46724,68,"Shelby Lowe",0.206
"71",465,8515,71,"Jenny Bressler",0.207
"72",1004,4788,72,"Kayla Beaver",0.208
"73",528,49940,72,"Mariah Mazon",0.208
"74",315,82204,72,"Reagan Watkins",0.208
"75",688,66715,75,"Alexa Romero",0.209
"76",28,67290,76,"Allison Royalty",0.21
"77",10411,9216,76,"Mallie Brown",0.21
"78",600,48749,76,"Rachel Marsden",0.21
"79",674,80292,79,"Alana Vawter",0.212
"80",290,11921,79,"Kianna Carr",0.212
"81",315,66375,79,"Nicole Rodriguez",0.212
"82",381,84185,79,"Nicole Williams",0.212
"83",199,44517,83,"Alyssa Leblanc",0.213
"84",670,55071,83,"Jessica Mullins",0.213
"85",310,86379,83,"Kara Zazzaro",0.213
"86",703,57429,83,"Shealyn O'leary",0.213
"87",30136,83172,87,"Amanda Weyh",0.214
"88",782,43736,87,"Bailey Lange",0.214
"89",766,29491,87,"Morgan Goree",0.214
"90",428,24549,90,"Amber Fiser",0.215
"91",428,59932,90,"Autumn Pease",0.215
"92",255,55994,90,"Blake Neleman",0.215
"93",508,18784,90,"Emma callie Delafield",0.215
"94",1157,5441,90,"Melanie Bennett",0.215
"95",97,26211,95,"Sophie Frost",0.216
"96",287,59527,96,"Jessica Patak",0.217
"97",87,65136,96,"Karli Ricketts",0.217
"98",285,56061,96,"Kelly Nelson",0.217
"99",817,47141,96,"Maddi Lusk",0.217
"100",739,63848,96,"Paige Rauch",0.217
